sample_id,sidecar_key,context,label_value,label_name,resp_0,resp_1,resp_2,resp_3,resp_4,metric_averaged_cosine_similarity,metric_averaged_distinct_ngrams,metric_bert_score,metric_bert_sts,metric_sent_bert,metric_icl_E_qwen25_completion_v3,metric_icl_E_rate_qwen25_completion_v3,metric_icl_C_qwen25_completion_v3,metric_icl_D_qwen25_completion_v3,metric_icl_D_rate_qwen25_completion_v3,metric_icl_E_qwen25_completion_v3_std,metric_icl_E_rate_qwen25_completion_v3_std,metric_icl_C_qwen25_completion_v3_std,metric_icl_D_qwen25_completion_v3_std,metric_icl_D_rate_qwen25_completion_v3_std
test.enc.prompt.txt::00864,test.enc.prompt.txt::00864__row289,You want to,0.0,content_diversity,make sure it's right,try your best to make it right,not mess it up,do it so it's correct,make it correctly the first time.,-0.045,0.937,-0.300,-0.860,-0.627,14.690156,1.124731,0.350921,5.155089,0.394692,41.638171,1.139171,0.000000,14.611721,0.399760
test.enc.prompt.txt::00865,test.enc.prompt.txt::00865__row290,She hates me.,1.0,content_diversity,i think i did something wrong,it's because i set her house on fire,i don't think we can be together anymore,why would she hate me,i think it might be cause someone's been saying lies about me,-0.035,0.953,-0.212,-0.700,-0.218,6.189375,0.540988,0.472686,2.925631,0.255717,94.081240,0.923518,0.000000,44.470894,0.436534
test.enc.prompt.txt::00865,test.enc.prompt.txt::00865__row291,She hates me.,0.0,content_diversity,i think we'll break up,think we will have to break up,we can't be in relationship anymore,i can't be with her anymore,there's no chance our relationship can survive,-0.038,0.927,-0.378,-0.763,-0.655,20.630000,0.852964,0.419464,8.653536,0.357787,38.410628,0.842674,0.000000,16.111864,0.353471
test.enc.prompt.txt::00866,test.enc.prompt.txt::00866,You're trying to,0.0,content_diversity,get the raise.,earn that big corner office.,get promoted to a manager's position.,make more pay with a higher position.,show the boss your hard work.,-0.016,0.970,-0.250,-0.742,-0.431,3.787344,-0.018270,0.375486,1.422094,-0.006860,39.221895,1.147472,0.000000,14.727266,0.430860
test.enc.prompt.txt::00867,test.enc.prompt.txt::00867,You're all under,0.0,content_diversity,the insurance coverage,protection in time of need.,the insurance protection,the same plan,the protection of your policy,-0.070,0.912,-0.226,-0.813,-0.393,14.417656,0.647788,0.438551,6.322878,0.284088,49.553210,2.269465,0.000000,21.731612,0.995276
test.enc.prompt.txt::00869,test.enc.prompt.txt::00869,I'm not really,0.0,content_diversity,interested in buying this,in the market for your product,considering buying,in a position to buy anything,seeing a need to buy this,-0.037,0.931,-0.262,-0.854,-0.649,13.420703,0.581633,0.529015,7.099752,0.307692,26.745279,0.937207,0.000000,14.148651,0.495797
test.enc.prompt.txt::00871,test.enc.prompt.txt::00871__row295,"You're late again,",1.0,content_diversity,you're fired.,I'm angry.,who were you with?,dinner is cold.,and I'm leaving you.,-0.012,0.773,-0.344,-0.630,-0.262,2.048594,0.265816,0.339679,0.695865,0.090292,26.560625,1.329957,0.000000,9.022093,0.451759
test.enc.prompt.txt::00871,test.enc.prompt.txt::00871__row296,"You're late again,",0.0,content_diversity,I'm letting you go.,and we are letting go of your services.,you are being discharged.,we are dismissing you.,pack your bags and leave the property now.,-0.047,0.927,-0.427,-0.743,-0.711,-0.774219,0.337109,0.383625,-0.297009,0.129323,72.900728,0.955202,0.000000,27.966513,0.366439
test.enc.prompt.txt::00872,test.enc.prompt.txt::00872,How the hell,1.0,content_diversity,did he get here before me,do you lose a dog,is this possible,can you be late every single day,did he break free from solitary,-0.014,0.969,-0.148,-0.596,-0.318,-4.704531,0.069608,0.494427,-2.326045,0.034416,41.183036,1.369324,0.000000,20.361988,0.677030
test.enc.prompt.txt::00873,test.enc.prompt.txt::00873__row298,Oh these moments,1.0,content_diversity,are the best,make the best memories,can never be replaced,are the greatest,can never be lived down,-0.082,0.847,-0.235,-0.699,-0.478,10.075781,0.622886,0.520511,5.244559,0.324219,34.107333,1.160479,0.000000,17.753256,0.604043
test.enc.prompt.txt::00873,test.enc.prompt.txt::00873__row299,Oh these moments,0.0,content_diversity,are the ones I will remember forever,will last a life time,will stay with me,will be looked back on,are everlasting,-0.029,0.965,-0.062,-0.732,-0.563,8.659297,0.407928,0.525791,4.552976,0.214485,19.961742,0.724732,0.000000,10.495695,0.381057
test.enc.prompt.txt::00876,test.enc.prompt.txt::00876,I like what,0.0,content_diversity,he says,"he is saying, sounds amazing",his plan is,"he is thinking, i believe it is a feasible plan","he thinks, seems like a good plan",-0.056,0.924,-0.264,-0.785,-0.467,30.418633,1.423307,0.375344,11.417438,0.534229,56.045895,1.102316,0.000000,21.036466,0.413747
test.enc.prompt.txt::00877,test.enc.prompt.txt::00877,In the Field,0.0,content_diversity,you can get my package,you should deliver my package,you can get my parcel,you could pick up my parcel,you can get the package for me,-0.170,0.790,-0.666,-0.972,-0.797,51.066797,2.070830,0.248865,12.708747,0.515358,23.813214,0.690540,0.000000,5.926280,0.171851
test.enc.prompt.txt::00880,test.enc.prompt.txt::00880__row302,"Jesus, it's too",1.0,content_diversity,"big, it's not going to fit.",much to do in a short time,hard to make them all straight,cold to do anything outside,long of a show to sit through,-0.043,0.954,-0.117,-0.632,-0.343,0.417188,0.013170,0.472075,0.196944,0.006217,37.115043,1.222969,0.000000,17.521084,0.577333
test.enc.prompt.txt::00880,test.enc.prompt.txt::00880__row303,"Jesus, it's too",0.0,content_diversity,long of a movie,much to listen to,long to sit for a period,long of a time to sit and listen,"much, make it shorter next time.",-0.066,0.884,-0.127,-0.765,-0.416,12.723203,0.718089,0.387188,4.926266,0.278035,62.537849,1.588325,0.000000,24.213876,0.614980
test.enc.prompt.txt::00881,test.enc.prompt.txt::00881,That's not what,1.0,content_diversity,I expected from you,I applied for,what I want to do with his shirt,happens after you apply,you need to do,-0.040,0.937,-0.178,-0.618,-0.360,21.517656,0.641987,0.446737,9.612735,0.286799,60.214820,1.509383,0.000000,26.900192,0.674297
test.enc.prompt.txt::00882,test.enc.prompt.txt::00882,"When dad died,",0.0,content_diversity,my mom was sad,my mom was devastated,my mother was extremely sad,my mom was upset,my mom was in tears,-0.254,0.770,-0.787,-0.920,-0.804,14.117070,0.689531,0.520182,7.343441,0.358682,18.143784,0.614372,0.000000,9.438063,0.319585
test.enc.prompt.txt::00884,test.enc.prompt.txt::00884__row306,"-- Stephen, wait",1.0,content_diversity,I forgot to tell you something,I thought you didn't like that,your not supposed to do it like that,you will loose all your tools,I can't find the papers you needed.,-0.044,0.938,-0.194,-0.659,-0.261,13.793438,0.469149,0.440912,6.081692,0.206854,54.023929,1.599832,0.000000,23.819797,0.705385
test.enc.prompt.txt::00884,test.enc.prompt.txt::00884__row307,"-- Stephen, wait",0.0,content_diversity,your doing it wrong,you didn't do it right,that's not how you do it,it's not correct,your doing it incorretly.,-0.076,0.875,-0.301,-0.795,-0.671,22.823281,1.238771,0.322628,7.363433,0.399663,44.160657,1.574958,0.000000,14.247471,0.508126
test.enc.prompt.txt::00885,test.enc.prompt.txt::00885,Don't tell them,0.0,content_diversity,no problem my lips are sealed,cool i get to keep a secret,ok no telling from me,why can't i tell again?,i will definetly not tell anyone,-0.017,0.972,-0.102,-0.709,-0.379,37.029063,1.692513,0.236537,8.758739,0.400342,29.562434,1.790955,0.000000,6.992606,0.423627
test.enc.prompt.txt::00887,test.enc.prompt.txt::00887,"No, he's more",0.0,content_diversity,of a meanie,meaner,very rude,not nice and rude,kinda ruder than the others,-0.007,0.987,-0.243,-0.740,-0.625,13.048594,2.039905,0.203843,2.659859,0.415819,50.288432,0.798143,0.000000,10.250922,0.162696
test.enc.prompt.txt::00889,test.enc.prompt.txt::00889__row310,Will you please,1.0,content_diversity,pass the sugar,stop harrassing me,move across the room,hand me the money,stay on the line,-0.038,0.756,-0.057,-0.639,-0.173,10.569844,0.479244,0.431097,4.556626,0.206601,15.099436,0.562132,0.000000,6.509319,0.242333
test.enc.prompt.txt::00889,test.enc.prompt.txt::00889__row311,Will you please,0.0,content_diversity,quit bothering me,end your constant attempts to upset me,desist in attacking my emotions,leave me alone,kill all the annoying things your are doing,-0.018,0.977,-0.195,-0.729,-0.504,14.323437,0.736403,0.409293,5.862480,0.301404,84.664665,1.356744,0.000000,34.652637,0.555305
test.enc.prompt.txt::01570,test.enc.prompt.txt::01570__row312,Get out. Both,1.0,content_diversity,"of you, right now!",these people are clearly shaken.,things you claim cannot possibly be true!,times I issued clear instructions to be followed.,the fire Marshall and the officer will be here shortly.,-0.007,0.982,-0.141,-0.531,-0.251,8.903750,0.314684,0.418903,3.729804,0.131822,78.028126,0.619145,0.000000,32.686183,0.259361
test.enc.prompt.txt::01570,test.enc.prompt.txt::01570__row313,Get out. Both,0.0,content_diversity,scenarios are not likely.,events you describe wouldn't happen at once.,of those occurrences have almost zero chance of taking place together.,this and that happening simultaneously are impossible!,lightning striking and the world ending are more conceivable excuses than yours.,-0.011,0.980,-0.168,-0.751,-0.521,4.276250,0.254915,0.444250,1.899725,0.113246,130.002605,0.842244,0.000000,57.753699,0.374167
test.enc.prompt.txt::01571,test.enc.prompt.txt::01571,I can't believe,1.0,content_diversity,the luck he has,what a clown he is,how rude he is,how stupid some people are,your words,-0.029,0.947,-0.258,-0.626,-0.333,6.117500,-0.039610,0.377701,2.310586,-0.014961,14.771145,2.603541,0.000000,5.579077,0.983360
test.enc.prompt.txt::01572,test.enc.prompt.txt::01572__row315,"I don't understand,",1.0,content_diversity,how anyone can be so mean,you at all,we used to be so happy,how you could do this,what that means,-0.019,0.954,-0.039,-0.681,-0.227,23.443594,1.201339,0.393618,9.227813,0.472868,24.412798,2.462439,0.000000,9.609308,0.969259
test.enc.prompt.txt::01572,test.enc.prompt.txt::01572__row316,"I don't understand,",0.0,content_diversity,im not sure what it entails,can you tell me what it means please,what does that mean,what is the meaning,elaborate for me,-0.033,0.950,-0.199,-0.746,-0.518,4.237969,0.059009,0.497578,2.108718,0.029362,45.345069,2.051908,0.000000,22.562692,1.020983
test.enc.prompt.txt::01573,test.enc.prompt.txt::01573,I can't put,1.0,content_diversity,the package on the ground,you on hold,the bedsheets on,her first,down the papers,-0.040,0.938,-0.137,-0.535,-0.241,11.688438,0.950419,0.358319,4.188194,0.340554,11.765903,2.298106,0.000000,4.215951,0.823456
test.enc.prompt.txt::01574,test.enc.prompt.txt::01574__row318,"Oh, I'm sorry.",1.0,content_diversity,I shouldn't have said that,I didn't know that,"however, you can still help",i thought that was your grandma,i will never do it again,-0.020,0.969,-0.097,-0.602,-0.227,19.298203,0.683982,0.495231,9.557069,0.338729,51.044055,1.601496,0.000000,25.278601,0.793111
test.enc.prompt.txt::01574,test.enc.prompt.txt::01574__row319,"Oh, I'm sorry.",0.0,content_diversity,I could apologise,I should have rephrased it,i should have wrapped it up different,It would be better if I kept my mouth shut,I had to be quiet,-0.041,0.945,-0.211,-0.693,-0.345,19.886250,0.138106,0.443403,8.817632,0.061237,39.345979,1.756326,0.000000,17.446143,0.778761
test.enc.prompt.txt::01575,test.enc.prompt.txt::01575,What's happened to,1.0,content_diversity,the other girl,work today,the weather,everyone else,you lately,-0.008,0.582,-0.274,-0.613,-0.206,3.543125,0.329922,0.416171,1.474547,0.137304,17.390944,1.567750,0.000000,7.237612,0.652453
test.enc.prompt.txt::01578,test.enc.prompt.txt::01578,I just thought,0.0,content_diversity,it would be my secret forever.,I could take it to my grave,it was long buried and gone.,the vault would keep it safe.,it was between me and my gods.,-0.054,0.936,-0.255,-0.732,-0.278,22.027813,0.809157,0.370049,8.151372,0.299428,31.676700,1.060148,0.000000,11.721934,0.392307
test.enc.prompt.txt::01579,test.enc.prompt.txt::01579__row322,Kayleigh? Do you,1.0,content_diversity,want to come with me,want to just leave,have to tell me something,think this looks good,need anything,-0.027,0.947,-0.163,-0.681,-0.317,13.373906,0.424753,0.565604,7.564333,0.240242,28.499998,1.097261,0.000000,16.119709,0.620615
test.enc.prompt.txt::01579,test.enc.prompt.txt::01579__row323,Kayleigh? Do you,0.0,content_diversity,hey so need something?,do you guys need stuff?,need somethin,hey i can get you stuff,need any thing else?,-0.042,0.952,-0.119,-0.807,-0.522,14.810938,0.796763,0.275725,4.083742,0.219687,38.281638,1.088447,0.000000,10.555194,0.300112
test.enc.prompt.txt::01580,test.enc.prompt.txt::01580,I don't get,0.0,content_diversity,illnesses that everyone else gets,in an unhealthy way when something is going around,infections like the general public does,to feeling bad even when a great many around me are,under the weather regardless of how the majority is,-0.011,0.975,-0.086,-0.677,-0.372,26.954063,0.675930,0.420285,11.328392,0.284083,65.437680,0.827705,0.000000,27.502485,0.347872
test.enc.prompt.txt::01581,test.enc.prompt.txt::01581,Let's just say,1.0,content_diversity,that we agree to disagree and move on.,"that is an alien, what do we do then?","the president is in on it, who else might be as well?",we buy tickets for the Titanic and start afresh.,"for arguments sake John is telling the truth, what does that prove?",-0.031,0.948,-0.112,-0.646,-0.097,13.170313,0.408276,0.435825,5.739945,0.177937,63.252172,1.090775,0.000000,27.566848,0.475387
test.enc.prompt.txt::01582,test.enc.prompt.txt::01582,That's dangerous! You,0.0,content_diversity,you gotta be more safe,got to stay safe,be more careful,try to be safe,careful next time,-0.053,0.912,-0.254,-0.822,-0.669,16.961094,1.144341,0.336319,5.704340,0.384864,30.242187,1.259888,0.000000,10.171026,0.423725
test.enc.prompt.txt::01583,test.enc.prompt.txt::01583,You can't play,0.0,content_diversity,doe eyed and innocent and get away with it forever!,naive with us and think we will fall for it every time.,the clueless virgin for much longer,people because they will see through the boy scout act eventually,pious and expect to get over on others.,-0.021,0.962,-0.014,-0.590,-0.320,11.694375,0.179646,0.393885,4.606234,0.070760,39.959848,1.238935,0.000000,15.739569,0.487997
test.enc.prompt.txt::01584,test.enc.prompt.txt::01584__row328,"Thanks. Wow. Hey,",1.0,content_diversity,"not sure what I did to deserve a kiss, but I'll take it!","easy there tiger, no need to get so pissed.",I was still eating that.,who knew that aliens were among us this whole time?,watch your language in front of the kids.,-0.007,0.987,-0.071,-0.526,-0.087,14.631875,0.628148,0.464640,6.798560,0.291863,63.537578,1.714165,0.000000,29.522123,0.796470
test.enc.prompt.txt::01584,test.enc.prompt.txt::01584__row329,"Thanks. Wow. Hey,",0.0,content_diversity,I wasn't done picking at that plate.,there's a ton of nachos and guac there.,can I continue to graze while we finish our drinks?,I didn't say I was done!,"watch it, I want my leftovers!",-0.024,0.978,-0.073,-0.587,-0.227,30.685000,0.590535,0.369968,11.352480,0.218479,57.368682,0.929450,0.000000,21.224600,0.343867
test.enc.prompt.txt::01585,test.enc.prompt.txt::01585__row330,Just don't drop,1.0,content_diversity,the food,the ball,anything alright?,the truth yet,your pants infront of everyone,-0.026,0.971,-0.058,-0.553,-0.153,2.856953,0.672736,0.413416,1.181111,0.278120,51.393036,2.059888,0.000000,21.246715,0.851591
test.enc.prompt.txt::01585,test.enc.prompt.txt::01585__row331,Just don't drop,0.0,content_diversity,be careful with our food,so the  korean food is really good,i love it when the chinese food is spicy,our day is not complete without food,food is the shit,-0.076,0.923,-0.124,-0.800,-0.384,48.501562,1.068603,0.251509,12.198585,0.268763,42.650892,1.519087,0.000000,10.727088,0.382064
test.enc.prompt.txt::01586,test.enc.prompt.txt::01586,Most guys tuck,1.0,content_diversity,"their shirt in these days, its the fashion.",into their food too quickly.,their gear under the bed but you can use that cupboard as well.,like this just before they jump.,the envelope in rather than lick it and seal it.,-0.015,0.971,-0.134,-0.551,-0.161,8.114688,0.091761,0.483842,3.926229,0.044398,56.104917,0.589796,0.000000,27.145932,0.285368
test.enc.prompt.txt::01587,test.enc.prompt.txt::01587,"Freeze! No ""worm-boy"".",0.0,content_diversity,you will be held accountable.,you won't get away this time.,I'll have none of your excuses.,the cards are stacked against you.,no one is going to save you now.,-0.020,0.981,-0.250,-0.696,-0.321,23.817188,0.760675,0.404385,9.631323,0.307606,20.817290,0.655665,0.000000,8.418208,0.265141
test.enc.prompt.txt::01588,test.enc.prompt.txt::01588__row334,Can... can... Can,1.0,content_diversity,he still see?,you shut up?,you make dinner?,you go away?,you tell me more?,-0.037,0.762,-0.351,-0.702,-0.237,-7.779609,-0.463700,0.403691,-3.140556,-0.187191,24.101730,1.964096,0.000000,9.729644,0.792887
test.enc.prompt.txt::01588,test.enc.prompt.txt::01588__row335,Can... can... Can,0.0,content_diversity,you explain further?,you expand on that?,you expound?,show me more?,explain more of what you're talking about?,-0.025,0.968,-0.215,-0.799,-0.680,-2.870859,0.661692,0.369507,-1.060803,0.244500,47.441177,2.164036,0.000000,17.529845,0.799626
test.enc.prompt.txt::01589,test.enc.prompt.txt::01589__row336,I couldn't cut,1.0,content_diversity,the well done steak.,the actor from the play.,the freshman from the basketball team.,it on my own.,in line at the grocery store.,-0.048,0.942,-0.294,-0.549,-0.053,3.575938,0.036804,0.420233,1.502727,0.015466,22.910136,2.570041,0.000000,9.627596,1.080016
test.enc.prompt.txt::01589,test.enc.prompt.txt::01589__row337,I couldn't cut,0.0,content_diversity,it without assistance.,it by myself.,it solo.,it with no help.,all alone.,-0.042,0.757,-0.413,-0.727,-0.641,-4.162383,-0.448885,0.282190,-1.174582,-0.126671,31.073091,3.918829,0.000000,8.768509,1.105854
test.enc.prompt.txt::01590,test.enc.prompt.txt::01590,"Uh, we should",1.0,content_diversity,start over,try again perhaps,keep going,ask someone maybe,get it ourselves,0.000,0.600,-0.217,-0.719,-0.315,8.487578,0.737479,0.384290,3.261695,0.283406,31.239651,1.214905,0.000000,12.005098,0.466876
test.enc.prompt.txt::01592,test.enc.prompt.txt::01592__row339,What the hell,1.0,content_diversity,happened to the earlier ending we worked on?,is going on in that city?,am I supposed to do now!,do I care if I never see him again?,"was that all about, I would like to know!",-0.025,0.963,-0.061,-0.660,-0.395,-13.880000,-0.133523,0.499019,-6.926381,-0.066630,62.904806,0.817890,0.000000,31.390681,0.408143
test.enc.prompt.txt::01592,test.enc.prompt.txt::01592__row340,What the hell,0.0,content_diversity,choice can I make at this stage!,can I reasonably be expected to accomplish with this?,direction do I move in now?,would Jesus do?,should someone in my position do?,-0.022,0.960,-0.193,-0.745,-0.465,5.796250,0.255455,0.396228,2.296638,0.101218,47.438408,1.595487,0.000000,18.796435,0.632177
test.enc.prompt.txt::01595,test.enc.prompt.txt::01595,"Just get out,",0.0,content_diversity,"get some fresh air, ok?","enjoy the smell of nature, and enjoy the weather.","take in some of that beautiful air, and relax.",some clean air will do ya a lot of good.,go off on a hike and fill your lungs with that mountain air.,-0.027,0.943,-0.293,-0.833,-0.466,-1.590313,0.064667,0.473678,-0.753297,0.030632,52.315146,0.554604,0.000000,24.780558,0.262704
test.enc.prompt.txt::01596,test.enc.prompt.txt::01596,What did I,1.0,content_diversity,do to deserve you,bring to the cookout,say,tell you about him,think i was doing,-0.010,0.776,-0.100,-0.624,-0.297,-0.662383,0.538806,0.380457,-0.252008,0.204993,36.943267,1.096706,0.000000,14.055329,0.417249
test.enc.prompt.txt::01597,test.enc.prompt.txt::01597__row343,Maybe it went,1.0,content_diversity,the way of the dodo bird!,away after seeing the chaos we call life on earth!,downhill the minute he opened his mouth,to get some air,downstream with the current,-0.026,0.974,-0.042,-0.549,-0.161,20.324375,0.521147,0.454142,9.230162,0.236675,90.943935,1.320415,0.000000,41.301504,0.599656
test.enc.prompt.txt::01597,test.enc.prompt.txt::01597__row344,Maybe it went,0.0,content_diversity,extinct after being in existence for so long.,to the archives to remain a thing of the past,obsolete while we weren't paying attention,on to become useless to us,away from the marketplace.,-0.013,0.971,-0.114,-0.646,-0.493,12.357188,0.162243,0.466481,5.764390,0.075683,25.320165,0.917382,0.000000,11.811369,0.427941
test.enc.prompt.txt::01598,test.enc.prompt.txt::01598__row345,"No, I mean,",1.0,content_diversity,"if you must have your revenge, then that's the way.",I have no idea where it came from,I'm exhausted but I still want to do it!,"as long as you keep it between us, I'm game.",I want to wait and see what happens next.,-0.022,0.956,-0.193,-0.632,-0.268,7.545938,0.230928,0.505262,3.812672,0.116679,63.250244,0.965300,0.000000,31.957919,0.487729
test.enc.prompt.txt::01598,test.enc.prompt.txt::01598__row346,"No, I mean,",0.0,content_diversity,"it will work, but do it only if you will not forgo your pound of flesh!",take that action if you'd rather die than live with the injustice.,that's an extreme plan to be executed if vindication is impossible otherwise.,I would do that if I had no other way to get back at them.,seems like a rough measure best reserved as a last resort.,-0.012,0.970,-0.132,-0.707,-0.447,29.590000,0.337646,0.421538,12.473307,0.142331,92.291580,1.136494,0.000000,38.904401,0.479075
test.enc.prompt.txt::01599,test.enc.prompt.txt::01599,Does he know,1.0,content_diversity,that you are cheating on him,who is behind this,count to 10 on spanish,how to fix a car,how to follow rules,-0.027,0.956,-0.149,-0.533,-0.114,16.962969,0.836847,0.416086,7.058056,0.348200,50.957856,2.157237,0.000000,21.202858,0.897596
test.enc.prompt.txt::01600,test.enc.prompt.txt::01600,Nobody ever loved,1.0,content_diversity,me this much,ice cream like you,cookies this much,donkeys,this more than me,-0.041,0.727,-0.071,-0.646,-0.209,9.330937,0.685370,0.373531,3.485392,0.256007,27.854534,4.267654,0.000000,10.404523,1.594100
test.enc.prompt.txt::01603,test.enc.prompt.txt::01603,But Sacha always,1.0,content_diversity,is on time,lies to everyone,trusts everyone,calls me after work,tells everyone's business,-0.008,0.787,-0.206,-0.626,-0.272,11.102969,0.796470,0.358156,3.976592,0.285260,24.848243,1.866658,0.000000,8.899540,0.668554
test.enc.prompt.txt::01604,test.enc.prompt.txt::01604,I'd better be,0.0,content_diversity,studying hard,learning and trying hard,trying my best to learn,studying for the exam,studying as much as possible,-0.028,0.950,-0.119,-0.866,-0.567,18.592578,0.925452,0.483407,8.987778,0.447370,23.225738,0.780725,0.000000,11.227479,0.377408
test.enc.prompt.txt::01606,test.enc.prompt.txt::01606,I see the,0.0,content_diversity,nebula lights in the sky,planets shining brightly above me,lights from other far off worlds flashing overhead,glows of far off galaxies blinking in the distant heavens,asteroidal lights flickering as they glide upon the darkness,-0.030,0.950,-0.152,-0.896,-0.573,21.740625,0.592355,0.415973,9.043507,0.246404,83.379435,0.659161,0.000000,34.683571,0.274193
test.enc.prompt.txt::01607,test.enc.prompt.txt::01607__row352,"Rick, I'll put",1.0,content_diversity,it in my car,everything on my tab,down more money,any bet on that,more time into it,-0.021,0.758,-0.170,-0.636,-0.166,6.922344,0.424016,0.425557,2.945850,0.180443,26.209188,1.800477,0.000000,11.153497,0.766205
test.enc.prompt.txt::01607,test.enc.prompt.txt::01607__row353,"Rick, I'll put",0.0,content_diversity,its in my vehicle,lets place it into the car,"my car will work, lets put it here",we can use my car,its inside of my car,-0.066,0.918,-0.304,-0.911,-0.682,53.034063,2.105506,0.240810,12.771107,0.507026,43.505045,0.939908,0.000000,10.476429,0.226339
test.enc.prompt.txt::01608,test.enc.prompt.txt::01608__row354,Shall we draw,1.0,content_diversity,anything we want,the bird,a huge house,the game intentionally,your desk,-0.008,0.585,-0.260,-0.538,-0.174,6.505000,0.316761,0.283475,1.844002,0.089794,45.541974,2.476918,0.000000,12.909993,0.702143
test.enc.prompt.txt::01608,test.enc.prompt.txt::01608__row355,Shall we draw,0.0,content_diversity,arbitrarily,whatever we want,what we wish to draw,something we like,anything we would like to draw,-0.047,0.918,-0.389,-0.838,-0.422,14.491953,0.828700,0.415370,6.019519,0.344217,21.424542,2.582511,0.000000,8.899107,1.072697
test.enc.prompt.txt::01613,test.enc.prompt.txt::01613,-- It was,0.0,content_diversity,i take the blame,EVERYTHING was on me,it is my fault really,its on me,its my fauly,-0.032,0.944,-0.144,-0.692,-0.632,38.304062,2.628676,0.110145,4.218992,0.289535,40.129674,2.138196,0.000000,4.420073,0.235511
test.enc.prompt.txt::01615,test.enc.prompt.txt::01615__row357,Ten years ago?,1.0,content_diversity,I can't believe it was that long.,I had no idea it was that old.,or was it twenty,that makes me a lot older,so it is time for a new one,-0.053,0.922,-0.107,-0.695,-0.299,5.759688,0.444466,0.473662,2.728145,0.210527,22.688723,1.026643,0.000000,10.746785,0.486282
test.enc.prompt.txt::01615,test.enc.prompt.txt::01615__row358,Ten years ago?,0.0,content_diversity,seems like just yesterday,I remember it like it happened a week ago,time sure has flown,the years went by fast,it's like I blinked and time went by,-0.024,0.945,-0.043,-0.688,-0.430,17.154063,0.956883,0.406216,6.968256,0.388701,40.449458,0.924506,0.000000,16.431221,0.375549
test.enc.prompt.txt::01617,test.enc.prompt.txt::01617,I didn't count,1.0,content_diversity,this one,on your help,his cousins,my parents,on my family's support,-0.013,0.769,-0.178,-0.593,-0.328,6.169844,0.836089,0.392443,2.421314,0.328118,27.293092,2.857688,0.000000,10.710993,1.121481
test.enc.prompt.txt::01618,test.enc.prompt.txt::01618,Did you run,0.0,content_diversity,"out of fire, or is it the booze?","through all of your energy, or can we say it was the alcohol?",yourself ragged or are you buzzed from that drink?,"until you reached e, or does the liquor have a part to play in your mood?",dry or did that cocktail put you over your limit?,-0.040,0.954,-0.282,-0.810,-0.601,39.737188,0.626399,0.372802,14.814120,0.233523,93.372819,0.606617,0.000000,34.809615,0.226148
test.enc.prompt.txt::01621,test.enc.prompt.txt::01621__row361,Do I have,1.0,content_diversity,to repeat myself?,to tell you every thing to do?,to do my homework.,something between my teeth?,something wrong with me?,-0.030,0.955,-0.148,-0.661,-0.212,6.885156,0.332075,0.430607,2.964800,0.142994,42.289869,1.235183,0.000000,18.210334,0.531879
test.enc.prompt.txt::01621,test.enc.prompt.txt::01621__row362,Do I have,0.0,content_diversity,to explain every detail?,act like your boss?,to spell it out for you?,constantly remind you?,tell you step by step?,-0.009,0.982,-0.259,-0.738,-0.322,13.398594,0.612552,0.316155,4.236028,0.193661,24.267434,1.586585,0.000000,7.672263,0.501606
test.enc.prompt.txt::01622,test.enc.prompt.txt::01622,Put them on,1.0,content_diversity,so we can go,the other foot,alright?,the table,over there,-0.008,0.783,-0.100,-0.590,-0.284,14.476406,1.587024,0.267276,3.869190,0.424173,26.362884,2.917173,0.000000,7.046156,0.779689
test.enc.prompt.txt::01623,test.enc.prompt.txt::01623,"But Richard, no,",1.0,content_diversity,do not go there,you have to be up early,go ahead and do what you want,listen to me,can you please just go,-0.030,0.952,-0.007,-0.722,-0.221,7.534375,0.316690,0.449650,3.387831,0.142399,30.375225,0.859844,0.000000,13.658217,0.386629
test.enc.prompt.txt::01624,test.enc.prompt.txt::01624,This time they,0.0,content_diversity,guys that was too far,you went way too far,that was too much,they definetely went to far with this,its going too far,-0.099,0.875,-0.412,-0.776,-0.685,38.988594,1.753916,0.232308,9.057355,0.407449,46.550389,0.710838,0.000000,10.814020,0.165133
test.enc.prompt.txt::01625,test.enc.prompt.txt::01625,We are only,0.0,content_diversity,a small group,limited in number,the three of us,a handful of humans,a sprinkling of mortals,-0.032,0.756,-0.228,-0.641,-0.428,12.333437,0.899218,0.408338,5.036215,0.367185,40.351370,1.648041,0.000000,16.477011,0.672958
test.enc.prompt.txt::01627,test.enc.prompt.txt::01627,"No, Victor, there",1.0,content_diversity,"has been a change since then, it is vastly different now.","is no way I would have said that, you must be mistaken.",is nothing for you here.,"were at least twenty people there, couldn't you see?","was nothing we could have done for him, if it helps he felt no pain.",-0.024,0.965,-0.061,-0.684,-0.295,-11.772813,0.112285,0.510705,-6.012429,0.057345,88.315873,0.716679,0.000000,45.103317,0.366011
test.enc.prompt.txt::01628,test.enc.prompt.txt::01628,There must be,1.0,content_diversity,something wrong with how this is put together.,more places to put that,people wondering what happened to us,something more we can do to help them,a lot more of them over there.,-0.027,0.959,-0.158,-0.744,-0.332,12.655625,0.354403,0.473004,5.986167,0.167634,24.016579,1.149882,0.000000,11.359949,0.543899
