sample_id,sidecar_key,context,label_value,label_name,resp_0,resp_1,resp_2,resp_3,resp_4,metric_averaged_cosine_similarity,metric_averaged_distinct_ngrams,metric_bert_score,metric_bert_sts,metric_sent_bert,metric_icl_E_qwen3_30b_a3b,metric_icl_E_rate_qwen3_30b_a3b,metric_icl_C_qwen3_30b_a3b,metric_icl_D_qwen3_30b_a3b,metric_icl_D_rate_qwen3_30b_a3b,metric_icl_E_qwen3_30b_a3b_std,metric_icl_E_rate_qwen3_30b_a3b_std,metric_icl_C_qwen3_30b_a3b_std,metric_icl_D_qwen3_30b_a3b_std,metric_icl_D_rate_qwen3_30b_a3b_std
test.sa-sb.sa::00713,test.sa-sb.sa::00713__row267,While at work David gets visited by officers. They come to arrest him. David is very confused. The police show him a picture of his twin who is wanted for murder.,0.0,content_diversity,The police do a double take.,David gets an apology from the police for the mistaken identity.,David's brother is hand-cuffed on the spot.,Both David and his brother get taken down to the station.,David's brother's hands are covered with blood.,-0.019,0.967,-0.345,-0.759,-0.307,13.722012,0.279995,0.566668,7.775820,0.158664,25.090708,0.860799,0.000000,14.218092,0.487787
test.sa-sb.sa::00714,test.sa-sb.sa::00714__row268,Sam was at work. He had to lift a heavy box by himself. Sam pulled a muscle trying to do so. He had to get physical therapy to get better.,1.0,content_diversity,"After physical therapy, he was more fit than ever",Physical therapy was very expensive,"After the therapy, he promised he would be more careful lifting heavy objects",He decided to start going to the gym so he can avoid this kind of injuries,"After few months, he felt better that ever",-0.033,0.949,-0.221,-0.824,-0.372,14.027387,0.066850,0.622393,8.730553,0.041607,48.593866,0.970131,0.000000,30.244502,0.603803
test.sa-sb.sa::00714,test.sa-sb.sa::00714__row269,Sam was at work. He had to lift a heavy box by himself. Sam pulled a muscle trying to do so. He had to get physical therapy to get better.,0.0,content_diversity,He decided to join the gym to avoid further injuries,He started working out to strengthen his muscles,He decided to start working out to prevent injuries,He is now working with weights to prevent muscle injuries,"After that injury, he is dedicated to strengthen his muscles through the workout",-0.106,0.855,-0.467,-0.948,-0.706,-3.442771,0.126728,0.616039,-2.120882,0.078069,109.650057,1.141307,0.000000,67.548749,0.703090
test.sa-sb.sa::00715,test.sa-sb.sa::00715__row270,The cat smelled a shoe. It smelled like another cat. The cat urinated on the shoe. The owner put the shoe on later.,1.0,content_diversity,The owner noticed a wet squishy feel on his feet and calmly considered what caused it.,He was shocked to feel the wetness as it soaked through his socks.,There was an initial sense of confusion followed by the realization that the cat peed in the shoe.,A curse word escaped from the owner's mouth as it dawned on him what happened.,The moment the shoe was on the owner quickly yanked it back off again.,-0.047,0.942,-0.237,-0.813,-0.411,12.392759,0.070078,0.560019,6.940180,0.039245,75.909486,0.728992,0.000000,42.510752,0.408250
test.sa-sb.sa::00715,test.sa-sb.sa::00715__row271,The cat smelled a shoe. It smelled like another cat. The cat urinated on the shoe. The owner put the shoe on later.,0.0,content_diversity,"""That damned cat!"" the owner exclaimed.",Following this incident the cat was put up for adoption.,He forgave the cat at the end of the day because he loved the cat.,From that day forward the owner always put his shoes up on a shelf when not wearing them.,The cat was punished by staying outside all night long.,-0.042,0.938,-0.220,-0.735,-0.253,21.728365,0.221775,0.552833,12.012147,0.122604,43.856771,0.652516,0.000000,24.245450,0.360732
test.sa-sb.sa::00716,test.sa-sb.sa::00716__row272,Sam went on a date. He was nervous and ate too much at dinner. After a short while he started feeling sick. Sam had to cut the date short and go home.,1.0,content_diversity,His date felt like it is all her fault,He had to call her date and apologise,He spent all evening throwing up,His date didn't want to hear from him after that incident,He decided never to eat before date,-0.039,0.946,-0.251,-0.768,-0.329,10.818560,0.251173,0.512663,5.546272,0.128767,26.662686,0.432369,0.000000,13.668963,0.221659
test.sa-sb.sa::00716,test.sa-sb.sa::00716__row273,Sam went on a date. He was nervous and ate too much at dinner. After a short while he started feeling sick. Sam had to cut the date short and go home.,0.0,content_diversity,He had to call her and apologise,Next day he called her and explained what had happened,He asked his date for forgivness,He was so embarrassed while explaining the reason for leaving,Next day he grabbed a phone and called to say sorry,-0.041,0.924,-0.273,-0.744,-0.361,18.788877,0.548924,0.515762,9.690597,0.283114,51.643788,1.015839,0.000000,26.635925,0.523931
test.sa-sb.sa::00717,test.sa-sb.sa::00717__row274,Heather was out with her husband at a fast food joint. They order their food and go to sit down. When the food arrived Heather noticed something moving. She checked her fries and found a cockroach.,1.0,content_diversity,Heather screamed.,Heather ran away from the table.,Heather's husband squished the cockroach.,Heather demanded to speak to the manager.,Heather took a photo of the cockroach in the fries.,-0.051,0.932,-0.381,-0.849,-0.191,0.542073,0.082600,0.652342,0.353617,0.053884,33.421257,0.465739,0.000000,21.802096,0.303821
test.sa-sb.sa::00717,test.sa-sb.sa::00717__row275,Heather was out with her husband at a fast food joint. They order their food and go to sit down. When the food arrived Heather noticed something moving. She checked her fries and found a cockroach.,0.0,content_diversity,Heather got away from the table.,Heather left the table.,Heather leapt away from the table.,Heather jumped away from the table.,Heather darted away from the table.,-0.342,0.672,-0.801,-0.981,-0.922,16.533930,0.513723,0.536145,8.864587,0.275430,10.225095,0.524156,0.000000,5.482136,0.281024
test.sa-sb.sa::00718,test.sa-sb.sa::00718__row276,John woke up on the beach not remembering who he was. John looked at his belongings. John found a car key. John used the car key to find out the car.,1.0,content_diversity,He tried it until he found the right car.,He went to the hospital to get himself checked out.,He went to the local police station to help with identification.,He drove to the local grocery store and went in.,He drove around aimlessly.,-0.084,0.877,-0.400,-0.735,-0.180,10.116416,-0.025474,0.601971,6.089788,-0.015335,37.785211,0.854106,0.000000,22.745597,0.514147
test.sa-sb.sa::00718,test.sa-sb.sa::00718__row277,John woke up on the beach not remembering who he was. John looked at his belongings. John found a car key. John used the car key to find out the car.,0.0,content_diversity,He went to the hospital to make sure he was ok.,He decided to visit the hospital to see if he had any injuries.,He had himself admitted to the hospital to help him get better.,He checked himself into the hospital to get checked out.,"Fearing for his health,he went to the hospital to get himself checked out.",-0.195,0.798,-0.515,-0.945,-0.739,26.863942,0.518320,0.568802,15.280254,0.294822,64.704431,0.693943,0.000000,36.803985,0.394716
test.sa-sb.sa::00719,test.sa-sb.sa::00719__row278,Sam went to his car from the store. He looked for his keys in his pocket. He couldn't find them. He looked around and then looked in the car.,1.0,content_diversity,Sam discovered he locked his keys in the car.,Sam couldn't see the keys in the car.,Sam noticed his keys fell beneath his car.,Sam found them in his other pocket.,Sam went back into the store to see if he lost them there.,-0.088,0.877,-0.448,-0.842,-0.399,10.485885,0.357026,0.643656,6.749302,0.229802,31.907919,0.821846,0.000000,20.537723,0.528986
test.sa-sb.sa::00719,test.sa-sb.sa::00719__row279,Sam went to his car from the store. He looked for his keys in his pocket. He couldn't find them. He looked around and then looked in the car.,0.0,content_diversity,Sam saw his keys in the ignition.,Sam saw his keys on the seat in his car.,Sam noticed his keys by the pedals in his car.,Sam discovered his keys were locked in the car.,Sam's keys were locked in the car.,-0.219,0.722,-0.650,-0.979,-0.767,15.513865,0.259353,0.646406,10.028257,0.167647,31.758840,0.604745,0.000000,20.529108,0.390911
test.sa-sb.sa::00720,test.sa-sb.sa::00720__row280,Cayla is a beautiful girl even though she has a scar on her face. When she was a little girl she was running while wearing slippers. It was during the night and she didn't see the big rock on the ground. Her toe hit the rock and her face went slamming into the ground.,1.0,content_diversity,People tell Cayla that the scar gives her character.,The injury to her face required stitches.,She was not hurt badly but ended up with a cut big enough to leave a scar.,The scar has a unique star shape and some call it beautiful.,Cayla loves her scar and tells everyone the story behind it.,-0.031,0.954,-0.287,-0.759,-0.363,19.433854,0.276915,0.610726,11.868757,0.169119,58.975751,0.715167,0.000000,36.018015,0.436771
test.sa-sb.sa::00720,test.sa-sb.sa::00720__row281,Cayla is a beautiful girl even though she has a scar on her face. When she was a little girl she was running while wearing slippers. It was during the night and she didn't see the big rock on the ground. Her toe hit the rock and her face went slamming into the ground.,0.0,content_diversity,Cayla still feels self conscious about the scar.,This reassures Cayla and makes her proud of her scar.,She typically disagrees and responds that she thinks it is ugly.,This give Cayla a sense of uniqueness.,They always want to know what happened to her.,-0.019,0.960,-0.300,-0.743,-0.336,27.516936,0.453542,0.486480,13.386448,0.220639,59.711524,0.851828,0.000000,29.048482,0.414398
test.sa-sb.sa::00721,test.sa-sb.sa::00721__row282,Randy tells his kids if they massage him all night he will reward them. He tells them he will give them 100 dollars each for doing it. The kids massage their father all night. When the morning comes the kids are excited to be done.,1.0,content_diversity,Randy tricked them and didn't give them the money,"When he woke up, he felt more fresh than ever",He was so thankful that he decided to buy the whatever they want,Kids got 100 dollars each and bought new toys,Mom found out about the deal and decided to take kids' money away,-0.020,0.959,-0.180,-0.692,-0.213,30.159360,0.619732,0.502038,15.141148,0.311129,50.453840,0.705388,0.000000,25.329750,0.354132
test.sa-sb.sa::00721,test.sa-sb.sa::00721__row283,Randy tells his kids if they massage him all night he will reward them. He tells them he will give them 100 dollars each for doing it. The kids massage their father all night. When the morning comes the kids are excited to be done.,0.0,content_diversity,Every kid bought 100 dollars worth of toys,All kids were happy with their money spent on toys,Each of them decided to buy toys,"With 100 dollars, all kids bought new toys",Receiving their reward made them happy because now they can buy toys,-0.043,0.942,-0.320,-0.958,-0.613,21.714570,0.761173,0.463291,10.060168,0.352645,55.543481,0.486524,0.000000,25.732803,0.225402
test.sa-sb.sa::00722,test.sa-sb.sa::00722__row284,"It didn't snow often in Alabama, so Ellen didn't expect a blizzard. Her pipes froze over until one of them burst. Because of the blizzard, no one could get out to fix it. Water flooded her basement.",1.0,content_diversity,Ellen called in a clean up company.,Ellen put fans in her basement.,Ellen tore out the carpet in her basement.,Ellen called her insurance company.,Ellen tried to salvage items in the basement.,-0.089,0.889,-0.415,-0.896,-0.469,2.242676,0.124592,0.570010,1.278347,0.071018,37.921305,0.974939,0.000000,21.615512,0.555724
test.sa-sb.sa::00722,test.sa-sb.sa::00722__row285,"It didn't snow often in Alabama, so Ellen didn't expect a blizzard. Her pipes froze over until one of them burst. Because of the blizzard, no one could get out to fix it. Water flooded her basement.",0.0,content_diversity,Ellen tried to save the things in her basement.,Ellen attempted to rescue the items in her basement.,Ellen attempted to keep items in her basement from being damaged.,Ellen tried to prevent damage to the items in her basement.,Ellen attempted to save her items from being damaged in the basement.,-0.248,0.723,-0.729,-0.989,-0.867,28.220045,0.484430,0.630453,17.791411,0.305411,24.330279,0.259498,0.000000,15.339096,0.163601
test.sa-sb.sa::00723,test.sa-sb.sa::00723__row286,I lost my job last winter. I was able to float on savings for a while. I was not able to find work for almost a year. I was forced to move out of my apartment.,1.0,content_diversity,Luckily my parents allowed me to live in their basement.,My luck finally turned when i won the lottery.,I had to live in a homeless shelter.,Thankfully i found another job.,I became homeless.,-0.026,0.944,-0.370,-0.764,-0.288,10.587491,0.113398,0.623476,6.601048,0.070701,45.788344,0.747674,0.000000,28.547939,0.466157
test.sa-sb.sa::00723,test.sa-sb.sa::00723__row287,I lost my job last winter. I was able to float on savings for a while. I was not able to find work for almost a year. I was forced to move out of my apartment.,0.0,content_diversity,My parents let me stay with them.,Mt mom and dad gave me a room to live in.,My mother said i can always move in with them.,i felt good since my parents let me live in their house.,I knew i could count on my parents to help me with lodging.,-0.060,0.910,-0.415,-0.817,-0.618,6.386857,0.208787,0.528052,3.372594,0.110250,72.953234,1.226557,0.000000,38.523119,0.647686
test.sa-sb.sa::00724,test.sa-sb.sa::00724__row288,"Dan turned 21 and his friends took him out to a bar. There, he had his first beer - and his first shot. But he knew it'd be easy to get a hangover. Dan was careful not to overdo it on his night out.",1.0,content_diversity,After few shots he forgot about tomorrow and continued drinking,Tomorrow he woke up like he hadn't been drinking the night before,Next day he had the worst hangover ever,He missed his lectures next day,He had too much alcohol and spent the night throwing up,-0.031,0.944,-0.214,-0.795,-0.368,16.365290,0.495311,0.526457,8.615629,0.260760,51.416067,0.735679,0.000000,27.068371,0.387304
test.sa-sb.sa::00724,test.sa-sb.sa::00724__row289,"Dan turned 21 and his friends took him out to a bar. There, he had his first beer - and his first shot. But he knew it'd be easy to get a hangover. Dan was careful not to overdo it on his night out.",0.0,content_diversity,"Next day, he was too hungover to attend his classes","Day after, he missed all of his lectures","Next day, because of hangover, he missed classes","When he woke up, he couldn't go to the lectures because of hangover",He had a headache next day and missed all of his lectures,-0.093,0.863,-0.476,-0.904,-0.746,44.983584,0.897846,0.519041,23.348338,0.466019,20.142546,0.305009,0.000000,10.454813,0.158313
test.sa-sb.sa::00725,test.sa-sb.sa::00725__row290,I was at my cousin's house. And I wanted to walk to the mall. I thought I was familiar enough with the area. But I was lost for over an hour.,1.0,content_diversity,The police eventually picked me up,I hugged a tree but this was urban so it didn't help,I ended up sleeping on a bench,"My cousin found me cold, wet, and crying",I found his house eventually,-0.023,0.963,-0.245,-0.667,-0.155,5.544378,0.024228,0.537177,2.978311,0.013015,82.844087,1.297113,0.000000,44.501922,0.696779
test.sa-sb.sa::00725,test.sa-sb.sa::00725__row291,I was at my cousin's house. And I wanted to walk to the mall. I thought I was familiar enough with the area. But I was lost for over an hour.,0.0,content_diversity,Some cop found me wandering,A officer noticed me looking lost,A cop noticed me crying and took me back,My cousin called te police who found me,Some dumb cop caught me jaywalking and took me back,-0.091,0.868,-0.433,-0.800,-0.421,17.519170,0.626978,0.469686,8.228501,0.294483,64.632121,0.810776,0.000000,30.356775,0.380810
test.sa-sb.sa::00726,test.sa-sb.sa::00726__row292,Chris is a star runner. Chris has a big race this sunday. He invited all his friends and family to the race. While at the race Chris runs as hard as he can.,1.0,content_diversity,Chris really wanted to show off in front of everyone but he ended up falling down instead.,"Unfortunately, Chris got disqualified from another event after jumping the gun several times.",Chris ended up winning the race and dedicating his win to his mother.,Chris had his best race ever even breaking a state record.,Chris was nervous about his friends and family being there but persevered and won.,-0.033,0.953,-0.302,-0.829,-0.389,-8.522151,-0.060314,0.604328,-5.150179,-0.036450,65.698069,0.576050,0.000000,39.703216,0.348123
test.sa-sb.sa::00726,test.sa-sb.sa::00726__row293,Chris is a star runner. Chris has a big race this sunday. He invited all his friends and family to the race. While at the race Chris runs as hard as he can.,0.0,content_diversity,Chris was more interested in getting noticed and it showed because he couldn't finish the race.,Chris was mortified when he fell because he felt sure he could shine on the field for his loved ones.,This wasn't the first time Chris tripped as he was more interested in attention than winning.,Chris tried to blame his footwear for tripping but it was really because he was put himself on display.,"When Chris fell down, he lost the race and was sorry he was trying to be noticed by everyone.",-0.091,0.896,-0.303,-0.876,-0.573,39.212644,0.391609,0.498708,19.555667,0.195298,71.904040,0.611097,0.000000,35.859133,0.304759
test.sa-sb.sa::00727,test.sa-sb.sa::00727__row294,Mary had an online jewelry store that sold many different things. She wanted to make something new and exciting. After a lot of brainstorming she came up with a great idea. Her idea was to paint glass stones with nail polish and make pendants.,1.0,content_diversity,She asked her friends to help her paint the stones.,She bought many different colored polishes.,She searched the beach for different types of stones.,She made many different designs on the stones.,The stones were a success and the store sold out.,-0.056,0.929,-0.401,-0.825,-0.384,10.904375,0.217269,0.632386,6.895779,0.137398,43.462622,0.804381,0.000000,27.485172,0.508680
test.sa-sb.sa::00727,test.sa-sb.sa::00727__row295,Mary had an online jewelry store that sold many different things. She wanted to make something new and exciting. After a lot of brainstorming she came up with a great idea. Her idea was to paint glass stones with nail polish and make pendants.,0.0,content_diversity,She made stars on the stones.,She drew hearts on the stones.,She painted animals on the stones.,The stones were covered with many unique designs.,She encrusted symbols on the stones.,-0.170,0.847,-0.558,-0.874,-0.439,16.390395,0.535910,0.449960,7.375017,0.241138,60.543945,1.207459,0.000000,27.242334,0.543308
test.sa-sb.sa::00728,test.sa-sb.sa::00728__row296,Tom was in the war. He got injured and received a purple heart. When he returned home it was meaningless. Nobody really cared other than to feel sorry for him.,1.0,content_diversity,Tom lived alone and never had visitors.,People only paid attention to Tom for the first week he returned.,Tom moved to a different state to start a new life.,Tom's wife divorced him and took the kids.,Tom was confined to a wheelchair.,-0.034,0.949,-0.275,-0.826,-0.304,11.013962,0.086838,0.588550,6.482270,0.051109,58.029781,0.633319,0.000000,34.153445,0.372740
test.sa-sb.sa::00728,test.sa-sb.sa::00728__row297,Tom was in the war. He got injured and received a purple heart. When he returned home it was meaningless. Nobody really cared other than to feel sorry for him.,0.0,content_diversity,Tom started a new life in a new state.,Tom got a fresh start at a life after the war.,Tom met a woman and started a family in a different state.,Tom felt better about himself after moving.,Tom got a job offer in a new state.,-0.111,0.849,-0.462,-0.884,-0.515,21.866034,0.370329,0.493066,10.781399,0.182596,46.187307,0.808919,0.000000,22.773393,0.398851
test.sa-sb.sa::00729,test.sa-sb.sa::00729__row298,"Max was working on a speech for the upcoming school elections. He was running for school Treasurer, but was very nervous about it. He practiced his speech everyday. When election day came, Max gave the speech perfectly.",1.0,content_diversity,he got elected,he did not get elected,people cheer,people gave him a loud applause,he was happy he practiced,-0.032,0.952,-0.208,-0.628,-0.299,22.347338,1.427135,0.349500,7.810399,0.498784,31.534220,1.626616,0.000000,11.021216,0.568503
test.sa-sb.sa::00729,test.sa-sb.sa::00729__row299,"Max was working on a speech for the upcoming school elections. He was running for school Treasurer, but was very nervous about it. He practiced his speech everyday. When election day came, Max gave the speech perfectly.",0.0,content_diversity,he is elected,he is chosen in the election,he got the treasurer position,he was elected,people chose him for the position,-0.062,0.919,-0.430,-0.811,-0.612,30.965799,1.581675,0.381267,11.806227,0.603040,38.495919,0.715171,0.000000,14.677210,0.272671
test.sa-sb.sa::00730,test.sa-sb.sa::00730__row300,Frank Ocean's album is to be released Friday. I don't believe it. He was supposed to release his album two years ago. He hasn't made music in that time period.,1.0,content_diversity,he was busy with something else,his family has an accident,he was lazy,he was serving time in prison,he was in a war,-0.087,0.914,-0.222,-0.643,-0.194,29.494087,1.569712,0.261406,7.709940,0.410333,34.847006,1.687808,0.000000,9.109227,0.441204
test.sa-sb.sa::00730,test.sa-sb.sa::00730__row301,Frank Ocean's album is to be released Friday. I don't believe it. He was supposed to release his album two years ago. He hasn't made music in that time period.,0.0,content_diversity,he was preoccupied with his family's incident,his family experience an accident,frank's family has an accident during that time,he has to help take care of his family due to an accident,he was preoccupied with an incident that his family have,-0.105,0.851,-0.331,-0.921,-0.646,67.356461,1.478959,0.371597,25.029444,0.549576,41.934852,0.605135,0.000000,15.582856,0.224866
test.sa-sb.sa::00731,test.sa-sb.sa::00731__row302,I had my special cup on my desk. I accidentally bumped it. It fell and rolled over the edge. It hit the husky and bounced off.,1.0,content_diversity,"Unfortunately, it shattered in to thousands of pieces",There was a hot coffee in a cup and it burnt the husky,Cup bounced off straight in to TV and broke it,Cup landed softly on the carpet and nothing happened,Coffee spilled all over the carpet and now there is a huge stain,-0.045,0.930,-0.176,-0.735,-0.275,35.157882,0.775275,0.524476,18.439449,0.406613,41.698778,1.018951,0.000000,21.869988,0.534415
test.sa-sb.sa::00731,test.sa-sb.sa::00731__row303,I had my special cup on my desk. I accidentally bumped it. It fell and rolled over the edge. It hit the husky and bounced off.,0.0,content_diversity,Cup landed softly on the rug,"When cup bounced off, it landed on the carpet","Fortunately, the cup landed softly and didn't shatter",Cup fell on the carpet but nothing happened,Carpet was soft so when cup fell down it didn't shatter,-0.075,0.891,-0.319,-0.961,-0.670,23.719155,0.556156,0.502739,11.924541,0.279601,43.084372,0.444379,0.000000,21.660189,0.223407
test.sa-sb.sa::00732,test.sa-sb.sa::00732__row304,The other day I made some spaghetti sauce. I put peppers and onions in it. My sister couldn't eat the sauce because she doesn't like peppers. I bought her some sauce that didn't have peppers in it.,1.0,content_diversity,When my sister makes sauce she doesn't put peppers in it but I eat it anyway.,My sister likes to complain about every food she eats.,I even used my own money to pay for her spaghetti sauce without peppers.,"My sister expects everyone to not use the ingredients she doesn't like, when cooking.","My sister is very unreasonable when it comes to food, she hates nearly everything.",-0.049,0.935,-0.352,-0.851,-0.443,11.906956,0.214816,0.586114,6.978828,0.125907,54.104691,0.451357,0.000000,31.711491,0.264546
test.sa-sb.sa::00732,test.sa-sb.sa::00732__row305,The other day I made some spaghetti sauce. I put peppers and onions in it. My sister couldn't eat the sauce because she doesn't like peppers. I bought her some sauce that didn't have peppers in it.,0.0,content_diversity,I like to try different recipes but my sister has a fit because she doesn't like something in it.,"My sister hates so many things, it's nearly impossible to cook something she would like.",I hate making dinner because my sister causes so much trouble with her food hate list.,I stopped cooking dinner because my sister makes it unbearable because she dislikes a lot of ingredients.,"When I cook, I only cook for myself because my sister screams that she won't eat some ingredient.",-0.072,0.906,-0.399,-0.942,-0.687,33.323895,0.367457,0.534203,17.801724,0.196296,28.731360,0.246025,0.000000,15.348378,0.131427
test.sa-sb.sa::00733,test.sa-sb.sa::00733__row306,Sam was really tired after work. He decided to take a shower. It felt good and comforting. Sam lost track of time.,1.0,content_diversity,he spend a long time in the shower.,he missed dinner time.,he felt asleep.,he was late to the movie.,he was late to the date with his girlfriend.,-0.097,0.826,-0.402,-0.664,-0.283,6.333446,0.734773,0.426117,2.698786,0.313099,20.537524,1.640376,0.000000,8.751378,0.698991
test.sa-sb.sa::00733,test.sa-sb.sa::00733__row307,Sam was really tired after work. He decided to take a shower. It felt good and comforting. Sam lost track of time.,0.0,content_diversity,he was late to dinner,he arrived late at the dinner table,he join his family dinner late,he went to his family dinner late,he ate dinner late,-0.152,0.828,-0.534,-0.981,-0.788,43.612431,1.437755,0.396886,17.309161,0.570625,25.408095,0.577399,0.000000,10.084116,0.229162
test.sa-sb.sa::00734,test.sa-sb.sa::00734__row308,Dan took his car to the drag strip. He decided to race anybody who wanted. Only a motorcycle accepted his challenge. They lined up and went off.,1.0,content_diversity,dan won the rate,dan lost the race,dan got into an accident,dan was injured in an accident,the two riders hit each other and one die.,-0.049,0.941,-0.322,-0.786,-0.412,-3.967596,0.337141,0.350932,-1.392355,0.118313,102.679813,2.348926,0.000000,36.033601,0.824313
test.sa-sb.sa::00734,test.sa-sb.sa::00734__row309,Dan took his car to the drag strip. He decided to race anybody who wanted. Only a motorcycle accepted his challenge. They lined up and went off.,0.0,content_diversity,dan did not win,dan didn't win the race,dan was slower in the race,dan crossed the finished line second,dan was not the winner in this race,-0.087,0.894,-0.420,-0.925,-0.610,25.855070,1.098559,0.438021,11.325055,0.481191,38.593129,0.753444,0.000000,16.904587,0.330024
test.sa-sb.sa::00735,test.sa-sb.sa::00735__row310,"Today I took my motor scooter to the gas station to fill it with gas. Once it was filled, I tried to start it. It would not start. The man at the station gave me some oil to put in it.",1.0,content_diversity,"After putting that oil in, scooter started working again",The oil was bad and I had to call someone to fix it,I drove off to have dinner with my family,"After leaving the station, I got a flat tire",I thanked the man and paid him for helping me,-0.023,0.964,-0.194,-0.700,-0.197,18.772699,0.449297,0.542806,10.189940,0.243881,26.806379,0.396359,0.000000,14.550672,0.215146
test.sa-sb.sa::00735,test.sa-sb.sa::00735__row311,"Today I took my motor scooter to the gas station to fill it with gas. Once it was filled, I tried to start it. It would not start. The man at the station gave me some oil to put in it.",0.0,content_diversity,After leaving the station I went to have dinner,"When my scooter was working again, I drove off to meet my family","After fixing issues, I met my family in the restaurant","When I fixed issues, I could finally meet my family for dinner",After leaving the station I was so hungry so I decided to have dinner,-0.111,0.834,-0.412,-0.835,-0.522,63.434360,1.119188,0.485335,30.786893,0.543181,41.182216,0.472262,0.000000,19.987157,0.229205
test.sa-sb.sa::00736,test.sa-sb.sa::00736__row312,Sarah was going to visit her friends in another state. She packed all her things for the trip in the car and set off. She drove for 12 hours before she arrived at her destination. Sarah was thrilled to see her friends again.,1.0,content_diversity,They all had a wonderful time hanging out.,The friends vowed to make their meetups an annual thing.,Sarah was astonished to discover that one of her friend's was pregnant.,Everyone talked about the ways that they had changed since high school.,That evening they all went out to eat at a fancy restaurant.,-0.016,0.967,-0.316,-0.704,-0.214,15.067380,0.166406,0.603100,9.087137,0.100360,60.565323,0.803788,0.000000,36.526947,0.484764
test.sa-sb.sa::00736,test.sa-sb.sa::00736__row313,Sarah was going to visit her friends in another state. She packed all her things for the trip in the car and set off. She drove for 12 hours before she arrived at her destination. Sarah was thrilled to see her friends again.,0.0,content_diversity,They set a date to have another reunion the same time next year.,The friends reminisced about their high school memories and had a great time.,Together they made a list of more people to invite to the next get together.,"Next time, they decided, they would all meet in Sarah's home state.",Sarah was sad that she lived so far from her friends and moved to be closer to them.,-0.023,0.963,-0.235,-0.783,-0.357,10.261643,0.183546,0.598133,6.137828,0.109785,21.375067,0.169039,0.000000,12.785134,0.101108
test.sa-sb.sa::00737,test.sa-sb.sa::00737__row314,John did not do his homework in many of his classes. He failed his classes in the following report card. His parents punished him. He went to therapy.,1.0,content_diversity,"After going through the therapy, his grades improved substantially","At the end of therapy, he felt like he made no progress at all",He ran away in the middle of the therapy session,"After therapy, he decided he needs to change his approach to coursework",He had a breakdown during the therapy,-0.040,0.934,-0.374,-0.908,-0.441,21.834833,0.331803,0.624776,13.641880,0.207302,50.443651,0.285672,0.000000,31.515984,0.178481
test.sa-sb.sa::00737,test.sa-sb.sa::00737__row315,John did not do his homework in many of his classes. He failed his classes in the following report card. His parents punished him. He went to therapy.,0.0,content_diversity,Finishing therapy made him realise he has to change his attitude,"When he finished, he decided to start doing homework","After the therapy, he started learning and studying more",He had to change his behaviour and start learning more,"After the therapy, his attitude changed and he started doing his homework",-0.073,0.878,-0.419,-0.943,-0.528,33.394942,0.619484,0.621946,20.769845,0.385286,44.255533,0.821895,0.000000,27.524544,0.511174
test.sa-sb.sa::00738,test.sa-sb.sa::00738__row316,James wanted to go swimming. He made plans with friends. Unfortunately it started to rain. Most of his friends cancelled.,1.0,content_diversity,James didn't care about the rain and went swimming anyway.,James got mad at his friends for canceling and stayed home and played games.,James was really angry about the rain and told his friends he was mad at them too.,One of James' friends didn't cancel and they went swimming together.,James decided to go swimming anyway and found that the pool was closed.,-0.075,0.892,-0.364,-0.863,-0.414,15.052915,0.166800,0.678408,10.212021,0.113158,47.595710,0.459888,0.000000,32.289322,0.311992
test.sa-sb.sa::00738,test.sa-sb.sa::00738__row317,James wanted to go swimming. He made plans with friends. Unfortunately it started to rain. Most of his friends cancelled.,0.0,content_diversity,"The nearby pool was closed because of the rain so Jimmy couldn't go swimming, anyway.",Jimmy was mad at the world after the pool closed and he made the trip there for nothing.,Jimmy decided to walk to the pool but then saw a notice that the pool was closed.,"Jimmy still wanted to swim but since the pools were closed, he had to stay home.",Jimmy wanted to swim at the pool still but found out it was not open because of the weather.,-0.094,0.887,-0.474,-0.955,-0.575,10.514059,0.162391,0.548905,5.771223,0.089138,56.798368,0.585168,0.000000,31.176928,0.321202
test.sa-sb.sa::00739,test.sa-sb.sa::00739__row318,Sam went out drinking. He tried to drive home. He couldn't find his keys. He had to call a taxi.,1.0,content_diversity,Sam didn't care about being responsible but the bar did and took his keys.,Sam was furious that his keys were missing but went home anyway.,Sam couldn't find anyone to give him a ride so he had to call for a ride.,Sam's friends at the bar took his keys making Sam angry at everyone.,Sam was so drunk he shouldn't have been driving anyway.,-0.047,0.916,-0.274,-0.834,-0.387,29.541731,0.384767,0.536880,15.860350,0.206574,63.043190,0.726931,0.000000,33.846597,0.390275
test.sa-sb.sa::00739,test.sa-sb.sa::00739__row319,Sam went out drinking. He tried to drive home. He couldn't find his keys. He had to call a taxi.,0.0,content_diversity,The bar was making sure he didn't get behind the wheel by hiding his keys.,The bar wanted to help Sam and themselves by making sure he didn't drink and drive.,The bar stopped Sam from driving so this made Sam take responsibility.,Sam looked for his keys for a long time then blamed the bar for his keys being missing.,"The bar shouldn't have served the Sam so much booze but, at least, they didn't let him drive.",-0.066,0.893,-0.316,-0.916,-0.524,10.745302,0.229896,0.514650,5.530068,0.118316,73.582432,0.664446,0.000000,37.869191,0.341957
