sample_id,sidecar_key,context,label_value,label_name,resp_0,resp_1,resp_2,resp_3,resp_4,metric_averaged_cosine_similarity,metric_averaged_distinct_ngrams,metric_bert_score,metric_bert_sts,metric_sent_bert,metric_icl_E_qwen3_30b_a3b,metric_icl_E_rate_qwen3_30b_a3b,metric_icl_C_qwen3_30b_a3b,metric_icl_D_qwen3_30b_a3b,metric_icl_D_rate_qwen3_30b_a3b,metric_icl_E_qwen3_30b_a3b_std,metric_icl_E_rate_qwen3_30b_a3b_std,metric_icl_C_qwen3_30b_a3b_std,metric_icl_D_qwen3_30b_a3b_std,metric_icl_D_rate_qwen3_30b_a3b_std
test.enc.prompt.txt::00373,test.enc.prompt.txt::00373__row246,It's got to,1.0,content_diversity,"be right, I mean I went over it a hundred times.",the biggest highlight of my career.,be perfect with 100% precision.,the most hilarious thing I've ever seen.,be drilled into your mind that that is the way it's done.,-0.014,0.971,-0.145,-0.674,-0.361,-5.971399,0.200184,0.463465,-2.767537,0.092779,49.699248,1.036332,0.000000,23.033887,0.480304
test.enc.prompt.txt::00373,test.enc.prompt.txt::00373__row247,It's got to,0.0,content_diversity,be what made me stood out at my job.,the thing that made me most recognized at the office.,be what I'm most well known for at work.,be what's given me the prestige among all coworkers.,be the most spoken about achievement at work.,-0.063,0.914,-0.421,-0.859,-0.635,33.167840,0.699094,0.378025,12.538260,0.264275,45.017988,0.733616,0.000000,17.017908,0.277325
test.enc.prompt.txt::00374,test.enc.prompt.txt::00374__row248,His name's David,1.0,content_diversity,so he must be the one we are looking for,he was named from the Bible,he is named after his father,that must be a family name because it is not a modern name,he is the convict I heard about,-0.044,0.932,-0.077,-0.661,-0.286,25.037797,0.659917,0.362309,9.071426,0.239094,65.221171,1.302801,0.000000,23.630236,0.472017
test.enc.prompt.txt::00374,test.enc.prompt.txt::00374__row249,His name's David,0.0,content_diversity,he is the one that escaped from prison,he spent most of his life in prision,he has not had a good life outside of prison bars,the guy who escaped from prision,the man you read about who escaped from prision,-0.076,0.892,-0.352,-0.807,-0.374,63.388793,1.604828,0.340345,21.574068,0.546196,67.270440,1.131600,0.000000,22.895168,0.385134
test.enc.prompt.txt::00375,test.enc.prompt.txt::00375__row250,"Ted, we're taking",1.0,content_diversity,taking your life,your kids away,a stool sample,the house,off a leg,-0.013,0.571,-0.142,-0.572,-0.182,5.164228,0.062142,0.299552,1.546957,0.018615,23.756731,3.067114,0.000000,7.116385,0.918761
test.enc.prompt.txt::00375,test.enc.prompt.txt::00375__row251,"Ted, we're taking",0.0,content_diversity,your breath away,everything you hold dear including your life,your existence,everything and going to kill you,soul,-0.024,0.958,0.059,-0.686,-0.264,16.063690,-0.935464,0.284607,4.571845,-0.266240,34.514936,8.496347,0.000000,9.823207,2.418123
test.enc.prompt.txt::00376,test.enc.prompt.txt::00376__row252,I've never used,1.0,content_diversity,lipstick.,my car's GPS.,a Mac computer; I've always been a Windows person.,"a chainsaw, but I would like to cut down a tree someday.","non-United States currency, except for online purchases.",-0.006,0.981,-0.233,-0.547,-0.080,-4.909827,-0.017123,0.384188,-1.886296,-0.006578,81.490750,2.368986,0.000000,31.307762,0.910136
test.enc.prompt.txt::00376,test.enc.prompt.txt::00376__row253,I've never used,0.0,content_diversity,I get lost a lot but still haven't take the time to figure out the GPS.,I use maps instead of the GPS.,"I sometimes pull up Google maps on my phone, but don't use the GPS.","I have a great sense of direction, so I just drive off and don't try to figure out how to get somewhere.",I need to have my brother show me how to set up the GPS in my car.,-0.079,0.901,-0.347,-0.887,-0.299,41.026415,0.667331,0.389754,15.990219,0.260095,76.758800,0.386133,0.000000,29.917068,0.150497
test.enc.prompt.txt::00377,test.enc.prompt.txt::00377__row254,The word is,1.0,content_diversity,not to be spoken,not up for discussion,easy to spell,simple to memorize,fun to say,-0.042,0.753,-0.173,-0.665,-0.310,8.957789,0.396398,0.401150,3.593417,0.159015,26.043791,1.111757,0.000000,10.447466,0.445981
test.enc.prompt.txt::00377,test.enc.prompt.txt::00377__row255,The word is,0.0,content_diversity,is not to be debated,is not for you to ask questions about,final,the only thing you need to worry about,the one and only truth,-0.030,0.932,-0.071,-0.589,-0.387,32.877457,2.175155,0.308976,10.158359,0.672072,28.138119,2.653643,0.000000,8.694015,0.819913
test.enc.prompt.txt::00378,test.enc.prompt.txt::00378__row256,"Elaine, I'm going",1.0,content_diversity,so be ready when I get back,so you wont see me ever again,I will be back later,and don't come looking for me when you feel bad,to the supermarket,-0.020,0.956,-0.074,-0.678,-0.180,27.561007,0.858776,0.402336,11.088792,0.345517,51.470753,0.825824,0.000000,20.708549,0.332259
test.enc.prompt.txt::00378,test.enc.prompt.txt::00378__row257,"Elaine, I'm going",0.0,content_diversity,make sure you are fully dressed when I get back,make sure you have your shoes on when I return,make sure you have showered by the time I get back,I will see you when I return,I expect that you will be ready to go when I get back,-0.162,0.804,-0.457,-0.882,-0.539,46.137342,1.170083,0.442118,20.398155,0.517315,38.665757,0.771001,0.000000,17.094832,0.340873
test.enc.prompt.txt::00379,test.enc.prompt.txt::00379__row258,"Ted, we've only",1.0,content_diversity,just begun.,had four children.,got each other.,enough food left for this week.,a few more days until vacation!,0.000,1.000,-0.205,-0.596,-0.271,-6.295707,-0.005556,0.493338,-3.105909,-0.002741,50.178536,0.655315,0.000000,24.754959,0.323291
test.enc.prompt.txt::00379,test.enc.prompt.txt::00379__row259,"Ted, we've only",0.0,content_diversity,got to get through this week before our honeymoon!,a bit more work to do until our trip!,a couple days until we leave for Hawaii!,got to stomach a few hours at work before we go to Europe!,a few days left in our schedules prior to our road trip!,-0.054,0.921,-0.354,-0.843,-0.518,22.722219,0.594379,0.432043,9.816986,0.256797,60.748767,0.846555,0.000000,26.246108,0.365748
test.enc.prompt.txt::00380,test.enc.prompt.txt::00380__row260,"So you see,",1.0,content_diversity,I am beautiful.,he got away!,I am right!,there is a lot to live for.,"it is a plane, not a bird.",-0.034,0.934,-0.286,-0.585,-0.239,-4.427824,0.232316,0.277688,-1.229554,0.064511,29.437626,1.674739,0.000000,8.174476,0.465055
test.enc.prompt.txt::00380,test.enc.prompt.txt::00380__row261,"So you see,",0.0,content_diversity,I’m attractive.,my looks are the finest!,there’s nobody better looking than me.,I am cute.,my parents blessed me with great genetics!,-0.006,0.983,-0.338,-0.652,-0.510,11.199622,0.882478,0.281307,3.150534,0.248248,51.231250,2.088395,0.000000,14.411720,0.587481
test.enc.prompt.txt::00381,test.enc.prompt.txt::00381__row262,For the best,1.0,content_diversity,my new job is just too stressfull,this exercises are just killing,i have to deprive myself sleep just to make good grades,here i go again to take that painful injection i hate hospitals,i have no choice but to swallow the bitter pills,-0.028,0.955,-0.150,-0.675,-0.363,61.546460,1.236026,0.330012,20.311089,0.407904,72.116757,0.984693,0.000000,23.799417,0.324961
test.enc.prompt.txt::00381,test.enc.prompt.txt::00381__row263,For the best,0.0,content_diversity,i have no choice but to go to gym,i have some new clothes i must try on not with all this fat,well the physiotherapist recommended it,at least the ladies will love my new abs,my self esteem would finally be restored after this,-0.015,0.960,-0.115,-0.608,-0.242,46.047306,1.132159,0.312793,14.403260,0.354131,66.746210,0.657869,0.000000,20.877726,0.205777
test.enc.prompt.txt::00382,test.enc.prompt.txt::00382__row264,I guess this,1.0,content_diversity,hat is too big for your head,movie has a runtime of 3 hours,isn't the first time someone has told you that,is where I get off,time his luck ran out.,-0.009,0.982,-0.011,-0.537,-0.130,0.921642,-0.269974,0.458597,0.422662,-0.123809,36.787418,1.716480,0.000000,16.870600,0.787173
test.enc.prompt.txt::00382,test.enc.prompt.txt::00382__row265,I guess this,0.0,content_diversity,ain't your first rodeo,is something you're used to hearing,is a commonplace event for you,doesn't come as a surprise to you.,is probably the 700th time you've heard this today.,-0.018,0.969,-0.100,-0.712,-0.318,8.548310,0.494900,0.518638,4.433482,0.256674,67.367955,0.968852,0.000000,34.939607,0.502484
test.enc.prompt.txt::00383,test.enc.prompt.txt::00383__row266,Elaine! Ted's a,1.0,content_diversity,freaking idiot!!,"homosexual, he likes guys.",really smart guy.,mechanic at the local car repair shop.,maniac.,0.000,1.000,-0.283,-0.581,-0.107,4.611350,-0.759069,0.415873,1.917738,-0.315677,40.462214,2.723521,0.000000,16.827154,1.132640
test.enc.prompt.txt::00383,test.enc.prompt.txt::00383__row267,Elaine! Ted's a,0.0,content_diversity,"sharp guy, he teaches engineering","intellectual, he is very bright","genious, he has a really high IQ.",valedictorian of his class,intelligent man,-0.011,0.983,-0.135,-0.692,-0.394,34.124612,1.045489,0.393016,13.411512,0.410894,46.710469,0.746594,0.000000,18.357952,0.293423
test.enc.prompt.txt::00384,test.enc.prompt.txt::00384__row268,"Meet me onboard,",1.0,content_diversity,and we'll get drunk on free tequila.,so that we don't get lost on shore.,by the fiesta deck where our cabins are.,and we'll hook up after our spouses go to sleep.,or I'll turn into a pirate and make you walk the plank.,-0.021,0.964,-0.233,-0.686,-0.186,12.583833,0.430251,0.439575,5.531541,0.189128,43.675106,1.268901,0.000000,19.198495,0.557777
test.enc.prompt.txt::00384,test.enc.prompt.txt::00384__row269,"Meet me onboard,",0.0,content_diversity,you scurvy soul.,or I'll keelhaul you.,or Bluebeard's ghost will stalk the boards.,and we'll split up the booty.,"ye wretched cur, before I send ye to the briny deep.",-0.017,0.968,-0.188,-0.662,-0.253,-0.825708,0.072818,0.363614,-0.300239,0.026478,89.799990,1.477323,0.000000,32.652511,0.537175
test.enc.prompt.txt::00385,test.enc.prompt.txt::00385__row270,Can't we change,1.0,content_diversity,the radio station? I hate this song!,the subject?,the time we are going to eat? I don't want to be late.,the day of the party?,our attitudes towards fast food?,-0.033,0.963,-0.196,-0.681,-0.129,15.532392,0.572467,0.507077,7.876124,0.290285,57.190918,1.000425,0.000000,29.000220,0.507293
test.enc.prompt.txt::00385,test.enc.prompt.txt::00385__row271,Can't we change,0.0,content_diversity,where we are going to eat?,where we are going for lunch for Carol's birthday?,the gps from a fast food place?,the route home to avoid fast food?,our needs for fast food?,-0.060,0.881,-0.243,-0.818,-0.360,26.441769,0.590186,0.344897,9.119678,0.203553,68.884074,1.573485,0.000000,23.757888,0.542690
test.enc.prompt.txt::00386,test.enc.prompt.txt::00386__row272,My career is,1.0,content_diversity,so great that i can never imagine switching,coming to it's peak,making me get close to celebrities,very nice that i usually have time for myself,continually going to an end,-0.020,0.968,-0.020,-0.625,-0.255,16.033808,0.318589,0.407875,6.539797,0.129945,32.663441,1.081074,0.000000,13.322617,0.440943
test.enc.prompt.txt::00386,test.enc.prompt.txt::00386__row273,My career is,0.0,content_diversity,i really like meeting celebrities,i also like meeting new people,makes me feel like i am a celebrity,commands respect for me,work with people i never thought of,-0.043,0.939,-0.182,-0.700,-0.347,33.140580,1.173814,0.333326,11.046602,0.391262,27.482736,1.338830,0.000000,9.160698,0.446266
test.enc.prompt.txt::00387,test.enc.prompt.txt::00387__row274,"Come on up,",1.0,content_diversity,I'm in the bedroom.,I am waiting for you.,you are the next person in line.,what would you like to order today?,I am excited to see you.,-0.042,0.936,-0.267,-0.686,-0.272,-4.495075,-0.369058,0.519997,-2.337424,-0.191909,38.567300,2.049887,0.000000,20.054866,1.065934
test.enc.prompt.txt::00387,test.enc.prompt.txt::00387__row275,"Come on up,",0.0,content_diversity,I am on the bed waiting for you.,I am all alone.,the bed is warm and ready for you.,the door to my room is open.,I'm in the back bedroom.,-0.045,0.922,-0.365,-0.785,-0.327,4.271658,0.085395,0.434799,1.857311,0.037130,19.401179,0.984817,0.000000,8.435608,0.428197
test.enc.prompt.txt::00388,test.enc.prompt.txt::00388__row276,A couple eggs,1.0,content_diversity,hatched yesterday on the farm.,would make the perfect size omelette.,will be needed for this cake.,were violently thrown at the house.,were colored by the kids for Easter.,-0.026,0.967,-0.224,-0.548,-0.155,5.979288,0.229285,0.505537,3.022751,0.115912,22.357375,0.433463,0.000000,11.302481,0.219132
test.enc.prompt.txt::00388,test.enc.prompt.txt::00388__row277,A couple eggs,0.0,content_diversity,can be fun to play around with on holiday.,were scattered around the yard for the children.,"were colored red, white and blue.",could be seen by the youngsters.,turned into toys for the group of kids.,-0.025,0.956,-0.224,-0.669,-0.355,-6.227391,-0.080457,0.455944,-2.839339,-0.036684,40.704982,1.107311,0.000000,18.559179,0.504871
test.enc.prompt.txt::00389,test.enc.prompt.txt::00389__row278,He's carrying a,1.0,content_diversity,bag with esoteric jewels hidden,"human body, unconscious and alive, but the dead weight is overwhelming",cat named Mew that he cherishes deeply,few trinkets modified to boost his attributes,key to the door of the final boss,-0.006,0.984,-0.124,-0.567,-0.223,26.295123,0.475898,0.378184,9.944390,0.179977,87.697119,1.263485,0.000000,33.165632,0.477830
test.enc.prompt.txt::00389,test.enc.prompt.txt::00389__row279,He's carrying a,0.0,content_diversity,bag of enchanted stones out of plain view,bag of unusual trinkets unbeknownst to his peers,bag with high quality items in a secret compartment,bag with sacred jewels hidden,"bag with ideal jewels, stowed away",-0.055,0.936,-0.252,-0.877,-0.587,37.666086,0.817343,0.348091,13.111228,0.284510,44.471479,1.232391,0.000000,15.480124,0.428984
test.enc.prompt.txt::00390,test.enc.prompt.txt::00390__row280,"Whenever your're ready,",1.0,content_diversity,Dude,I will follow,Just call me,and don't make any mistakes,fire it up,0.000,1.000,-0.108,-0.596,-0.253,6.347721,0.018259,0.255732,1.623315,0.004669,25.869834,5.861910,0.000000,6.615741,1.499077
test.enc.prompt.txt::00390,test.enc.prompt.txt::00390__row281,"Whenever your're ready,",0.0,content_diversity,and let the party start,and speak the truth,and grill me some steaks,and then let's get outta here,and lets get moving,-0.051,0.950,-0.208,-0.701,-0.169,28.202242,1.114771,0.313158,8.831761,0.349099,24.484993,0.953254,0.000000,7.667674,0.298519
test.enc.prompt.txt::00391,test.enc.prompt.txt::00391__row282,You folks need,1.0,content_diversity,to take a shower as soon as possible.,to eat!,to go travel around the world for a little bit.,to learn more about people from different backgrounds.,be more careful when you are driving.,-0.025,0.966,-0.153,-0.609,-0.139,-1.157906,0.075576,0.458023,-0.530348,0.034616,29.645304,4.232174,0.000000,13.578232,1.938433
test.enc.prompt.txt::00391,test.enc.prompt.txt::00391__row283,You folks need,0.0,content_diversity,to clean up a little bit.,to freshen up.,to make sure you are tidy before going out.,focus on your hygiene for many reasons.,to clean yourselves before going on the bus.,-0.042,0.937,-0.321,-0.828,-0.484,4.864184,0.294168,0.450894,2.193233,0.132639,67.610445,1.140278,0.000000,30.485172,0.514145
test.enc.prompt.txt::00392,test.enc.prompt.txt::00392__row284,"Say, isn't that",1.0,content_diversity,the guy from the bar?,"special, tell me something I didn't know!",the wrong way go about getting revenge?,the family next door going into the open house?,car going way too fast?,-0.025,0.964,-0.105,-0.638,-0.102,10.548490,-0.114979,0.429994,4.535785,-0.049440,74.393998,0.631439,0.000000,31.988958,0.271515
test.enc.prompt.txt::00392,test.enc.prompt.txt::00392__row285,"Say, isn't that",0.0,content_diversity,something you've told me a million times.,information which is of no use to me at all.,interesting and absolutely worthless.,about the dumbest thing I've ever heard.,"nice, if it actually had any impact on me whatsoever.",-0.007,0.989,-0.124,-0.627,-0.343,1.341130,0.213290,0.479410,0.642951,0.102253,67.769935,0.967642,0.000000,32.489599,0.463897
test.enc.prompt.txt::00393,test.enc.prompt.txt::00393__row286,"You're tired, Striker,",1.0,content_diversity,let someone else land the plane.,you don't make good decisions when you are exhausted like this.,go get some rest.,"no one will fault you if you quit, now.",do you think you can handle this without falling asleep?,-0.022,0.970,-0.164,-0.709,-0.382,-4.845220,0.072794,0.569709,-2.760364,0.041471,46.630867,1.067342,0.000000,26.566014,0.608074
test.enc.prompt.txt::00393,test.enc.prompt.txt::00393__row287,"You're tired, Striker,",0.0,content_diversity,why don't you take a nap before you leave.,you should go lay down and try to sleep.,a good night's sleep would do you some good.,take the day off and rest up.,go home and go to bed.,-0.030,0.940,-0.241,-0.842,-0.690,9.945953,0.137130,0.590322,5.871310,0.080951,28.874512,0.438799,0.000000,17.045246,0.259033
test.enc.prompt.txt::00394,test.enc.prompt.txt::00394__row288,No. I mean,1.0,content_diversity,that is all wrong!,you aren't understanding me.,something is wrong here.,I don't want to go with you.,everything is fine.,-0.020,0.973,-0.346,-0.712,-0.388,3.329590,-0.018475,0.440860,1.467884,-0.008145,19.055026,1.403922,0.000000,8.400603,0.618933
test.enc.prompt.txt::00394,test.enc.prompt.txt::00394__row289,No. I mean,0.0,content_diversity,it's all good.,it all worked out for the best.,its great!,there are no more problems.,this is wonderful.,-0.004,0.990,-0.356,-0.686,-0.644,9.819330,0.737555,0.355576,3.491522,0.262257,16.110584,2.294617,0.000000,5.728543,0.815912
test.enc.prompt.txt::00395,test.enc.prompt.txt::00395__row290,"Shep, sit...sit! So,",1.0,content_diversity,what were we talking about again?,let's get back to work everyone.,we can move on to something else now.,"there is nothing to see here, let's keep going.",did you see that fireball in the sky last night?,-0.016,0.974,-0.082,-0.667,-0.240,8.203252,0.323568,0.539736,4.427594,0.174641,48.884064,0.918113,0.000000,26.384511,0.495539
test.enc.prompt.txt::00395,test.enc.prompt.txt::00395__row291,"Shep, sit...sit! So,",0.0,content_diversity,I saw a big bright light in the sky last night.,did you hear a huge boom outside?,I have no idea what that fireball was.,let me go ahead and report the fireball to the local news.,there is no explanation to that fireball yesterday.,-0.024,0.956,-0.261,-0.746,-0.313,23.680940,0.578272,0.426872,10.108727,0.246848,55.473770,0.966263,0.000000,23.680192,0.412471
test.enc.prompt.txt::00396,test.enc.prompt.txt::00396__row292,...but after...awhile...you begin,1.0,content_diversity,to get tired of the whole thing,"to get used to it, and it gets easier and easier","to bleed, and you have to go to the hospital",to understand why she did the things she did,to know what your true life's passion is,-0.051,0.923,-0.219,-0.678,-0.162,7.615691,0.122050,0.600874,4.576070,0.073337,40.043012,0.898512,0.000000,24.060803,0.539893
test.enc.prompt.txt::00396,test.enc.prompt.txt::00396__row293,...but after...awhile...you begin,0.0,content_diversity,to get weary of doing it over and over,to realize the whole thing is very tiring and dull,to get more and more sleepy and drained,to not want to do it anymore,to become tired of the drudgery,-0.051,0.924,-0.314,-0.789,-0.684,25.356671,0.624189,0.526599,13.352804,0.328697,47.125567,0.748380,0.000000,24.816288,0.394096
test.enc.prompt.txt::00397,test.enc.prompt.txt::00397__row294,"Captain, how soon",1.0,content_diversity,do we shit out?,until we leave?,until we line up for formation?,until chow time?,is quitting time?,-0.044,0.933,-0.348,-0.753,-0.407,7.269396,0.090557,0.293456,2.133249,0.026574,31.465225,2.041767,0.000000,9.233663,0.599169
test.enc.prompt.txt::00397,test.enc.prompt.txt::00397__row295,"Captain, how soon",0.0,content_diversity,can we be relived from duty?,can I stop thinking of taking this uniform off?,until you release your control of us?,until the end of the day?,do you want us to leave your presence?,-0.018,0.961,-0.264,-0.713,-0.430,5.985736,0.142914,0.437550,2.619061,0.062532,41.369946,0.728233,0.000000,18.101438,0.318639
test.enc.prompt.txt::00398,test.enc.prompt.txt::00398__row296,"What is it,",1.0,content_diversity,is it alive?,can I eat it?,where did you get it?,maybe you should leave it.,it looks interesting.,-0.025,0.960,-0.315,-0.702,-0.242,5.505419,0.263501,0.370516,2.039846,0.097631,29.710482,0.786941,0.000000,11.008209,0.291574
test.enc.prompt.txt::00398,test.enc.prompt.txt::00398__row297,"What is it,",0.0,content_diversity,I can't believe they would serve that at this restaurant.,It barely looks edible.,who would want to eat that?,it has an interesting color.,maybe we should ask the server if we can eat it.,-0.007,0.978,-0.249,-0.736,-0.250,16.614138,0.791515,0.353435,5.872010,0.279749,41.976289,1.287957,0.000000,14.835870,0.455208
test.enc.prompt.txt::00399,test.enc.prompt.txt::00399__row298,I know things,1.0,content_diversity,that I'm not supposed to know.,that others don't.,that make life easier.,known by everybody else.,are not what they seem.,-0.018,0.973,-0.177,-0.616,-0.330,-13.571314,-0.536980,0.525917,-7.137388,-0.282407,42.750286,1.807391,0.000000,22.483113,0.950538
test.enc.prompt.txt::00399,test.enc.prompt.txt::00399__row299,I know things,0.0,content_diversity,are different than they look.,aren't what you think.,to be different than what you believe.,are completely off kilter.,that aren't the way you think.,-0.048,0.910,-0.227,-0.747,-0.638,4.170152,0.087451,0.500046,2.085267,0.043729,31.834210,1.133352,0.000000,15.918566,0.566728
test.enc.prompt.txt::00400,test.enc.prompt.txt::00400__row300,It's the truth.,1.0,content_diversity,I didn't know him before that day.,Mermaids are real.,I've never traveled out of this state.,I was adopted.,I used to be a man.,-0.012,0.985,-0.287,-0.621,-0.208,1.340551,-0.110990,0.410762,0.550647,-0.045591,37.606936,0.895266,0.000000,15.447488,0.367741
test.enc.prompt.txt::00400,test.enc.prompt.txt::00400__row301,It's the truth.,0.0,content_diversity,I've never been to another state.,I've never been on vacation across state lines.,The furthest I have traveled has been in this state.,I don't leave the state for any reason.,I have only ever been to my home state.,-0.073,0.908,-0.402,-0.853,-0.567,30.092644,0.633732,0.449264,13.519530,0.284713,44.784063,0.722470,0.000000,20.119850,0.324580
test.enc.prompt.txt::00401,test.enc.prompt.txt::00401__row302,Sluggish. Like a,1.0,content_diversity,snail leaving the world's slowest slime trail.,teenager that just woke up at noon after an all-nighter.,bottle of molasses pouring out in winter.,car with a clogged fuel pump.,stock market in a bear economy.,-0.006,0.989,-0.161,-0.561,-0.088,-3.065415,-0.167715,0.541188,-1.658967,-0.090766,38.409141,0.411608,0.000000,20.786578,0.222757
test.enc.prompt.txt::00401,test.enc.prompt.txt::00401__row303,Sluggish. Like a,0.0,content_diversity,teen that just came out of daytime hibernation.,young adult who thought staying up all night and sleeping all day would work.,"typical youth, having fun all night and paying for it the next day.",teenage kid dragging themselves out of a bed they got into at dawn.,teen yet to learn that people aren't nocturnal or functional on four hours of sleep.,-0.025,0.954,-0.134,-0.900,-0.416,5.960979,0.143709,0.474265,2.827086,0.068156,74.221717,0.743425,0.000000,35.200792,0.352581
test.enc.prompt.txt::00402,test.enc.prompt.txt::00402__row304,And get that,1.0,content_diversity,don't forget it,copy what was said boss,do you understand the statement,go do it,comprehend me,-0.012,0.978,-0.186,-0.639,-0.392,23.553809,1.257884,0.223310,5.259813,0.280899,58.411437,2.505201,0.000000,13.043887,0.559438
test.enc.prompt.txt::00402,test.enc.prompt.txt::00402__row305,And get that,0.0,content_diversity,can you retell me what was said.,was the details that was stated clear enough for you.,do I need to simplify what I stated?,can you take all the facts into consideration before making a decision?,do I need to clarify what I'm asking from you?,-0.050,0.909,-0.221,-0.853,-0.478,40.063750,0.894334,0.376383,15.079303,0.336612,36.271787,0.810709,0.000000,13.652074,0.305137
test.enc.prompt.txt::00403,test.enc.prompt.txt::00403__row306,He's all over,1.0,content_diversity,the road,his relationship with Amy,his diet,the place,working on his degree,-0.029,0.757,-0.201,-0.554,-0.195,-3.348450,0.239121,0.382469,-1.280677,0.091456,49.999533,2.137670,0.000000,19.123254,0.817592
test.enc.prompt.txt::00403,test.enc.prompt.txt::00403__row307,He's all over,0.0,content_diversity,route 77,the berm,the exit,rest areas,the fast food restaurant,-0.024,0.767,-0.185,-0.645,-0.152,9.238140,1.707920,0.159445,1.472978,0.272320,21.839342,4.296571,0.000000,3.482180,0.685068
test.enc.prompt.txt::00404,test.enc.prompt.txt::00404__row308,"I'm Lisa. Oh,",1.0,content_diversity,I didn't see HER standing there.,"no, I'm going to be late for work.",can you help me with this?,"if we're going to survive, do exactly as I say.",have we met before?,-0.010,0.975,-0.041,-0.591,-0.214,1.865002,-0.185295,0.498479,0.929664,-0.092365,72.313949,1.062720,0.000000,36.046957,0.529743
test.enc.prompt.txt::00404,test.enc.prompt.txt::00404__row309,"I'm Lisa. Oh,",0.0,content_diversity,I think I've seen you here before.,have we already been introduced?,you look so familiar.,I feel like I must know you already.,do you recogonize me because I think I recognize you.,-0.045,0.934,-0.235,-0.727,-0.513,-8.388670,0.126092,0.539695,-4.527324,0.068051,78.223821,0.950406,0.000000,42.217009,0.512929
test.enc.prompt.txt::00405,test.enc.prompt.txt::00405__row310,There's a little,1.0,content_diversity,bit left in the bottle.,man in the backyard.,bird outside.,snow on the ground.,food left in the fridge.,-0.072,0.880,-0.488,-0.632,-0.117,3.830933,0.450628,0.516214,1.977580,0.232620,19.794913,1.227155,0.000000,10.218407,0.633474
test.enc.prompt.txt::00405,test.enc.prompt.txt::00405__row311,There's a little,0.0,content_diversity,white stuff out there.,snow out there.,bit of snow.,accumulation on the ground.,snow outside.,-0.043,0.732,-0.387,-0.816,-0.544,8.251678,0.370737,0.399261,3.294575,0.148021,25.822319,0.992394,0.000000,10.309850,0.396225
test.enc.prompt.txt::00406,test.enc.prompt.txt::00406__row312,Fourteen-B. It's halfway,1.0,content_diversity,down the hallway on the executive floor,up the high rise building,across the busy highway,between here and the haunted house,to the beach if we run,-0.047,0.964,-0.256,-0.614,-0.217,10.509002,0.344645,0.411877,4.328421,0.141952,42.023130,1.846415,0.000000,17.308381,0.760497
test.enc.prompt.txt::00406,test.enc.prompt.txt::00406__row313,Fourteen-B. It's halfway,0.0,content_diversity,at top speed to the water's edge,"assuming a quick pace, to the skinny dipping rendezvous",towards midnight swim with a cool sprint,"for our ocean meet up, running",moving quickly down to the seaside,-0.029,0.958,-0.222,-0.752,-0.425,77.091123,1.970926,0.267178,20.597050,0.526588,79.353321,1.557969,0.000000,21.201459,0.416255
test.enc.prompt.txt::00407,test.enc.prompt.txt::00407__row314,"Excuse me, sir.",1.0,content_diversity,You said I was mad.,You wanted to have a good time with me.,You asked me what to do around here.,Please stop staring at me.,I have a weight issues.,-0.033,0.943,-0.337,-0.679,-0.188,4.294897,-0.230053,0.361662,1.553302,-0.083201,38.663182,2.185302,0.000000,13.983008,0.790341
test.enc.prompt.txt::00407,test.enc.prompt.txt::00407__row315,"Excuse me, sir.",0.0,content_diversity,I am anorexic and need help.,I eat too much and cannot stop.,I am bulimic and I don't love it.,I always think I look fat when I look in the mirror.,My body makes me sad.,-0.046,0.935,-0.324,-0.672,-0.338,32.396358,0.695861,0.337602,10.937088,0.234924,32.399303,1.412193,0.000000,10.938082,0.476760
test.enc.prompt.txt::00408,test.enc.prompt.txt::00408__row316,"Excuse me, sir.",1.0,content_diversity,you dropped your wallet.,you are in the way of a fire exit and the building is burning.,may I take you wife home with me?,Your top hat is blocking my view of the movie screen.,Tricks are for kids.,-0.016,0.966,-0.148,-0.559,-0.045,23.092535,0.230797,0.417568,9.642695,0.096373,63.571747,1.787803,0.000000,26.545502,0.746528
test.enc.prompt.txt::00408,test.enc.prompt.txt::00408__row317,"Excuse me, sir.",0.0,content_diversity,the building is on fire and you are blocking the exit.,did you realize you were blocking a fire exit and the office is on fire?,nobody can escape the fire with you blocking the exit.,I'm sure you hear the fire alarm and yet you insist on blocking the exit.,"wake up, the office is on fire and your sleeping in front of the escape route.",-0.148,0.837,-0.419,-0.945,-0.583,44.765929,0.766166,0.434525,19.451894,0.332918,79.221664,0.840949,0.000000,34.423755,0.365413
test.enc.prompt.txt::00409,test.enc.prompt.txt::00409__row318,"Well, I flew",1.0,content_diversity,all the way out here.,for the first time and it was scary.,down to Australia to meet her.,on a wide-body airplane for the first time.,three times this week.,-0.036,0.907,-0.123,-0.580,-0.246,5.171083,-0.047559,0.561846,2.905350,-0.026721,29.107887,0.797997,0.000000,16.354139,0.448351
test.enc.prompt.txt::00409,test.enc.prompt.txt::00409__row319,"Well, I flew",0.0,content_diversity,for my first time and really didn't like it.,under duress and it was awful.,for the first time and really hated it.,and didn't like it at all.,and was really scared.,-0.103,0.836,-0.397,-0.777,-0.644,11.474091,0.229898,0.458060,5.255827,0.105307,34.603076,1.241213,0.000000,15.850300,0.568551
