sample_id,context,label_value,label_name,resp_0,resp_1,resp_2,resp_3,resp_4,metric_averaged_cosine_similarity,metric_averaged_distinct_ngrams,metric_bert_score,metric_bert_sts,metric_sent_bert,metric_icl_E_qwen25_completion,metric_icl_E_rate_qwen25_completion,metric_icl_C_qwen25_completion,metric_icl_D_qwen25_completion,metric_icl_D_rate_qwen25_completion,metric_icl_E_qwen25_completion_std,metric_icl_E_rate_qwen25_completion_std,metric_icl_C_qwen25_completion_std,metric_icl_D_qwen25_completion_std,metric_icl_D_rate_qwen25_completion_std
test.enc.prompt.txt::00869,I'm not really,0.0,content_diversity,interested in buying this,in the market for your product,considering buying,in a position to buy anything,seeing a need to buy this,-0.037,0.931,-0.262,-0.854,-0.649,33.526172,1.372557,0.335909,11.261749,0.461055,27.014039,0.918860,0.000000,9.074264,0.308654
test.enc.prompt.txt::00871,"You're late again,",1.0,content_diversity,you're fired.,I'm angry.,who were you with?,dinner is cold.,and I'm leaving you.,-0.012,0.773,-0.344,-0.630,-0.262,5.237734,0.340579,0.379935,1.989997,0.129398,24.021875,1.321415,0.000000,9.126744,0.502051
test.enc.prompt.txt::00871,"You're late again,",0.0,content_diversity,I'm letting you go.,and we are letting go of your services.,you are being discharged.,we are dismissing you.,pack your bags and leave the property now.,-0.047,0.927,-0.427,-0.743,-0.711,5.047812,0.529438,0.383338,1.935016,0.202953,75.570297,1.179955,0.000000,28.968931,0.452321
test.enc.prompt.txt::00872,How the hell,1.0,content_diversity,did he get here before me,do you lose a dog,is this possible,can you be late every single day,did he break free from solitary,-0.014,0.969,-0.148,-0.596,-0.318,15.076406,0.868005,0.249298,3.758518,0.216392,41.141778,1.771481,0.000000,10.256564,0.441627
test.enc.prompt.txt::00873,Oh these moments,1.0,content_diversity,are the best,make the best memories,can never be replaced,are the greatest,can never be lived down,-0.082,0.847,-0.235,-0.699,-0.478,22.682305,1.328754,0.327149,7.420493,0.434701,35.621681,1.164073,0.000000,11.653597,0.380825
test.enc.prompt.txt::00873,Oh these moments,0.0,content_diversity,are the ones I will remember forever,will last a life time,will stay with me,will be looked back on,are everlasting,-0.029,0.965,-0.062,-0.732,-0.563,21.160703,1.010235,0.350967,7.426713,0.354559,21.385863,0.820191,0.000000,7.505736,0.287860
test.enc.prompt.txt::00876,I like what,0.0,content_diversity,he says,"he is saying, sounds amazing",his plan is,"he is thinking, i believe it is a feasible plan","he thinks, seems like a good plan",-0.056,0.924,-0.264,-0.785,-0.467,44.641367,2.231795,0.195547,8.729482,0.436421,58.440355,1.228342,0.000000,11.427832,0.240199
test.enc.prompt.txt::00877,In the Field,0.0,content_diversity,you can get my package,you should deliver my package,you can get my parcel,you could pick up my parcel,you can get the package for me,-0.170,0.790,-0.666,-0.972,-0.797,56.737813,2.291632,0.216180,12.265582,0.495405,24.322313,0.714608,0.000000,5.257999,0.154484
test.enc.prompt.txt::00880,"Jesus, it's too",1.0,content_diversity,"big, it's not going to fit.",much to do in a short time,hard to make them all straight,cold to do anything outside,long of a show to sit through,-0.043,0.954,-0.117,-0.632,-0.343,6.725313,0.222111,0.364068,2.448474,0.080864,42.280760,1.371178,0.000000,15.393087,0.499202
test.enc.prompt.txt::00880,"Jesus, it's too",0.0,content_diversity,long of a movie,much to listen to,long to sit for a period,long of a time to sit and listen,"much, make it shorter next time.",-0.066,0.884,-0.127,-0.765,-0.416,12.593047,0.726859,0.308962,3.890772,0.224572,64.032922,1.706393,0.000000,19.783734,0.527210
test.enc.prompt.txt::00881,That's not what,1.0,content_diversity,I expected from you,I applied for,what I want to do with his shirt,happens after you apply,you need to do,-0.040,0.937,-0.178,-0.618,-0.360,36.156406,1.487284,0.266192,9.624535,0.395903,55.915555,1.518050,0.000000,14.884256,0.404092
test.enc.prompt.txt::00882,"When dad died,",0.0,content_diversity,my mom was sad,my mom was devastated,my mother was extremely sad,my mom was upset,my mom was in tears,-0.254,0.770,-0.787,-0.920,-0.804,25.445312,1.312041,0.377468,9.604782,0.495253,17.248920,0.572685,0.000000,6.510909,0.216170
test.enc.prompt.txt::00884,"-- Stephen, wait",1.0,content_diversity,I forgot to tell you something,I thought you didn't like that,your not supposed to do it like that,you will loose all your tools,I can't find the papers you needed.,-0.044,0.938,-0.194,-0.659,-0.261,17.040938,0.562186,0.371376,6.328597,0.208782,49.615491,1.398664,0.000000,18.426008,0.519430
test.enc.prompt.txt::00884,"-- Stephen, wait",0.0,content_diversity,your doing it wrong,you didn't do it right,that's not how you do it,it's not correct,your doing it incorretly.,-0.076,0.875,-0.301,-0.795,-0.671,35.000469,1.838021,0.200675,7.023720,0.368845,42.701481,1.526739,0.000000,8.569120,0.306378
test.enc.prompt.txt::00885,Don't tell them,0.0,content_diversity,no problem my lips are sealed,cool i get to keep a secret,ok no telling from me,why can't i tell again?,i will definetly not tell anyone,-0.017,0.972,-0.102,-0.709,-0.379,48.668750,2.146018,0.172259,8.383631,0.369671,30.783603,1.851977,0.000000,5.302753,0.319020
test.enc.prompt.txt::00887,"No, he's more",0.0,content_diversity,of a meanie,meaner,very rude,not nice and rude,kinda ruder than the others,-0.007,0.987,-0.243,-0.740,-0.625,24.137656,3.019859,0.095227,2.298558,0.287572,49.994391,1.375091,0.000000,4.760819,0.130946
test.enc.prompt.txt::00889,Will you please,1.0,content_diversity,pass the sugar,stop harrassing me,move across the room,hand me the money,stay on the line,-0.038,0.756,-0.057,-0.639,-0.173,17.313281,0.949914,0.298366,5.165697,0.283422,9.014916,0.492912,0.000000,2.689746,0.147068
test.enc.prompt.txt::00889,Will you please,0.0,content_diversity,quit bothering me,end your constant attempts to upset me,desist in attacking my emotions,leave me alone,kill all the annoying things your are doing,-0.018,0.977,-0.195,-0.729,-0.504,33.326797,1.602303,0.281564,9.383634,0.451151,81.584406,1.167734,0.000000,22.971250,0.328792
test.enc.prompt.txt::01570,Get out. Both,1.0,content_diversity,"of you, right now!",these people are clearly shaken.,things you claim cannot possibly be true!,times I issued clear instructions to be followed.,the fire Marshall and the officer will be here shortly.,-0.007,0.982,-0.141,-0.531,-0.251,23.709687,0.716239,0.312255,7.403465,0.223649,73.937746,0.937140,0.000000,23.087421,0.292626
test.enc.prompt.txt::01570,Get out. Both,0.0,content_diversity,scenarios are not likely.,events you describe wouldn't happen at once.,of those occurrences have almost zero chance of taking place together.,this and that happening simultaneously are impossible!,lightning striking and the world ending are more conceivable excuses than yours.,-0.011,0.980,-0.168,-0.751,-0.521,21.018437,0.548440,0.345423,7.260254,0.189444,125.083266,1.126909,0.000000,43.206648,0.389261
test.enc.prompt.txt::01571,I can't believe,1.0,content_diversity,the luck he has,what a clown he is,how rude he is,how stupid some people are,your words,-0.029,0.947,-0.258,-0.626,-0.333,21.350781,0.924690,0.231886,4.950951,0.214423,17.277558,2.603843,0.000000,4.006427,0.603795
test.enc.prompt.txt::01572,"I don't understand,",1.0,content_diversity,how anyone can be so mean,you at all,we used to be so happy,how you could do this,what that means,-0.019,0.954,-0.039,-0.681,-0.227,28.467656,1.304838,0.342254,9.743179,0.446587,25.057116,1.667183,0.000000,8.575907,0.570601
test.enc.prompt.txt::01572,"I don't understand,",0.0,content_diversity,im not sure what it entails,can you tell me what it means please,what does that mean,what is the meaning,elaborate for me,-0.033,0.950,-0.199,-0.746,-0.518,14.713359,0.525906,0.402277,5.918844,0.211560,38.766152,1.970832,0.000000,15.594727,0.792820
test.enc.prompt.txt::01573,I can't put,1.0,content_diversity,the package on the ground,you on hold,the bedsheets on,her first,down the papers,-0.040,0.938,-0.137,-0.535,-0.241,24.072812,1.736968,0.190950,4.596697,0.331674,22.400899,1.724288,0.000000,4.277445,0.329252
test.enc.prompt.txt::01574,"Oh, I'm sorry.",1.0,content_diversity,I shouldn't have said that,I didn't know that,"however, you can still help",i thought that was your grandma,i will never do it again,-0.020,0.969,-0.097,-0.602,-0.227,11.987969,0.445458,0.612795,7.346171,0.272974,43.802683,1.287164,0.000000,26.842079,0.788768
test.enc.prompt.txt::01574,"Oh, I'm sorry.",0.0,content_diversity,I could apologise,I should have rephrased it,i should have wrapped it up different,It would be better if I kept my mouth shut,I had to be quiet,-0.041,0.945,-0.211,-0.693,-0.345,16.926875,0.114288,0.462698,7.832034,0.052881,21.816382,1.858654,0.000000,10.094400,0.859996
test.enc.prompt.txt::01575,What's happened to,1.0,content_diversity,the other girl,work today,the weather,everyone else,you lately,-0.008,0.582,-0.274,-0.613,-0.206,20.504687,1.750083,0.167525,3.435039,0.293182,17.560330,1.805784,0.000000,2.941786,0.302513
test.enc.prompt.txt::01578,I just thought,0.0,content_diversity,it would be my secret forever.,I could take it to my grave,it was long buried and gone.,the vault would keep it safe.,it was between me and my gods.,-0.054,0.936,-0.255,-0.732,-0.278,37.130156,1.330194,0.257894,9.575636,0.343049,32.213170,1.090202,0.000000,8.307576,0.281156
test.enc.prompt.txt::01579,Kayleigh? Do you,1.0,content_diversity,want to come with me,want to just leave,have to tell me something,think this looks good,need anything,-0.027,0.947,-0.163,-0.681,-0.317,27.855000,1.216005,0.353190,9.838113,0.429481,25.707930,1.150261,0.000000,9.079789,0.406261
test.enc.prompt.txt::01579,Kayleigh? Do you,0.0,content_diversity,hey so need something?,do you guys need stuff?,need somethin,hey i can get you stuff,need any thing else?,-0.042,0.952,-0.119,-0.807,-0.522,29.471094,1.586885,0.178074,5.248026,0.282583,31.201225,0.697796,0.000000,5.556116,0.124259
test.enc.prompt.txt::01580,I don't get,0.0,content_diversity,illnesses that everyone else gets,in an unhealthy way when something is going around,infections like the general public does,to feeling bad even when a great many around me are,under the weather regardless of how the majority is,-0.011,0.975,-0.086,-0.677,-0.372,46.233125,1.094182,0.348558,16.114935,0.381386,51.873638,0.511779,0.000000,18.080982,0.178385
test.enc.prompt.txt::01581,Let's just say,1.0,content_diversity,that we agree to disagree and move on.,"that is an alien, what do we do then?","the president is in on it, who else might be as well?",we buy tickets for the Titanic and start afresh.,"for arguments sake John is telling the truth, what does that prove?",-0.031,0.948,-0.112,-0.646,-0.097,29.881562,0.753940,0.352995,10.548047,0.266137,66.740229,1.165730,0.000000,23.558978,0.411497
test.enc.prompt.txt::01582,That's dangerous! You,0.0,content_diversity,you gotta be more safe,got to stay safe,be more careful,try to be safe,careful next time,-0.053,0.912,-0.254,-0.822,-0.669,30.404766,1.973299,0.208188,6.329913,0.410818,29.829275,1.196268,0.000000,6.210103,0.249049
test.enc.prompt.txt::01583,You can't play,0.0,content_diversity,doe eyed and innocent and get away with it forever!,naive with us and think we will fall for it every time.,the clueless virgin for much longer,people because they will see through the boy scout act eventually,pious and expect to get over on others.,-0.021,0.962,-0.014,-0.590,-0.320,31.208750,0.586545,0.310974,9.705107,0.182400,37.638858,1.071574,0.000000,11.704702,0.333231
test.enc.prompt.txt::01584,"Thanks. Wow. Hey,",1.0,content_diversity,"not sure what I did to deserve a kiss, but I'll take it!","easy there tiger, no need to get so pissed.",I was still eating that.,who knew that aliens were among us this whole time?,watch your language in front of the kids.,-0.007,0.987,-0.071,-0.526,-0.087,18.321875,0.668815,0.432168,7.918124,0.289040,60.280281,1.358697,0.000000,26.051193,0.587185
test.enc.prompt.txt::01584,"Thanks. Wow. Hey,",0.0,content_diversity,I wasn't done picking at that plate.,there's a ton of nachos and guac there.,can I continue to graze while we finish our drinks?,I didn't say I was done!,"watch it, I want my leftovers!",-0.024,0.978,-0.073,-0.587,-0.227,35.738125,0.733147,0.317401,11.343322,0.232702,63.144860,1.159167,0.000000,20.042250,0.367921
test.enc.prompt.txt::01585,Just don't drop,1.0,content_diversity,the food,the ball,anything alright?,the truth yet,your pants infront of everyone,-0.026,0.971,-0.058,-0.553,-0.153,17.417969,2.095546,0.170471,2.969259,0.357230,48.325178,2.042828,0.000000,8.238042,0.348243
test.enc.prompt.txt::01585,Just don't drop,0.0,content_diversity,be careful with our food,so the  korean food is really good,i love it when the chinese food is spicy,our day is not complete without food,food is the shit,-0.076,0.923,-0.124,-0.800,-0.384,54.330625,1.300031,0.206523,11.220497,0.268486,39.920445,1.465560,0.000000,8.244470,0.302671
test.enc.prompt.txt::01586,Most guys tuck,1.0,content_diversity,"their shirt in these days, its the fashion.",into their food too quickly.,their gear under the bed but you can use that cupboard as well.,like this just before they jump.,the envelope in rather than lick it and seal it.,-0.015,0.971,-0.134,-0.551,-0.161,17.993125,0.355504,0.378742,6.814752,0.134644,48.622208,0.763523,0.000000,18.415273,0.289178
test.enc.prompt.txt::01587,"Freeze! No ""worm-boy"".",0.0,content_diversity,you will be held accountable.,you won't get away this time.,I'll have none of your excuses.,the cards are stacked against you.,no one is going to save you now.,-0.020,0.981,-0.250,-0.696,-0.321,26.784062,0.852074,0.366151,9.807023,0.311988,21.237784,0.664289,0.000000,7.776245,0.243230
test.enc.prompt.txt::01588,Can... can... Can,1.0,content_diversity,he still see?,you shut up?,you make dinner?,you go away?,you tell me more?,-0.037,0.762,-0.351,-0.702,-0.237,3.130234,0.350413,0.210723,0.659613,0.073840,27.964783,2.346282,0.000000,5.892832,0.494416
test.enc.prompt.txt::01588,Can... can... Can,0.0,content_diversity,you explain further?,you expand on that?,you expound?,show me more?,explain more of what you're talking about?,-0.025,0.968,-0.215,-0.799,-0.680,8.011875,1.354470,0.234135,1.875858,0.317128,54.921193,1.263655,0.000000,12.858956,0.295865
test.enc.prompt.txt::01589,I couldn't cut,1.0,content_diversity,the well done steak.,the actor from the play.,the freshman from the basketball team.,it on my own.,in line at the grocery store.,-0.048,0.942,-0.294,-0.549,-0.053,18.771094,0.790276,0.277668,5.212140,0.219435,25.096636,2.719787,0.000000,6.968544,0.755199
test.enc.prompt.txt::01589,I couldn't cut,0.0,content_diversity,it without assistance.,it by myself.,it solo.,it with no help.,all alone.,-0.042,0.757,-0.413,-0.727,-0.641,9.616836,0.671122,0.134573,1.294165,0.090315,34.640691,4.435459,0.000000,4.661698,0.596893
test.enc.prompt.txt::01590,"Uh, we should",1.0,content_diversity,start over,try again perhaps,keep going,ask someone maybe,get it ourselves,0.000,0.600,-0.217,-0.719,-0.315,25.157500,1.976160,0.194776,4.900084,0.384909,32.026929,1.194909,0.000000,6.238085,0.232740
test.enc.prompt.txt::01592,What the hell,1.0,content_diversity,happened to the earlier ending we worked on?,is going on in that city?,am I supposed to do now!,do I care if I never see him again?,"was that all about, I would like to know!",-0.025,0.963,-0.061,-0.660,-0.395,1.549375,0.340298,0.371873,0.576171,0.126548,59.654389,0.720529,0.000000,22.183851,0.267945
test.enc.prompt.txt::01592,What the hell,0.0,content_diversity,choice can I make at this stage!,can I reasonably be expected to accomplish with this?,direction do I move in now?,would Jesus do?,should someone in my position do?,-0.022,0.960,-0.193,-0.745,-0.465,17.518750,0.730338,0.282899,4.956029,0.206612,53.561377,1.792580,0.000000,15.152437,0.507118
test.enc.prompt.txt::01595,"Just get out,",0.0,content_diversity,"get some fresh air, ok?","enjoy the smell of nature, and enjoy the weather.","take in some of that beautiful air, and relax.",some clean air will do ya a lot of good.,go off on a hike and fill your lungs with that mountain air.,-0.027,0.943,-0.293,-0.833,-0.466,3.265000,0.185792,0.468160,1.528544,0.086980,60.834906,0.549264,0.000000,28.480496,0.257144
test.enc.prompt.txt::01596,What did I,1.0,content_diversity,do to deserve you,bring to the cookout,say,tell you about him,think i was doing,-0.010,0.776,-0.100,-0.624,-0.297,14.909314,1.472069,0.203322,3.031392,0.299304,46.574198,2.487447,0.000000,9.469559,0.505753
test.enc.prompt.txt::01597,Maybe it went,1.0,content_diversity,the way of the dodo bird!,away after seeing the chaos we call life on earth!,downhill the minute he opened his mouth,to get some air,downstream with the current,-0.026,0.974,-0.042,-0.549,-0.161,36.934375,1.173688,0.308306,11.387081,0.361855,90.524087,1.309795,0.000000,27.909098,0.403817
test.enc.prompt.txt::01597,Maybe it went,0.0,content_diversity,extinct after being in existence for so long.,to the archives to remain a thing of the past,obsolete while we weren't paying attention,on to become useless to us,away from the marketplace.,-0.013,0.971,-0.114,-0.646,-0.493,27.612812,0.628826,0.357862,9.881589,0.225033,28.399118,0.812121,0.000000,10.162978,0.290628
test.enc.prompt.txt::01598,"No, I mean,",1.0,content_diversity,"if you must have your revenge, then that's the way.",I have no idea where it came from,I'm exhausted but I still want to do it!,"as long as you keep it between us, I'm game.",I want to wait and see what happens next.,-0.022,0.956,-0.193,-0.632,-0.268,16.537500,0.419637,0.477639,7.898950,0.200435,64.158276,1.007130,0.000000,30.644476,0.481044
test.enc.prompt.txt::01598,"No, I mean,",0.0,content_diversity,"it will work, but do it only if you will not forgo your pound of flesh!",take that action if you'd rather die than live with the injustice.,that's an extreme plan to be executed if vindication is impossible otherwise.,I would do that if I had no other way to get back at them.,seems like a rough measure best reserved as a last resort.,-0.012,0.970,-0.132,-0.707,-0.447,32.744375,0.382107,0.410403,13.438388,0.156818,97.595558,1.246255,0.000000,40.053504,0.511467
test.enc.prompt.txt::01599,Does he know,1.0,content_diversity,that you are cheating on him,who is behind this,count to 10 on spanish,how to fix a car,how to follow rules,-0.027,0.956,-0.149,-0.533,-0.114,33.304688,1.683202,0.261995,8.725671,0.440991,52.320921,2.226693,0.000000,13.707835,0.583383
test.enc.prompt.txt::01600,Nobody ever loved,1.0,content_diversity,me this much,ice cream like you,cookies this much,donkeys,this more than me,-0.041,0.727,-0.071,-0.646,-0.209,24.981641,2.038101,0.181844,4.542768,0.370617,27.381237,4.138295,0.000000,4.979121,0.752525
test.enc.prompt.txt::01603,But Sacha always,1.0,content_diversity,is on time,lies to everyone,trusts everyone,calls me after work,tells everyone's business,-0.008,0.787,-0.206,-0.626,-0.272,17.006758,1.213523,0.209111,3.556308,0.253762,27.217802,2.288557,0.000000,5.691554,0.478563
test.enc.prompt.txt::01604,I'd better be,0.0,content_diversity,studying hard,learning and trying hard,trying my best to learn,studying for the exam,studying as much as possible,-0.028,0.950,-0.119,-0.866,-0.567,37.322461,1.818592,0.362845,13.542279,0.659868,27.595109,0.985803,0.000000,10.012755,0.357694
test.enc.prompt.txt::01606,I see the,0.0,content_diversity,nebula lights in the sky,planets shining brightly above me,lights from other far off worlds flashing overhead,glows of far off galaxies blinking in the distant heavens,asteroidal lights flickering as they glide upon the darkness,-0.030,0.950,-0.152,-0.896,-0.573,45.353750,1.152946,0.327520,14.854243,0.377612,79.237233,0.475503,0.000000,25.951748,0.155737
test.enc.prompt.txt::01607,"Rick, I'll put",1.0,content_diversity,it in my car,everything on my tab,down more money,any bet on that,more time into it,-0.021,0.758,-0.170,-0.636,-0.166,25.696563,1.655718,0.231330,5.944384,0.383017,20.673862,1.846721,0.000000,4.782483,0.427202
test.enc.prompt.txt::01607,"Rick, I'll put",0.0,content_diversity,its in my vehicle,lets place it into the car,"my car will work, lets put it here",we can use my car,its inside of my car,-0.066,0.918,-0.304,-0.911,-0.682,69.555937,2.909798,0.167632,11.659779,0.487774,46.455579,0.895470,0.000000,7.787427,0.150109
test.enc.prompt.txt::01608,Shall we draw,1.0,content_diversity,anything we want,the bird,a huge house,the game intentionally,your desk,-0.008,0.585,-0.260,-0.538,-0.174,23.575625,1.780280,0.141327,3.331877,0.251602,47.124974,2.131293,0.000000,6.660040,0.301210
test.enc.prompt.txt::01608,Shall we draw,0.0,content_diversity,arbitrarily,whatever we want,what we wish to draw,something we like,anything we would like to draw,-0.047,0.918,-0.389,-0.838,-0.422,27.423750,1.561163,0.277630,7.613654,0.433426,25.929092,2.837460,0.000000,7.198692,0.787764
test.enc.prompt.txt::01613,-- It was,0.0,content_diversity,i take the blame,EVERYTHING was on me,it is my fault really,its on me,its my fauly,-0.032,0.944,-0.144,-0.692,-0.632,49.765156,3.525131,0.073772,3.671251,0.260054,46.984444,2.254645,0.000000,3.466113,0.166329
test.enc.prompt.txt::01615,Ten years ago?,1.0,content_diversity,I can't believe it was that long.,I had no idea it was that old.,or was it twenty,that makes me a lot older,so it is time for a new one,-0.053,0.922,-0.107,-0.695,-0.299,12.103750,0.650899,0.404205,4.892402,0.263097,20.771429,0.869376,0.000000,8.395925,0.351407
test.enc.prompt.txt::01615,Ten years ago?,0.0,content_diversity,seems like just yesterday,I remember it like it happened a week ago,time sure has flown,the years went by fast,it's like I blinked and time went by,-0.024,0.945,-0.043,-0.688,-0.430,19.657969,1.062965,0.377552,7.421899,0.401324,39.593833,0.901067,0.000000,14.948718,0.340199
test.enc.prompt.txt::01617,I didn't count,1.0,content_diversity,this one,on your help,his cousins,my parents,on my family's support,-0.013,0.769,-0.178,-0.593,-0.328,18.199141,2.047834,0.178520,3.248910,0.365579,24.819012,2.464902,0.000000,4.430689,0.440034
test.enc.prompt.txt::01618,Did you run,0.0,content_diversity,"out of fire, or is it the booze?","through all of your energy, or can we say it was the alcohol?",yourself ragged or are you buzzed from that drink?,"until you reached e, or does the liquor have a part to play in your mood?",dry or did that cocktail put you over your limit?,-0.040,0.954,-0.282,-0.810,-0.601,54.105625,0.886478,0.301758,16.326810,0.267502,83.844670,0.588694,0.000000,25.300807,0.177643
test.enc.prompt.txt::01621,Do I have,1.0,content_diversity,to repeat myself?,to tell you every thing to do?,to do my homework.,something between my teeth?,something wrong with me?,-0.030,0.955,-0.148,-0.661,-0.212,2.510391,0.132850,0.454548,1.141092,0.060387,51.390106,1.776253,0.000000,23.359246,0.807391
test.enc.prompt.txt::01621,Do I have,0.0,content_diversity,to explain every detail?,act like your boss?,to spell it out for you?,constantly remind you?,tell you step by step?,-0.009,0.982,-0.259,-0.738,-0.322,18.222500,0.857027,0.289303,5.271820,0.247940,29.759767,1.835900,0.000000,8.609584,0.531131
test.enc.prompt.txt::01622,Put them on,1.0,content_diversity,so we can go,the other foot,alright?,the table,over there,-0.008,0.783,-0.100,-0.590,-0.284,26.407109,2.825811,0.121253,3.201933,0.342637,30.357330,3.394055,0.000000,3.680908,0.411538
test.enc.prompt.txt::01623,"But Richard, no,",1.0,content_diversity,do not go there,you have to be up early,go ahead and do what you want,listen to me,can you please just go,-0.030,0.952,-0.007,-0.722,-0.221,21.364531,1.151648,0.317780,6.789222,0.365971,26.245947,0.757690,0.000000,8.340438,0.240779
test.enc.prompt.txt::01624,This time they,0.0,content_diversity,guys that was too far,you went way too far,that was too much,they definetely went to far with this,its going too far,-0.099,0.875,-0.412,-0.776,-0.685,49.593438,2.200836,0.191179,9.481206,0.420753,46.994346,0.778119,0.000000,8.984315,0.148760
test.enc.prompt.txt::01625,We are only,0.0,content_diversity,a small group,limited in number,the three of us,a handful of humans,a sprinkling of mortals,-0.032,0.756,-0.228,-0.641,-0.428,34.277188,2.170651,0.230878,7.913865,0.501157,39.346017,1.613911,0.000000,9.084149,0.372617
test.enc.prompt.txt::01627,"No, Victor, there",1.0,content_diversity,"has been a change since then, it is vastly different now.","is no way I would have said that, you must be mistaken.",is nothing for you here.,"were at least twenty people there, couldn't you see?","was nothing we could have done for him, if it helps he felt no pain.",-0.024,0.965,-0.061,-0.684,-0.295,-0.836875,0.403139,0.427460,-0.357731,0.172326,88.708614,0.746425,0.000000,37.919403,0.319067
test.enc.prompt.txt::01628,There must be,1.0,content_diversity,something wrong with how this is put together.,more places to put that,people wondering what happened to us,something more we can do to help them,a lot more of them over there.,-0.027,0.959,-0.158,-0.744,-0.332,18.163750,0.517876,0.439317,7.979637,0.227512,34.644388,1.268605,0.000000,15.219855,0.557319
test.enc.prompt.txt::01629,I beg your,1.0,content_diversity,forgiveness for my actions,ruler to grant me leave,dog to let go of me,God to grant me good health,sense of justice to act accordingly,-0.053,0.918,-0.218,-0.624,-0.297,36.526875,1.755855,0.274405,10.023155,0.481815,20.256144,1.633122,0.000000,5.558386,0.448137
test.enc.prompt.txt::01630,Don't you sometimes,1.0,content_diversity,wonder why we live where it's cold all the time?,want to run away and never look back?,think of all the things you could be doing?,look and your children and feel pure love?,want to sell everything and live in a tent on the beach?,-0.031,0.948,-0.104,-0.689,-0.126,4.699063,0.225943,0.441917,2.076595,0.099848,75.735586,1.797913,0.000000,33.468832,0.794528
test.enc.prompt.txt::01631,But we made,1.0,content_diversity,"a serious error of judgment, we are so screwed.",a cake and everything and they just don't show up?,the world a better place for every one of us.,"him so scared, maybe we shouldn't have been so harsh.",good time and we will be there very soon.,-0.022,0.963,-0.089,-0.663,-0.190,16.454062,0.237020,0.375013,6.170489,0.088886,63.031675,1.006064,0.000000,23.637703,0.377287
test.enc.prompt.txt::01632,And the honor,1.0,content_diversity,is all mine,of the soldiers is something great,is great,roll students are very smart,academy,-0.024,0.965,-0.172,-0.610,-0.328,22.811406,1.440247,0.142258,3.245106,0.204887,64.437011,2.635425,0.000000,9.166683,0.374910
test.enc.prompt.txt::01633,I am making,1.0,content_diversity,some cake,progress i think,lunch,breakfast,tacos for dinner,0.000,0.600,-0.229,-0.673,-0.237,21.216992,3.008012,0.097586,2.070486,0.293541,43.910866,2.398015,0.000000,4.285095,0.234013
test.enc.prompt.txt::01633,I am making,0.0,content_diversity,i made a cake,BAKING A CAKE,making some yummy cake today,birthday cake is being made,i need alot of of cake,-0.031,0.948,-0.139,-0.956,-0.728,42.951250,2.214511,0.121522,5.219539,0.269113,60.576189,2.288448,0.000000,7.361364,0.278098
test.enc.prompt.txt::01634,This is hardly,1.0,content_diversity,the first time you've done this.,my first rodeo.,the way to get a girl interested in you.,the time for telling secrets!,your best look!,-0.018,0.969,-0.208,-0.651,-0.243,20.470156,0.394752,0.299963,6.140289,0.118411,24.382780,2.495881,0.000000,7.313931,0.748672
test.enc.prompt.txt::01636,For the time,1.0,content_diversity,it takes,of my life,it is whats best,being,of doubts,-0.015,0.767,-0.131,-0.632,-0.372,29.378594,2.611590,0.103324,3.035523,0.269841,48.089708,3.137032,0.000000,4.968836,0.324132
test.enc.prompt.txt::01637,I strongly suspect,1.0,content_diversity,they are breaking the law,he is cheating on me,there is a little chance for us to win,I have a food poisoning,I have a cancer,-0.042,0.936,-0.316,-0.588,-0.188,51.343437,1.877901,0.262384,13.471715,0.492732,52.770105,1.033127,0.000000,13.846051,0.271076
test.enc.prompt.txt::01637,I strongly suspect,0.0,content_diversity,he is a cheater,he is sleeping with other girls,he is screwing around,he's fooling around,he cheats on me,-0.063,0.918,-0.381,-0.723,-0.545,43.058125,2.131475,0.216453,9.320065,0.461364,14.161740,0.745537,0.000000,3.065353,0.161374
test.enc.prompt.txt::01638,"Captain Renault, are",1.0,content_diversity,you ok,gonna go home soon,take me home?,sign the paper,there any left,0.000,0.800,-0.017,-0.656,-0.230,26.619219,2.145425,0.111701,2.973381,0.239645,36.163791,2.351620,0.000000,4.039515,0.262677
test.enc.prompt.txt::01638,"Captain Renault, are",0.0,content_diversity,we are going home soon,gonna go home ok?,leaving really soon,when are we leaving?,we have to go home in a few,-0.040,0.931,-0.163,-0.806,-0.602,45.561875,2.385810,0.179436,8.175433,0.428100,40.403692,2.780962,0.000000,7.249870,0.499004
test.enc.prompt.txt::01639,We are concerned,1.0,content_diversity,about your health.,that you don't recognize the levity of the situation.,you will make a mistake.,you won't wake up from surgery.,about how you will take the news.,-0.034,0.945,-0.341,-0.636,-0.175,22.751797,0.755833,0.327991,7.462387,0.247906,61.229571,0.677925,0.000000,20.082754,0.222353
test.enc.prompt.txt::01640,You see what,0.0,content_diversity,the cat brought in from the yard.,the feline retrieved from outdoors.,the animal has in its mouth.,the cat dragged in.,the tabby fetched.,-0.075,0.918,-0.347,-0.690,-0.322,41.931562,1.493385,0.221869,9.303317,0.331336,29.170197,1.767923,0.000000,6.471965,0.392247
test.enc.prompt.txt::01641,It is my,0.0,content_diversity,judgement based on what I've heard.,"feeling, despite not having any real hard evidence.","gut telling me this, so take it at that!",position but it's really based on what I think.,"two cents, for what it's worth!",-0.027,0.954,-0.089,-0.664,-0.265,52.140000,1.109864,0.310784,16.204286,0.344928,55.013675,1.034828,0.000000,17.097379,0.321608
