sample_id,sidecar_key,context,label_value,label_name,resp_0,resp_1,resp_2,resp_3,resp_4,metric_averaged_cosine_similarity,metric_averaged_distinct_ngrams,metric_bert_score,metric_bert_sts,metric_sent_bert,metric_icl_E_qwen3_30b_a3b,metric_icl_E_rate_qwen3_30b_a3b,metric_icl_C_qwen3_30b_a3b,metric_icl_D_qwen3_30b_a3b,metric_icl_D_rate_qwen3_30b_a3b,metric_icl_E_qwen3_30b_a3b_std,metric_icl_E_rate_qwen3_30b_a3b_std,metric_icl_C_qwen3_30b_a3b_std,metric_icl_D_qwen3_30b_a3b_std,metric_icl_D_rate_qwen3_30b_a3b_std
test.sa-sb.sa::00766,test.sa-sb.sa::00766,"Mike had put off asking his girlfriend to marry him for years. He had told her that he wanted to wait till he graduated college. Now that college was over, he felt pressured to buy her a ring. Unfortunately for Mike, it came out that he hadn't wanted to propose.",1.0,content_diversity,He decided to break up with her instead.,He wanted to start a business before settling down.,He found himself attracted to other men.,He wanted to travel more.,He decided to wait a little while longer.,-0.084,0.901,-0.404,-0.726,-0.183,20.969362,0.605637,0.578472,12.130180,0.350344,34.481742,0.854269,0.000000,19.946708,0.494170
test.sa-sb.sa::00767,test.sa-sb.sa::00767__row183,Kate and her friends drove all the way to Las Vegas. But they didn't like their hotel. So they decided to look online. They sat in the car looking on their phones for a better deal.,1.0,content_diversity,Kate found a hotel for a lot cheaper.,They came across a hotel with more stars.,Kate's friend found a much better deal.,They finally saw one with much better reviews.,Kate found a website with better amenities.,-0.078,0.889,-0.462,-0.796,-0.425,5.811825,0.148872,0.618315,3.593538,0.092050,16.972247,0.246546,0.000000,10.494191,0.152443
test.sa-sb.sa::00767,test.sa-sb.sa::00767__row184,Kate and her friends drove all the way to Las Vegas. But they didn't like their hotel. So they decided to look online. They sat in the car looking on their phones for a better deal.,0.0,content_diversity,Kate found one that was a lot less expensive.,She finally came across a cheaper hotel.,Kate's friend found a way cheaper room.,They found a hotel for half the price.,The other website they used had great hotels for cheaper prices.,-0.038,0.952,-0.465,-0.885,-0.576,-8.170062,0.100592,0.618304,-5.051585,0.062196,81.967391,1.015057,0.000000,50.680794,0.627614
test.sa-sb.sa::00768,test.sa-sb.sa::00768,"Abby was invited to a girl's trip to Seattle with her friends. Abby accepted the invitation, and were on their way to Seattle. After checking in the hotel, Abby fell straight asleep. When Abby awoke, her friends had returned from their night out.",1.0,content_diversity,abby joined them for dinner,abby missed the event,abby asked how their nights went,abby was upset her friends did not wake her up,abby was sad to be left out,-0.037,0.955,-0.457,-0.798,-0.393,22.355759,0.685329,0.440663,9.851347,0.301999,19.973366,0.878056,0.000000,8.801516,0.386927
test.sa-sb.sa::00769,test.sa-sb.sa::00769,"I woke up early for work. I took the dog outside for a while. I made a large pot of coffee. I took a long, hot shower.",1.0,content_diversity,then I have breakfast,I skip breakfast,I have a large breakfast,I pick up breakfast on the way to work,I eat breakfast with my family,-0.092,0.924,-0.494,-0.958,-0.556,16.647875,0.681548,0.495612,8.250891,0.337784,20.975112,1.172611,0.000000,10.395523,0.581160
test.sa-sb.sa::00770,test.sa-sb.sa::00770__row187,Luther is a huge sports fan. He always attends his local high school sports games. One evening before a football game he has a chat with the coach. The coach is so blown away by Luther's knowledge of the game.,1.0,content_diversity,"Luther knows he wants to be a coach, someday, so he furiously studies everything he can.",Luther was never a gifted athlete so he depends on his knowledge to enjoy the game.,"Luther has always been an introvert so he likes to read about things he likes, like football.","Luther enjoys talking to coaches and other people know the game, inside and out.",The coach decides to ask Luther to come back so he can offer him an assistant's position.,-0.064,0.932,-0.257,-0.914,-0.485,18.305750,0.215743,0.564359,10.331020,0.121756,29.787037,0.426317,0.000000,16.810591,0.240596
test.sa-sb.sa::00770,test.sa-sb.sa::00770__row188,Luther is a huge sports fan. He always attends his local high school sports games. One evening before a football game he has a chat with the coach. The coach is so blown away by Luther's knowledge of the game.,0.0,content_diversity,Luther has spent years studying football from a-to-z and hopes someday to make a living from it.,Luther was hoping to talk to the coach about having an unpaid position to learn more about football.,"Since Luther was a little kid, football coaching has been his goal so he lives and breathes it now.","After studying for so many years, Luther feels like he's ready to try to get into coaching.",Luther can't play football so coaching is the right fit for him and he's studied the game his entire life.,-0.045,0.932,-0.276,-0.940,-0.602,26.248783,0.293257,0.549507,14.423899,0.161147,48.854404,0.426045,0.000000,26.845853,0.234115
test.sa-sb.sa::00771,test.sa-sb.sa::00771,Jane and Carl had been struggling. Their relationship was in a bad spot. They got into a big fight over money issues. Both decided it was too much to handle.,0.0,content_diversity,The business was very successful.,Jane and Carl failed at the business and broke up.,They opened up a candy store which became famous locally.,The two of them were happy working together and solved their financial problems.,Twenty years later they are still in business.,-0.015,0.974,-0.367,-0.718,-0.239,33.101340,0.525212,0.515595,17.066877,0.270796,60.081048,0.516221,0.000000,30.977472,0.266161
test.sa-sb.sa::00772,test.sa-sb.sa::00772,We went to the zoo. We walked around looking for the exhibits. We stopped to watch the penguins. They were jumping in the water and playing.,0.0,content_diversity,I had so much fun.,I enjoyed it.,I loved every minute of it.,It was a fun experience.,I liked it alot..,-0.046,0.948,-0.475,-0.791,-0.744,-1.915319,-0.297153,0.426369,-0.816632,-0.126696,48.803373,3.011446,0.000000,20.808221,1.283986
test.sa-sb.sa::00773,test.sa-sb.sa::00773,Kevin had a big test in the morning. He decided to stay up all night studying. When it came time for the test Kevin was really tired. He kept falling asleep.,1.0,content_diversity,he missed the test,he did not finish the test,he did really badly,he did really well still,he had to pinch himself to stay awake,-0.097,0.878,-0.331,-0.729,-0.256,16.050450,0.961550,0.407413,6.539154,0.391747,43.035107,0.921799,0.000000,17.533042,0.375552
test.sa-sb.sa::00774,test.sa-sb.sa::00774,John was walking around with a big stain on his pants. He didn't notice until someone pointed it out. John realized his pen had leaked in his pocket. It ruined his pants.,0.0,content_diversity,He ran to his car to grab a spare pair of pants he had in his gym bag.,John vowed never to put a pen in his pocket again.,A co-worker lent John a stain remover and they got the stain out.,He was forced to walk around all day with stained pants.,Then John burst into tears.,-0.025,0.951,-0.228,-0.692,-0.256,10.644123,-0.113283,0.587358,6.251907,-0.066538,60.529314,0.975826,0.000000,35.552354,0.573159
test.sa-sb.sa::00776,test.sa-sb.sa::00776,Loren decided to wash the dishes for her roommates. She used a glass of water to soak the sponge in. After she washed everything she forgot to wash the glass. She left it next to the sink and a roommate tried to drink from it.,1.0,content_diversity,She grabbed it before her roommate could drink from it.,The roommate drank from it.,The roommate dropped the glass as they picked it up.,Her roommate decided to wash the glass instead.,Her roommate threw the glass at another one as they were fighting.,-0.076,0.899,-0.468,-0.949,-0.455,-7.274965,-0.024193,0.652955,-4.750221,-0.015797,54.268341,0.375450,0.000000,35.434757,0.245152
test.sa-sb.sa::00777,test.sa-sb.sa::00777__row194,"Barry recently had to take a reading test for college. Barry was nervous, as he did not know what was on the test. However, as Barry was taking the test, he realized how much he knew. As the test went along, Barry felt more confident about it.",1.0,content_diversity,Barry aced the test and got into college.,Barry failed the test and was not admitted to college.,Barry finished the test just in time and was the last person to turn it in.,Barry finished quickly and was the first person to turn in the test.,Barry lost concentration and fell asleep during the test.,-0.140,0.844,-0.518,-0.935,-0.535,18.724768,0.250739,0.683446,12.797368,0.171367,19.553940,0.420525,0.000000,13.364062,0.287406
test.sa-sb.sa::00777,test.sa-sb.sa::00777__row195,"Barry recently had to take a reading test for college. Barry was nervous, as he did not know what was on the test. However, as Barry was taking the test, he realized how much he knew. As the test went along, Barry felt more confident about it.",0.0,content_diversity,Barry got a perfect score on the test.,Barry got a good grade and was admitted to his first choice college.,Barry did so good he had several colleges to choose from.,Barry scored in the 90th percentile.,Barry got an A on the test and was accepted into college.,-0.068,0.899,-0.391,-0.926,-0.554,19.337737,0.343523,0.670438,12.964755,0.230311,55.163460,0.808822,0.000000,36.983682,0.542265
test.sa-sb.sa::00778,test.sa-sb.sa::00778,Clint is playing Frisbee with his friends. Clint tosses the Frisbee on top of the roof by accident. Clint climb the ladder to get the Frisbee. On the way down the ladder falls.,1.0,content_diversity,Clint fell of the ladder and broke his leg,"Luckily, he fell on the grass and didn't broke anything",When he fell he was immediately transferred to the hospital,He had to stay 10 days in the hospital,He fell but nothing happened to him so he continued to play frisbee,-0.052,0.929,-0.313,-0.736,-0.207,16.988101,0.390141,0.573332,9.739815,0.223680,44.161906,0.624478,0.000000,25.319415,0.358033
test.sa-sb.sa::00779,test.sa-sb.sa::00779__row197,Charles wanted a raise. He was nervous about asking his boss. He finally built up enough courage to do it. His boss appreciated his initiative.,1.0,content_diversity,His boss agreed to give him a small raise.,"His boss was so impressed, he gave him a large raise and a promotion.",His boss informed him the company didn't have room in the budget for raises this year.,Unfortunately his position was being eliminated so he was fired.,His boss screamed at him to get back to work.,-0.055,0.921,-0.404,-0.844,-0.353,17.924537,0.108674,0.647940,11.614017,0.070414,53.918758,0.575829,0.000000,34.936097,0.373102
test.sa-sb.sa::00779,test.sa-sb.sa::00779__row198,Charles wanted a raise. He was nervous about asking his boss. He finally built up enough courage to do it. His boss appreciated his initiative.,0.0,content_diversity,Charles was given a raise and a promotion.,Charles was now the new supervisor.,Charles moved up the ranks and now works more closely with his boss.,His boss nominated him for employee of the month.,Charles received compensation and moved up in the ranks.,-0.052,0.918,-0.440,-0.840,-0.582,11.267863,0.156051,0.601930,6.782462,0.093932,39.213811,0.653151,0.000000,23.603960,0.393151
test.sa-sb.sa-b::00240,test.sa-sb.sa-b::00240,There once was a person born without a brain. They tried and tried and tried to think. They read books and stared at screens until their eyes bled. Then one day they threw out all of their learning material.,0.0,content_diversity,they quit,they did not care,IT WAS TO HARD SO THEY WERE DONE,he gave up,he was done trying,-0.013,0.981,-0.194,-0.665,-0.549,42.175286,2.498957,0.243201,10.257085,0.607750,64.909187,1.367590,0.000000,15.786000,0.332600
test.sa-sb.sa-b::00242,test.sa-sb.sa-b::00242__row200,Chloe is an actress who just turned 19. She is very interested in politics. She decided to use her platform to raise political awareness. She started to campaign for Hillary Clinton.,1.0,content_diversity,shes excited to work,she got a lot of jobs,she got a lot of followers,shes not working in the white house,shes on tv alot,-0.084,0.815,-0.322,-0.763,-0.317,33.347720,1.241680,0.276633,9.225064,0.343489,34.008175,1.647181,0.000000,9.407767,0.455664
test.sa-sb.sa-b::00242,test.sa-sb.sa-b::00242__row201,Chloe is an actress who just turned 19. She is very interested in politics. She decided to use her platform to raise political awareness. She started to campaign for Hillary Clinton.,0.0,content_diversity,she got a lot of offers,she was happy,lots of work came in,everyone wanted to work with her,she was constantly sought after,-0.033,0.950,-0.288,-0.711,-0.458,29.532188,1.416056,0.330066,9.747575,0.467392,27.430019,1.508059,0.000000,9.053720,0.497759
test.sa-sb.sa-b::00243,test.sa-sb.sa-b::00243,Our two year old granddaughter is learning how to read. She loves the letter W. She wants the Sesame Street letter of the day to be W. One day the letter of the day was not W.,0.0,content_diversity,Our grandaughter threw a total tantrum and finally wore herself out and slept.,"She screamed so loudly and for so long, she eventually fell asleep exhausted.",This made her so angry she screamed until she fell asleep.,Our grandaughter got so angry and animated she wore herself out and fell asleep.,She then had a total meltdown until she fell asleep exhausted.,-0.106,0.837,-0.436,-0.917,-0.787,36.499610,0.496899,0.581613,21.228644,0.289003,25.649962,0.262078,0.000000,14.918349,0.152428
test.sa-sb.sa-b::00244,test.sa-sb.sa-b::00244,Ophelia is feeling bored at home one day. She decides to put on some music to listen to. She likes the music. Ophelia finishes listening to music.,1.0,content_diversity,She is then very sleepy so takes a nap.,She realises she is still bored so decides to go shopping.,Ophelia realises it is nearly time to eat so goes to the kitchen and starts cooking.,She feels so inspired she decides to take up the violin and looks for lessons.,She realises the time had gone so fast and she is now late for a very important appointment.,-0.067,0.915,-0.312,-0.724,-0.301,5.807475,0.113924,0.579093,3.363070,0.065973,72.079139,0.655447,0.000000,41.740541,0.379565
test.sa-sb.sa-b::00247,test.sa-sb.sa-b::00247,"Brett was having some issues. He called his best friend Michael. They met at a coffee shop to talk. After a few hours, Brett felt like he knew what to do.",0.0,content_diversity,Michael professional made him an expert,Michael was afew years older and usually knew what to do,Michael has given Brett good advice in the past,Michael walks worked where brett did and knew how to advise him on work siutation,Michael was known for being a helpful friend,-0.033,0.959,-0.166,-0.867,-0.572,23.736159,0.290925,0.500541,11.880930,0.145620,160.341935,1.707483,0.000000,80.257777,0.854666
test.sa-sb.sa-b::00248,test.sa-sb.sa-b::00248,Lauren had very crooked teeth. She went to the dentist who suggested she get braces. Lauren decided that would be a great idea and got them put on. She hated wearing them but knew it would be worth it.,0.0,content_diversity,Lauren no longer dreaded Halloween,She didn't look like pumpkinesque anymore,Lauren no had to wear an actual halloween mask and was thrilled,She really enjoyed being pretty for a change,Smiling no longer made her feel like a gourd,-0.028,0.954,-0.122,-0.721,-0.397,49.877286,0.958746,0.392569,19.580253,0.376373,77.787197,1.021617,0.000000,30.536806,0.401055
test.sa-sb.sa-b::00249,test.sa-sb.sa-b::00249,Steve and Josie are newlyweds. But Josie suspects that Steve is already cheating. She told her friends and they all agreed Steve was up to something. They all decided to follow him one day.,1.0,content_diversity,he was taking dance lesson,he was learning how to make flower bouquet,he was indeed cheating,he was dating her best friend,he was actually working extra,-0.120,0.908,-0.277,-0.654,-0.140,32.664330,1.137280,0.386461,12.623503,0.439515,23.959347,0.327474,0.000000,9.259363,0.126556
test.sa-sb.sa-b::00250,test.sa-sb.sa-b::00250,"Martha goes to the skating rink every Wednesday. It's the same night the roller derby team practices. Martha tries to imitate the way they skate. Next time they hold tryouts, Martha is going to go.",0.0,content_diversity,practice made me better,when i practiced i got a lot better,skating every day made me better,i was better after practicing,i tightened my skills,-0.063,0.911,-0.402,-0.879,-0.622,40.143667,1.224061,0.257203,10.325071,0.314832,45.606077,2.510536,0.000000,11.730020,0.645717
test.sa-sb.sa-b::00251,test.sa-sb.sa-b::00251,Don was out on a field. He saw a rabbit get close. Don decided to chase it. The rabbit ran away slowly.,0.0,content_diversity,he went shopping afterwards,went to the store later,he had to go gracery shopping,dan bought groceries,dan went to get food,-0.043,0.928,-0.375,-0.836,-0.458,60.496219,2.437141,0.215152,13.015908,0.524357,49.305927,1.487448,0.000000,10.608290,0.320028
test.sa-sb.sa-b::00252,test.sa-sb.sa-b::00252,Kim's daughter loved legos. Kim encouraged her creativity. Unfortunately she was bad at cleaning up afterward. Kim often stepped on Lego bricks.,1.0,content_diversity,She never let her play with Legos again.,She decided to buy her a dollhouse instead.,She cleaned up the bricks begrudgingly.,She had a talk with her daughter about tidiness.,She just let her daughter play with Legos anyway.,-0.072,0.900,-0.325,-0.768,-0.321,4.718983,0.173036,0.567842,2.679635,0.098257,35.220252,0.908679,0.000000,19.999524,0.515986
test.sa-sb.sa-b::00253,test.sa-sb.sa-b::00253,I was around 8 years old. I was playing with my friend who happened to be a girl. We were playing hide and seek. I hid and she found me.,1.0,content_diversity,"She came up to me and gave me a big kiss, I was so surprised.","I leapt up and kissed her on the mouth, she screamed and ran away.",As we walked across the street she gave me a peck on the cheek and I blushed.,The prize for finding me was a kiss which was very sweet.,"I pulled her into the bush and kissed her, she seemed to like it.",-0.055,0.915,-0.399,-0.862,-0.568,33.628433,0.466713,0.548607,18.448795,0.256042,36.084558,0.541544,0.000000,19.796243,0.297095
test.sa-sb.sa-b::00254,test.sa-sb.sa-b::00254,Jake was at the pool with friends. They decided to have a race from one end to the other. Jake had a good start. He actually pulled ahead and won.,0.0,content_diversity,he ended up being jealous,his friend was mad and envious,he left the next day upset,he was jealous,he was envious,-0.066,0.928,-0.477,-0.762,-0.522,41.404398,1.984532,0.262091,10.851730,0.520129,55.981900,1.481585,0.000000,14.672366,0.388311
test.sa-sb.sa-b::00255,test.sa-sb.sa-b::00255__row212,I went on a late night drive the other night. I had to be at an important meeting early the next morning. I forgot the meeting was so early in the morning. That's why I had to leave so late at night.,1.0,content_diversity,but the drive was good for me overall,i was tired at work the next day,i called off work,i drank coffee and felt better for work,i was feeling better the next day,-0.067,0.898,-0.336,-0.762,-0.334,31.146767,1.192288,0.362341,11.285736,0.432014,50.716223,1.222864,0.000000,18.376543,0.443093
test.sa-sb.sa-b::00255,test.sa-sb.sa-b::00255__row213,I went on a late night drive the other night. I had to be at an important meeting early the next morning. I forgot the meeting was so early in the morning. That's why I had to leave so late at night.,0.0,content_diversity,called into work,i was off the next day,i did not go into work,i had to tell my boss i was feeling bad,i did noy come to work today,-0.061,0.915,-0.198,-0.767,-0.386,11.239725,0.474859,0.280957,3.157877,0.133415,57.544405,2.028557,0.000000,16.167491,0.569937
test.sa-sb.sa-b::00256,test.sa-sb.sa-b::00256__row214,Jane wanted to watch a big new action movie. She had been waiting a long time for it to come out. When tickets became available she was too busy. By the time she had a chance to buy some it was sold out.,1.0,content_diversity,Jane cried all the way home.,Jane found a ticket scalper to sell her tickets.,A friend of Jane's offered her one of her tickets.,Jane decided to go to another town to see it.,Jane decided to just wait and stream it at home when it becomes available.,-0.041,0.920,-0.250,-0.860,-0.333,-12.110498,-0.170999,0.634834,-7.688150,-0.108556,33.277993,0.601554,0.000000,21.125987,0.381887
test.sa-sb.sa-b::00256,test.sa-sb.sa-b::00256__row215,Jane wanted to watch a big new action movie. She had been waiting a long time for it to come out. When tickets became available she was too busy. By the time she had a chance to buy some it was sold out.,0.0,content_diversity,Jane walked home shedding tears the whole way.,Jane drove home in gut wrenching despair.,As Jane walked home deep sadness streamed down her cheeks.,Jane sobbed uncontrolably with each step she took home.,Jane caught a taxi home and weeped all the way.,-0.061,0.934,-0.439,-0.942,-0.715,29.729207,0.518262,0.455805,13.550725,0.236226,32.224606,0.431953,0.000000,14.688141,0.196887
test.sa-sb.sa-b::00259,test.sa-sb.sa-b::00259,The teacher drew a shape. She asked for it's name. The boy said square. The teacher corrected the boy.,1.0,content_diversity,it was a circle,it was a triangle,the boy disagree,the boy thank his teacher,the boy ignore his teacher,-0.099,0.834,-0.279,-0.629,-0.204,35.801076,1.942824,0.389018,13.927264,0.755793,14.764866,0.595332,0.000000,5.743799,0.231595
test.sa-sb.sa-b::00260,test.sa-sb.sa-b::00260,Jill was nervous for her first day of school. She woke up an hour early. She did her hair special. She wore her brand new outfit.,0.0,content_diversity,She was most beautiful girl,She was prettiest in whole school,Jill was so pretty,Jill was the most good looking girl,Jill was extremely beautiful,-0.088,0.895,-0.481,-0.819,-0.712,29.440052,1.046839,0.499813,14.714535,0.523224,22.087736,0.560297,0.000000,11.039748,0.280044
test.sa-sb.sa-b::00261,test.sa-sb.sa-b::00261,John got a taxi to take him to a surf town in southern Nicaragua. The driver started driving toward John's destination. A dispute arose when the driver demanded a high fare for the trip. John and the driver started negotiating over the fare.,0.0,content_diversity,they could not agree,they were unable to agree,they could not settle on a price,they keep disagreeing with each other,they did not end up on mutual agreement,-0.071,0.914,-0.416,-0.876,-0.669,8.035793,0.409443,0.504160,4.051326,0.206425,71.052727,1.581380,0.000000,35.821951,0.797269
test.sa-sb.sa-b::00262,test.sa-sb.sa-b::00262,It was a really hot day and Jamie wanted something sweet. Seeing a cute ice cream shop nearby she decided to go in. While waiting she noticed two children who looked very sad. She soon realized they had no money.,1.0,content_diversity,"Tough, thought Jamie and walked passed them holding his ice cream.",Jamie felt sorry for them so asked them what they wanted and got it for them.,Jamie told the shopkeepr to give them some free ice cream but he refused.,Jamie told the kids if they would wash his bike he would give them some money and they agreed.,Jamie gave them his ice cream to share and they were very grateful.,-0.085,0.882,-0.276,-0.881,-0.472,20.067424,0.204451,0.590128,11.842358,0.120652,83.542077,1.249962,0.000000,49.300560,0.737638
test.sa-sb.sa-b::00264,test.sa-sb.sa-b::00264,Will was buying groceries. He got a cart full of things. After waiting in line he was finally checked out. When it came time to pay Will realized he forgot his wallet.,1.0,content_diversity,he had to cancel the entire cart,he asked if he can paid later,they said he could not pay later,they said he could pay later,he decides to not buy anymore,-0.096,0.864,-0.359,-0.746,-0.444,24.902225,0.829843,0.402847,10.031795,0.334300,39.902188,1.360544,0.000000,16.074491,0.548092
test.sa-sb.sa-b::00265,test.sa-sb.sa-b::00265,David gets terrible news one day. His wife tells him she has cancer. David breaks down and cries. He supports her day and night while she fights cancer.,0.0,content_diversity,His wife passed away,He lost his wife,His wife lived for a few more months,David's wife was found dead soon,She didn't live for too long,-0.034,0.956,-0.348,-0.730,-0.497,16.175887,0.628348,0.500883,8.102219,0.314728,45.266695,1.106715,0.000000,22.673298,0.554334
test.sa-sb.sa-b::00266,test.sa-sb.sa-b::00266,I had a pet rabbit when I was a kid. We kept him in a big cage outside. I would go feed him carrots and lettuce. One day he got out of his cage.,1.0,content_diversity,"Next doors dog got to him and ripped him to bits, I was so sad.",We had the whole street out looking for him but we never found him.,Luckily he was just at the end of the garden and we easily caught him.,We never did find him but I always thought it odd that th enext day we had rabbit pie.,"We found him two doors down canoodling with their girl rabbit, he had found a girlfriend!",-0.047,0.934,-0.231,-0.742,-0.158,2.741134,0.103470,0.546929,1.499205,0.056591,100.254291,1.068315,0.000000,54.831965,0.584292
test.sa-sb.sa-b::00268,test.sa-sb.sa-b::00268__row223,Karl woke up late for work one day. He didn't know why his alarm didn't go off. Later that day his alarm went off. Karl realized he put PM instead of AM>.,1.0,content_diversity,He missed a job interview,He was late for work and got fired,He missed a bus,He had to hurry up,He had to skip breakfast,-0.092,0.881,-0.308,-0.690,-0.343,18.441782,1.053092,0.484231,8.930083,0.509940,13.468590,0.779507,0.000000,6.521910,0.377461
test.sa-sb.sa-b::00268,test.sa-sb.sa-b::00268__row224,Karl woke up late for work one day. He didn't know why his alarm didn't go off. Later that day his alarm went off. Karl realized he put PM instead of AM>.,0.0,content_diversity,He didn't have time for breakfast,He had to miss the breakfast,There was no time to have breakfast,He couldn't eat his breakfast in peace,He had no time to had to miss the breakfast,-0.124,0.793,-0.402,-0.933,-0.663,21.746137,0.708245,0.486852,10.587142,0.344810,53.601361,1.124012,0.000000,26.095909,0.547227
test.sa-sb.sa-b::00269,test.sa-sb.sa-b::00269,"Every time I see fruit salad, it reminds me of camping. My cousin Louise always made fruit salad and pimento cheese. Everyone ate sandwiches and salad for lunch while we camped. We all loved her fruit salad and cheese.",1.0,content_diversity,Until we all got sick from it,We could eat it everyday,I still like it,I haven't seen Louise in ages,I wish we could go back in time,-0.031,0.953,-0.197,-0.640,-0.182,5.573536,0.495965,0.567803,3.164669,0.281611,19.932686,0.648808,0.000000,11.317832,0.368395
test.sa-sb.sa-b::00271,test.sa-sb.sa-b::00271,Sue went to a local farm to pick berries. When she got there they handed her a basket to fill. She went outside and headed over to the berry bushes. She happily picked a full basket of them.,0.0,content_diversity,the berries were tasty,the berries were juicy,the berries were fresh,the berries was full of flavor,the berries burst so much juices,-0.206,0.825,-0.505,-0.968,-0.723,11.480078,0.608249,0.421376,4.837434,0.256302,67.653033,1.888736,0.000000,28.507393,0.795869
test.sa-sb.sa-b::00272,test.sa-sb.sa-b::00272__row227,Every month I start craving chocolate and salt. The cravings get so bad I can't resist them. I end up eating chips and candy bars. Eating those things makes my stomach start hurting.,1.0,content_diversity,I am going to see a doctor to see if they can help.,I think it may be a sign of something pyschological so I am going to get help.,I have made it my new year resolution to give them up.,"I always end up throwing up, it is awful.",The crazy thing is I don't even really like chips or candy!,-0.049,0.921,-0.176,-0.629,-0.144,10.772887,0.200579,0.567577,6.114438,0.113844,60.716050,0.756382,0.000000,34.461005,0.429305
test.sa-sb.sa-b::00272,test.sa-sb.sa-b::00272__row228,Every month I start craving chocolate and salt. The cravings get so bad I can't resist them. I end up eating chips and candy bars. Eating those things makes my stomach start hurting.,0.0,content_diversity,"In the end I always throw up, it's awful.","I am always sick after, I hate it.","When I have finished eating I always throw up, it's horrible.","I always end up puking, it's awful.","After I have eaten I am always sick, it's awful.",-0.146,0.812,-0.625,-0.924,-0.805,42.740813,0.947579,0.480710,20.545947,0.455511,18.126297,0.713934,0.000000,8.713497,0.343195
test.sa-sb.sa-b::00274,test.sa-sb.sa-b::00274,Gwen's old couch was falling apart. She saved up money to get a new one. She looked for the best price around. Finally she found one she liked for the right price.,1.0,content_diversity,When it arrived it was perfect for her living room and she was very happy.,When she got it home she realised it didn't fit with the rest of the room and she would have to redecorate.,She ordered it and was told it would take three months to arrive and she was very disappointed.,She was even happier when the salesman said today was a special 25% off day.,Jane bought it and could not stop thinking about how great it was going to look on the way home.,-0.078,0.902,-0.284,-0.781,-0.298,-0.879238,-0.002156,0.626462,-0.550809,-0.001350,81.734858,0.889651,0.000000,51.203772,0.557332
test.sa-sb.sa-b::00276,test.sa-sb.sa-b::00276__row230,Ron is having a cook out with the family. Ron is wearing his favorite shirt to impress everyone. While preparing his hot dog Ron spills some mustard on his shirt. Ron gets upset and rushes inside to clean his shirt.,1.0,content_diversity,His wife brings him a clean shirt and reassures him she can get the stain out.,Ron gives up on cleaning his shirt and throws it away.,"The neighbor, who overheard what happened, shows up to help Ron with her secret stain remover solution.",Ron throws away all the mustard bottles so it won't happen again.,Ron decides he is done for the day and goes to bed.,-0.031,0.953,-0.302,-0.806,-0.301,26.785655,0.183734,0.619642,16.597520,0.113850,86.011539,0.514035,0.000000,53.296373,0.318518
test.sa-sb.sa-b::00276,test.sa-sb.sa-b::00276__row231,Ron is having a cook out with the family. Ron is wearing his favorite shirt to impress everyone. While preparing his hot dog Ron spills some mustard on his shirt. Ron gets upset and rushes inside to clean his shirt.,0.0,content_diversity,His lady presents him with a unstained garment and tells Ron not to worry she will get his shirt clean again.,Ron's woman hands him a freshly laundered item and informs Ron the stain will be gone.,His spouse points out an alternative piece of clothing and promises to remove the stain.,The light of his life comes to the rescue with a crisp ironed button up and a bottle of Shout.,The old ball and chain rolls in carrying another top and a bucket to soak the stained shirt in.,-0.050,0.934,-0.254,-0.727,-0.425,40.677562,0.473775,0.459742,18.701203,0.217814,80.127694,0.767629,0.000000,36.838104,0.352912
test.sa-sb.sa-b::00277,test.sa-sb.sa-b::00277__row232,Larry was always late for work. He had been warned several times. One day there was a traffic accident and he couldn't make it in time. He called in but his boss told him he was fired.,1.0,content_diversity,Larry was incredibly distraught.,Larry vowed to change his ways from than on.,He begged his boss to reconsider and promised he would never be late again.,He took up the issue with the company saying he was unjustly fired.,"Saddened, he filed for unemployment insurance.",-0.017,0.965,-0.283,-0.743,-0.289,2.322389,-0.091030,0.572296,1.329094,-0.052096,60.402526,0.804335,0.000000,34.568107,0.460317
test.sa-sb.sa-b::00277,test.sa-sb.sa-b::00277__row233,Larry was always late for work. He had been warned several times. One day there was a traffic accident and he couldn't make it in time. He called in but his boss told him he was fired.,0.0,content_diversity,"Larry promised to never be ""Late Larry"" ever again.",Afterwards he was never late to a day of work again.,"Distraught, he asked others on ways he could avoid being late again.",The experience left him in despair so he decided to try to always be early.,He never wanted to be late again.,-0.057,0.937,-0.367,-0.922,-0.462,35.325480,0.412087,0.522605,18.461273,0.215359,93.500530,0.897994,0.000000,48.863844,0.469296
test.sa-sb.sa-b::00279,test.sa-sb.sa-b::00279__row234,Harry and his basketball team was losing the game. The coach called for a timeout. Harry boosted morale by talking to his team. The team caught up and the game was tied.,1.0,content_diversity,Harry scored a winner,They unfortunately lost,They won the game,Coach gave Harry award for motivation,Harry had to play perfect because of the scouts,-0.019,0.969,-0.219,-0.738,-0.305,-16.951805,-0.151764,0.532807,-9.032039,-0.080861,93.119310,1.324733,0.000000,49.614614,0.705827
test.sa-sb.sa-b::00279,test.sa-sb.sa-b::00279__row235,Harry and his basketball team was losing the game. The coach called for a timeout. Harry boosted morale by talking to his team. The team caught up and the game was tied.,0.0,content_diversity,He scored winner,Harry scored a winning point,Harry scored a point that won them a game,He scores final point,He scored last point,-0.092,0.869,-0.488,-0.922,-0.621,39.795397,1.522616,0.378694,15.070289,0.576606,31.458774,1.144196,0.000000,11.913257,0.433301
