sample_id,sidecar_key,context,label_value,label_name,resp_0,resp_1,resp_2,resp_3,resp_4,metric_averaged_cosine_similarity,metric_averaged_distinct_ngrams,metric_bert_score,metric_bert_sts,metric_sent_bert,metric_icl_E_qwen25_completion_v3,metric_icl_E_rate_qwen25_completion_v3,metric_icl_C_qwen25_completion_v3,metric_icl_D_qwen25_completion_v3,metric_icl_D_rate_qwen25_completion_v3,metric_icl_E_qwen25_completion_v3_std,metric_icl_E_rate_qwen25_completion_v3_std,metric_icl_C_qwen25_completion_v3_std,metric_icl_D_qwen25_completion_v3_std,metric_icl_D_rate_qwen25_completion_v3_std
test.sa-sb.sa-b::00339,test.sa-sb.sa-b::00339__row598,Janet bought a new jacket. It fit her a bit loose. Luckily it was washable. She decided to shrink it that way.,1.0,content_diversity,it did not shrink,it shrink to the perfect size,it was ruined,it broke,the heat melted the jacket,-0.046,0.940,-0.267,-0.718,-0.234,8.549219,1.263532,0.294598,2.518582,0.372234,44.624913,1.267781,0.000000,13.146404,0.373486
test.sa-sb.sa-b::00339,test.sa-sb.sa-b::00339__row599,Janet bought a new jacket. It fit her a bit loose. Luckily it was washable. She decided to shrink it that way.,0.0,content_diversity,it became the right size,it shrink to the good size,"it got smaller, a perfect fit",it turned into the perfect fit,it downsized to fit her nicely,-0.070,0.916,-0.354,-0.856,-0.563,26.223281,0.956604,0.400334,10.498064,0.382961,40.425327,1.341672,0.000000,16.183622,0.537117
test.sa-sb.sa-b::00350,test.sa-sb.sa-b::00350__row600,Jerry was guilted into going to his aunt's funeral. He barely knew her. Once there he didn't recognize anybody. He eventually realized he was at the wrong funeral.,1.0,content_diversity,He told a few people and they all thought it was really funny.,At the actual funeral they all thought Jerry was awful for not going.,Jerry gave up and went to a macdonalds instead.,Jerry stayed at the wrong funeral and found it really moving.,"The irony was, when Jerry died the same thing happened to his nephew.",-0.041,0.934,-0.239,-0.760,-0.287,16.751250,0.437878,0.432709,7.248414,0.189474,51.524365,0.716808,0.000000,22.295047,0.310169
test.sa-sb.sa-b::00350,test.sa-sb.sa-b::00350__row601,Jerry was guilted into going to his aunt's funeral. He barely knew her. Once there he didn't recognize anybody. He eventually realized he was at the wrong funeral.,0.0,content_diversity,People were really good about it and catually thought it funny.,When he told people it actually lightened the mood a little.,The people he told found it amusing.,People quietly laughed when he told them of the error.,The syort was found wuite funny by the people he told.,-0.075,0.909,-0.309,-0.915,-0.672,10.755469,0.335709,0.342266,3.681226,0.114901,115.021803,1.934739,0.000000,39.367996,0.662195
test.sa-sb.sa-b::00351,test.sa-sb.sa-b::00351__row602,Sam felt bad. He went to the doctor. The doctor told Sam he had a cold. Sam took a couple of days off.,1.0,content_diversity,After the time off Sam felt much better.,Once the two days was up his cold turned into pneumonia and he ended up off work for a month.,It turned out that Sam had coronavirus.,When he got back to work he was way behind on his work.,Sam used his time at home to catch up on The Tiger King.,-0.027,0.944,-0.221,-0.728,-0.191,0.039687,0.012616,0.555719,0.022055,0.007011,101.495082,1.072271,0.000000,56.402754,0.595881
test.sa-sb.sa-b::00351,test.sa-sb.sa-b::00351__row603,Sam felt bad. He went to the doctor. The doctor told Sam he had a cold. Sam took a couple of days off.,0.0,content_diversity,Sam's symptoms vastly improved when the two days was up.,Once he had the two days of rest he did not feel so sick.,He was really feeling better after those two day off.,Sam did not feel sick anymore after he stayed home for a couple of days.,When Sam returned to work he was all better.,-0.047,0.915,-0.386,-0.872,-0.530,24.851250,0.351812,0.548023,13.619045,0.192801,51.481733,0.824380,0.000000,28.213151,0.451779
test.sa-sb.sa-b::00352,test.sa-sb.sa-b::00352__row604,Kim had a drinking problem. Her friends and family got together to help. They all talked to Kim and tried to be comforting. Kim understood they were right.,1.0,content_diversity,Kim stopped drinking.,Kim left the intervention and went to a bar.,Kim promised them all that she would never drink again.,Kim swore that she would join an alcoholics anonymous group immediately.,Kim decided to stop drinking and try prescription drugs.,-0.048,0.935,-0.428,-0.900,-0.400,-3.133594,-0.114943,0.631869,-1.980022,-0.072629,70.937878,0.762246,0.000000,44.823471,0.481640
test.sa-sb.sa-b::00352,test.sa-sb.sa-b::00352__row605,Kim had a drinking problem. Her friends and family got together to help. They all talked to Kim and tried to be comforting. Kim understood they were right.,0.0,content_diversity,Kim promised she would get help right away.,Kim made a solemn vow to join a self help group.,Kim left and went straight to an alcholics anonymous group meeting.,Kim took an oath that she would accept help and never drink again.,Kim assured her family that she would quickly get the help she needed.,-0.060,0.916,-0.358,-0.900,-0.482,20.200000,0.343913,0.592227,11.962983,0.203674,50.133728,0.659898,0.000000,29.690541,0.390810
test.sa-sb.sa-b::00353,test.sa-sb.sa-b::00353__row606,Kara and her friend Jill loved the county fair. They go to the fair every year. The girls have fun on the rides. They eat cotton candy and hot dogs.,1.0,content_diversity,The combination of food and spinning make them both throw up.,Kara and Jill disappear from the fair and are never seen again.,They have a wonderful day and cannot wait for next year.,"Later, when they are very old they look back at such times with such fondness.",Kara and Jill remain friends until they die.,-0.032,0.953,-0.167,-0.635,-0.181,16.985000,0.179386,0.562593,9.555643,0.100921,88.330920,0.880330,0.000000,49.694364,0.495268
test.sa-sb.sa-b::00353,test.sa-sb.sa-b::00353__row607,Kara and her friend Jill loved the county fair. They go to the fair every year. The girls have fun on the rides. They eat cotton candy and hot dogs.,0.0,content_diversity,The rides and food make them both sick.,They both throw up because of the food and rides.,"They both puke because of the ffod and rides,",The motion and food make them both throw up.,They throw up because of eating before getting on the ride.,-0.146,0.777,-0.469,-0.910,-0.656,35.627500,0.886521,0.479262,17.074918,0.424876,71.498871,1.299343,0.000000,34.266715,0.622726
test.sa-sb.sa-b::00354,test.sa-sb.sa-b::00354__row608,Kate slept on a couch in a suite in Las Vegas. There weren't enough beds for everyone. Kate was always stiff after a night of sleeping on a couch. However today she only had a slightly stiff neck.,1.0,content_diversity,Later in the day her neck started to feel worse again.,Kate put that down to the CBD oil she took before bed.,This couch was more comfortable than most.,Kate was grateful that her day in Vegas was not ruined by a stiff neck.,The next night Kate got a bed and a friend slept on the sofa.,-0.025,0.949,-0.238,-0.748,-0.197,-9.045313,-0.065509,0.586816,-5.307933,-0.038441,44.933404,0.624880,0.000000,26.367637,0.366690
test.sa-sb.sa-b::00354,test.sa-sb.sa-b::00354__row609,Kate slept on a couch in a suite in Las Vegas. There weren't enough beds for everyone. Kate was always stiff after a night of sleeping on a couch. However today she only had a slightly stiff neck.,0.0,content_diversity,The sofa felt less uncomfortable than other sofas.,It was comfy compared to many sofas.,Kate felt more comfort from this sofa compared to others.,Kate's experience with this couch was different because it felt more cozy and snug than usual.,In her past experiences Kate found most other couches to be less comfortable.,-0.036,0.940,-0.439,-0.951,-0.709,15.030000,0.353677,0.500418,7.521276,0.176986,73.044554,0.999781,0.000000,36.552776,0.500308
test.sa-sb.sa-b::00355,test.sa-sb.sa-b::00355__row610,"My teacher was going over yesterday's homework. She's writing the solutions on the board. Afterwards, she started to discuss today's lesson. I was drowsy.",1.0,content_diversity,I fell asleep and she was most insulted.,My teacher slapped me about the face to wake me up.,The girl next to me fell asleep as well and our snoring alerted the teacher.,When we had the test later that week I had no idea what to put.,I was nearly asleep but my friend next to me nudged me awake.,-0.048,0.924,-0.239,-0.769,-0.318,20.933125,0.233281,0.505322,10.577968,0.117882,52.849921,0.836847,0.000000,26.706227,0.422877
test.sa-sb.sa-b::00355,test.sa-sb.sa-b::00355__row611,"My teacher was going over yesterday's homework. She's writing the solutions on the board. Afterwards, she started to discuss today's lesson. I was drowsy.",0.0,content_diversity,My teacher was upset when I fell asleep.,I offended my teacher by falling asleep.,I fell asleep and she was most offended.,My teacher was hurt when she discovered me asleep in class.,My teacher took it personally when she noticed I had dozed off.,-0.094,0.877,-0.502,-0.898,-0.726,17.310156,0.486611,0.542747,9.395038,0.264107,48.381836,0.864125,0.000000,26.259104,0.469002
test.sa-sb.sa-b::00356,test.sa-sb.sa-b::00356__row612,Jake and Jane decided to break up. They tried to stay friends. It was too difficult. Jealousy issues came up.,1.0,content_diversity,Jake decided to try dating men,Jane married a horse trading cowboy,They got back together after Jane's dad died,Jake became an astronaut and ended up falling into the sun,It turned out to be a good thing since they're brother and sister,-0.009,0.982,-0.174,-0.658,-0.172,7.869375,0.334111,0.491134,3.864921,0.164094,51.339422,0.948443,0.000000,25.214561,0.465813
test.sa-sb.sa-b::00356,test.sa-sb.sa-b::00356__row613,Jake and Jane decided to break up. They tried to stay friends. It was too difficult. Jealousy issues came up.,0.0,content_diversity,Jake decided to be gay for a while,Jake explored his bisexuality and loved it,Jake met Phil and evetually they married,His friend Xander took him out to dinner the next night,Jake quite enjoyed homoseuality after giving it a whirl,-0.025,0.967,-0.135,-0.758,-0.397,5.571563,0.353564,0.414938,2.311852,0.146707,114.034077,1.657362,0.000000,47.317060,0.687702
test.sa-sb.sa-b::00357,test.sa-sb.sa-b::00357__row614,Janice has a caffeine addiction but doesn't have a lot of money. She went to the store to see what she could get to satisfy her need. She ended up buying chocolate ice cream and soda to make a drink. After getting home she mixed the chocolate ice cream and soda.,1.0,content_diversity,It turned out nicely,It's a good drink and she likes it,Overall it was good,She ended up sharing the recipe with her friends,She liked the concoction,-0.014,0.972,-0.307,-0.704,-0.468,15.423125,0.591169,0.516604,7.967654,0.305401,23.196894,0.750408,0.000000,11.983618,0.387664
test.sa-sb.sa-b::00357,test.sa-sb.sa-b::00357__row615,Janice has a caffeine addiction but doesn't have a lot of money. She went to the store to see what she could get to satisfy her need. She ended up buying chocolate ice cream and soda to make a drink. After getting home she mixed the chocolate ice cream and soda.,0.0,content_diversity,Overall they liked it,She likes the drink,She thought the drink was pretty good,Overall the drink ended up being good,It turned out to be really good,-0.050,0.928,-0.421,-0.781,-0.640,17.936875,0.614569,0.539674,9.680059,0.331667,16.343382,0.893627,0.000000,8.820093,0.482267
test.sa-sb.sa-b::00358,test.sa-sb.sa-b::00358__row616,A little baby boy named James was just starting to walk. He loved learning to walk so much that he would giggle as he stood. Sometimes James would even try to chase his mommy as he played. One time though James fell because he got too excited as he walked.,1.0,content_diversity,James never walked again.,James laughed as he stood up and then walked to his mommy.,James cried for a moment and then got back up to play.,His mommy was immediately at his side helping him up.,James crawled for a day before walking again.,-0.044,0.929,-0.307,-0.833,-0.240,12.692031,0.213725,0.626510,7.951680,0.133901,39.918165,0.375456,0.000000,25.009114,0.235227
test.sa-sb.sa-b::00358,test.sa-sb.sa-b::00358__row617,A little baby boy named James was just starting to walk. He loved learning to walk so much that he would giggle as he stood. Sometimes James would even try to chase his mommy as he played. One time though James fell because he got too excited as he walked.,0.0,content_diversity,James chuckled while rising up and then went to his mommy.,James giggled as he walked to his mommy.,"James, standing up, moved toward his mommy while laughing.",James got back on his feet and walked to his mommy all the while laughing.,A cackling James stood up and walked to his mommy.,-0.168,0.813,-0.600,-0.982,-0.881,27.395469,0.445464,0.535981,14.683459,0.238760,52.542110,0.771297,0.000000,28.161588,0.413401
test.sa-sb.sa-b::00359,test.sa-sb.sa-b::00359__row618,Kate's mom bought a new house. The house was older. It wasn't in good shape. It needed a lot of work.,1.0,content_diversity,Kate loved doing it up so she was happy anyway.,"But when the work was done, Kate thought the house was the best in town.",Eventually Kate ran out of money and had to sell the house uncompleted.,Kates whole family helped her and the project was finished quickly.,"Before she had a chance to fix it up it fell down, Kate sold the land just after.",-0.043,0.937,-0.274,-0.891,-0.478,3.614375,0.119019,0.496785,1.795567,0.059127,82.887663,1.049399,0.000000,41.177351,0.521326
test.sa-sb.sa-b::00359,test.sa-sb.sa-b::00359__row619,Kate's mom bought a new house. The house was older. It wasn't in good shape. It needed a lot of work.,0.0,content_diversity,Kate loved fixing things up so she was very happy.,Kates hobby was DIY so she was delighted.,It had always been her dream to fix up an old house so she was very happy.,Kate revelled in building work so was over the moon.,Kate liked nothing better than fixing up houses so she was very happy.,-0.149,0.832,-0.462,-0.895,-0.654,40.489844,0.765233,0.494191,20.009700,0.378171,59.242659,1.373134,0.000000,29.277165,0.678590
test.sa-sb.sa-b::00360,test.sa-sb.sa-b::00360__row620,It had been raining for days. Sam's house was fairly low. It flooded within the second day. Sam had to evacuate on the third day.,1.0,content_diversity,Sam was very hungry and thirsty by the time he was rescued.,He was grateful to be alive.,His home was completely destroyed.,He was rescued by a lifeboat from his rooftop.,Sam moved into a hotel while his home was repaired.,-0.057,0.927,-0.346,-0.727,-0.234,6.638750,0.303929,0.613601,4.073547,0.186491,42.353595,0.613500,0.000000,25.988227,0.376445
test.sa-sb.sa-b::00360,test.sa-sb.sa-b::00360__row621,It had been raining for days. Sam's house was fairly low. It flooded within the second day. Sam had to evacuate on the third day.,0.0,content_diversity,Sam's house was devastated by the flood.,The flood ruined his house.,The house ended up being demolished by the flood.,There was nothing left of Sam's house afterwards.,Complete destruction is the only way to describe what happened to his home.,-0.058,0.916,-0.454,-0.848,-0.572,0.959062,0.203673,0.624641,0.599070,0.127223,70.632668,0.556975,0.000000,44.120092,0.347910
test.sa-sb.sa-b::00361,test.sa-sb.sa-b::00361__row622,Fred wakes up feeling pretty hungry. He decides to eat a big muffin. His muffin has blueberries in it. Fred finishes the whole thing.,1.0,content_diversity,Fred suddenly remembers he was supposed to save the muffin for his wife.,Fred like it so much he went to the store to get more.,Fred was still hungry so he ate a bowl of cereal too.,Fred is supposed to be on a diet and only eat a half a muffin so he goes for a run to burn some calories .,Fred's dog is very upset she didn't get a bite because Fred always shares with her.,-0.049,0.931,-0.218,-0.831,-0.460,2.258750,0.135965,0.553673,1.250609,0.075280,99.225915,0.475592,0.000000,54.938699,0.263322
test.sa-sb.sa-b::00361,test.sa-sb.sa-b::00361__row623,Fred wakes up feeling pretty hungry. He decides to eat a big muffin. His muffin has blueberries in it. Fred finishes the whole thing.,0.0,content_diversity,Fred's stomach clutches when he recalls his wife putting dibs on the muffin last night.,Fred hangs his head in shame as he remembers his promise to not eat his wife's muffin.,He can't believe he forgot and didn't even save her half the muffin.,Fred considers blaming the dog for eating the muffin when he remembers it was the last one and she hadn't eaten one yet.,A shocked Fred realizes that was the muffin his wife said to save for her so Fred grabs his car keys and hopes he can replace his wife's muffin before she wakes up.,-0.070,0.906,-0.289,-0.894,-0.704,1.211250,0.367611,0.479003,0.580193,0.176087,167.520045,0.739956,0.000000,80.242670,0.354442
test.sa-sb.sa-b::00362,test.sa-sb.sa-b::00362__row624,The man cooked some beans. It took a lot of time to get them cooked. He thought that it was a waste of energy. He read about soaking beans.,1.0,content_diversity,He thought it took too long so got canned beans instead.,The man decided to give it a try and soaked some beans overnight.,He decided to make something else for dinner.,Instead of soaking his own beans he got takeout.,The man learned that it might not be as hard as he thought.,-0.028,0.944,-0.234,-0.786,-0.301,10.991563,0.287250,0.569316,6.257677,0.163536,38.308979,0.938446,0.000000,21.809932,0.534273
test.sa-sb.sa-b::00362,test.sa-sb.sa-b::00362__row625,The man cooked some beans. It took a lot of time to get them cooked. He thought that it was a waste of energy. He read about soaking beans.,0.0,content_diversity,He found out it was possibly not as difficult as he perceived it to be.,This taught him that soaking beans is not so hard after all.,He discovered that he could soak some beans with very little effort.,The realization hit him that soaking beans is not so difficult.,This brought to light the fact that soaking beans is in fact easy.,-0.106,0.838,-0.439,-0.913,-0.686,30.592813,0.484702,0.581909,17.802238,0.282052,43.870903,0.509066,0.000000,25.528881,0.296230
test.sa-sb.sa-b::00363,test.sa-sb.sa-b::00363__row626,"Ed saw a fight in the school cafeteria. People were taking photos of the fight. Ed wanted to stop the fight, not take photos. Ed went in between the two students.",1.0,content_diversity,Ed thought it was rude,Ed left,He called the police,Afterwards they stopped fighting,The bystanders thanked him,-0.006,0.989,-0.159,-0.672,-0.181,-2.694062,0.183765,0.479885,-1.292841,0.088186,33.394522,1.252919,0.000000,16.025538,0.601257
test.sa-sb.sa-b::00363,test.sa-sb.sa-b::00363__row627,"Ed saw a fight in the school cafeteria. People were taking photos of the fight. Ed wanted to stop the fight, not take photos. Ed went in between the two students.",0.0,content_diversity,The police were called,He called the cops,The cops were called at the end,He called the authorities,The cops were called later,-0.159,0.763,-0.549,-0.900,-0.630,26.272813,1.013012,0.529836,13.920271,0.536730,19.255559,0.594031,0.000000,10.202281,0.314739
test.sa-sb.sa-b::00364,test.sa-sb.sa-b::00364__row628,"My dog followed me everywhere, today. We went exploring in the woods. He liked to run around the trees and dig through fallen leaves. I had trouble keeping up.",1.0,content_diversity,We had a wonderful day.,Then my dog snifed something which turned out to be a dead body so we called the cops.,After a while I lost him and never saw him again.,I fell and broke my leg and my dog went back home to get help.,"My dog found a rabbit andc chased it all over the forest, it was so funny.",-0.024,0.951,-0.243,-0.687,-0.156,0.142812,0.037474,0.525866,0.075100,0.019707,122.269187,0.756769,0.000000,64.297231,0.397959
test.sa-sb.sa-b::00364,test.sa-sb.sa-b::00364__row629,"My dog followed me everywhere, today. We went exploring in the woods. He liked to run around the trees and dig through fallen leaves. I had trouble keeping up.",0.0,content_diversity,We had the best day ever.,It was a wonderful day.,We had such a fantastic time.,Days with my dog are just wonderful.,We had a fantastic day.,-0.068,0.906,-0.587,-0.854,-0.749,16.218594,0.536672,0.529381,8.585816,0.284104,53.794347,1.172065,0.000000,28.477707,0.620469
test.sa-sb.sa-b::00365,test.sa-sb.sa-b::00365__row630,Ken loved his favorite comedy. He excitedly showed it to his girlfriend. She watched it all the way through without laughing. Ken nervously asked if she liked it.,1.0,content_diversity,Kate said it was terrible.,"Kate said she thought it was great, she wasn't a LOL type of girl.",It was then he realised she was asleep and probably had been the whole movie.,Kate said she had seen it before but didn't like to say.,"Kate was dead, that was why she was so quiet.",-0.079,0.912,-0.222,-0.785,-0.307,36.813281,0.431113,0.463976,17.080491,0.200026,98.057341,1.029253,0.000000,45.496284,0.477549
test.sa-sb.sa-b::00365,test.sa-sb.sa-b::00365__row631,Ken loved his favorite comedy. He excitedly showed it to his girlfriend. She watched it all the way through without laughing. Ken nervously asked if she liked it.,0.0,content_diversity,Kate said it was an awful movie.,It was one of the worst she had ever seen she said.,Kate said she had hated it.,Kate said it was absilutely terrible.,Kate said it was a dreadful film.,-0.174,0.821,-0.492,-0.874,-0.762,26.505234,0.766547,0.462558,12.260205,0.354572,55.754917,0.951569,0.000000,25.789875,0.440156
test.sa-sb.sa-b::00366,test.sa-sb.sa-b::00366__row632,Tucker is sitting home one night bored. He gets a text from his friend Sherry. She asks him to come out dancing with her. Tucker agrees and heads out to meet her.,1.0,content_diversity,On the way he gets in a car accident.,He stops at the store to buy some breath mints.,There is so much traffic he has to turn around and go home.,It takes him twice as long as usual to get to the dance club because of the bad weather.,When he arrives he spots Sherry and can't believe how gorgeous she looks.,-0.023,0.966,-0.209,-0.670,-0.135,3.033750,0.043707,0.633034,1.920468,0.027668,41.347133,0.587413,0.000000,26.174159,0.371852
test.sa-sb.sa-b::00366,test.sa-sb.sa-b::00366__row633,Tucker is sitting home one night bored. He gets a text from his friend Sherry. She asks him to come out dancing with her. Tucker agrees and heads out to meet her.,0.0,content_diversity,The traffic is so bad that he doesn't make it to the club and ends up back at home.,He ends up returning home when he sees how much traffic there is.,The level of traffic is so high that he never gets to the club and turns back.,He turns back when he see how terrible the traffic is.,Traffic is awful on the roads so he decides to turn around and return to his house.,-0.091,0.874,-0.437,-0.936,-0.511,46.086875,0.732041,0.529168,24.387719,0.387373,46.319536,0.543993,0.000000,24.510836,0.287864
test.sa-sb.sa-b::00367,test.sa-sb.sa-b::00367__row634,"Corina enjoyed painting. She needed a new set of paintbrushes. Corina's birthday was coming up. For her birthday, her parents bought her a new set of brushes.",1.0,content_diversity,Corina was overjoyed and started painting them a picture as a thankyou.,They bought the wrong type so Corina had a great big sulk.,Corina told them she was giving up painting and didnt want them.,Corina took the brushes without saying thank you so her parents demanded them back.,Corina already had plenty of brushes so put the new ones on Ebay.,-0.042,0.943,-0.223,-0.914,-0.357,25.322500,0.366528,0.431357,10.923049,0.158105,46.465562,1.037345,0.000000,20.043266,0.447466
test.sa-sb.sa-b::00367,test.sa-sb.sa-b::00367__row635,"Corina enjoyed painting. She needed a new set of paintbrushes. Corina's birthday was coming up. For her birthday, her parents bought her a new set of brushes.",0.0,content_diversity,Corina told them she was quiting painting so did not want them.,Corina said she did not want them as she was giving up painting.,Corina said her painting career was over so didn't want them.,Corin told them she was giving up painting so they were of no use to her.,corina said the brushes were not needed as whe was not painting any more.,-0.128,0.812,-0.511,-0.960,-0.878,34.931250,0.574312,0.440230,15.377792,0.252829,88.857292,1.095275,0.000000,39.117667,0.482173
test.sa-sb.sa-b::00368,test.sa-sb.sa-b::00368__row636,Mike had a very stressful job. He needed a vacation. So he took one. He headed to the sunny beaches of mexico.,1.0,content_diversity,He liked it so much he sold his house back home and moved there.,He was so relaxed he seriously thought about finding a new job.,The beaches were packed and noisy and relaxation was almost impossible so he felt worse.,Mike found all of the beaches were closed because of a virus and he had to stay in his hotel.,Mike met a beautiful girl there who he took home and married.,-0.047,0.937,-0.246,-0.723,-0.228,38.599687,0.377836,0.552171,21.313622,0.208630,75.864595,0.667705,0.000000,41.890218,0.368687
test.sa-sb.sa-b::00368,test.sa-sb.sa-b::00368__row637,Mike had a very stressful job. He needed a vacation. So he took one. He headed to the sunny beaches of mexico.,0.0,content_diversity,With the pressure of work gone he started to think about quitting his job.,He enjoyed being chilled so much he decided to make a career move.,Without the stress he was much happier so thought he would look for a new job.,"With no work to bother him , he thought he may find some other work when he got back.","Mike thought about sitching jobs, such was the relief of being away from work.",-0.048,0.934,-0.321,-0.839,-0.569,14.315625,0.175939,0.486946,6.970937,0.085673,88.194860,1.037263,0.000000,42.946140,0.505091
test.sa-sb.sa-b::00369,test.sa-sb.sa-b::00369__row638,Tammy lost her cat. She looked everywhere. Tammy even put up flyers. Nobody ever actually called.,1.0,content_diversity,Tammy got a new kitten to replace the cat.,After this Tammy fell into a deep depression.,One day the cat just showed up at her doorstep.,Tammy decided never to get a cat again because the experience was so heartbreaking.,Every time she saw a cat Tammy felt sad after that experience.,-0.047,0.943,-0.315,-0.846,-0.344,6.143750,0.148626,0.595163,3.656533,0.088457,48.754958,0.611589,0.000000,29.017153,0.363995
test.sa-sb.sa-b::00369,test.sa-sb.sa-b::00369__row639,Tammy lost her cat. She looked everywhere. Tammy even put up flyers. Nobody ever actually called.,0.0,content_diversity,Tammy ended up feeling really sad for a long time after losing the kitten.,Depression struck Tammy after this happened.,Tammy became depressed for awhile because of this experience.,Losing the kitten made Tammy feel unhappy for an extended period of time.,The fact that her kitten was gone made Tammy very depressed.,-0.047,0.935,-0.422,-0.926,-0.768,40.113750,0.631331,0.526117,21.104536,0.332154,11.451403,0.704475,0.000000,6.024781,0.370636
test.sa-sb.sa-b::00370,test.sa-sb.sa-b::00370__row640,Jake was looking forward to a movie for months. He was excited by all the previews. He got early screening tickets. The movie was not what Jake expected at all.,1.0,content_diversity,Jake was very disappointed.,It was like they need to change everything when they really did not.,Half way through Jake walked out.,Jake then realised he was in the wrong theatre and went to find the right one.,He  tried to get his ticket money back but they would not give him it.,-0.022,0.963,-0.211,-0.697,-0.249,0.313125,0.143528,0.579533,0.181466,0.083179,112.454415,1.068468,0.000000,65.171009,0.619212
test.sa-sb.sa-b::00370,test.sa-sb.sa-b::00370__row641,Jake was looking forward to a movie for months. He was excited by all the previews. He got early screening tickets. The movie was not what Jake expected at all.,0.0,content_diversity,Very disappointed in the movie Jake was...,Jake was very sad the movie did not live up to its billing,Jake felt cheated as the previews were the best bits of the film.,Jake was very let down.,Jake felt misled as the previews had looked so good.,-0.084,0.890,-0.381,-0.900,-0.566,22.644531,0.424962,0.565239,12.799576,0.240205,42.544625,0.597359,0.000000,24.047889,0.337651
test.sa-sb.sa-b::00371,test.sa-sb.sa-b::00371__row642,The couple went on a date. The man tried to pay. The woman grabbed the check. She insisted on paying.,1.0,content_diversity,In the end they decided to split the check.,The man was very relieved as he was sure he did not have enough money.,She wished she hadn't insisted when she saw the price.,The man didn't see the woman again as he disliked feminists.,The check was ripped in two and they both laughed.,-0.029,0.941,-0.206,-0.683,-0.199,12.047187,0.128754,0.553565,6.668896,0.071274,64.002856,0.798867,0.000000,35.429712,0.442225
test.sa-sb.sa-b::00371,test.sa-sb.sa-b::00371__row643,The couple went on a date. The man tried to pay. The woman grabbed the check. She insisted on paying.,0.0,content_diversity,They agreed to pay half the bill each.,After a small spat they decided to pay half each.,In the end they decided to halve the check.,They settled the argument by paying half each.,They decided it best to go dutch in the end.,-0.085,0.879,-0.429,-0.828,-0.553,4.573594,0.088413,0.530261,2.425198,0.046882,51.093975,1.096295,0.000000,27.093136,0.581322
test.sa-sb.sa-b::00372,test.sa-sb.sa-b::00372__row644,My cousin Keith bought a huge watermelon. Since we were camping we needed a way to keep it cold. He tied a rope around the melon. He drifted it in the river.,1.0,content_diversity,The rope broke and it floated away.,A large fish came and swallowed it whole.,Another boat came by and crushed it.,"After a while, he pulled it on board at ate it.",The rope snapped and we had to go after it.,-0.056,0.944,-0.355,-0.764,-0.270,7.293594,0.234328,0.518823,3.784087,0.121575,74.648738,1.399354,0.000000,38.729507,0.726018
test.sa-sb.sa-b::00372,test.sa-sb.sa-b::00372__row645,My cousin Keith bought a huge watermelon. Since we were camping we needed a way to keep it cold. He tied a rope around the melon. He drifted it in the river.,0.0,content_diversity,A passing boat crushed it.,It was destroyed by a passing vessel.,Another craft ran it over.,A boat coming by obliterated it.,It was run over by a boat coming by.,-0.068,0.874,-0.541,-0.904,-0.597,38.140312,1.262790,0.384289,14.656897,0.485276,17.910259,0.778437,0.000000,6.882713,0.299145
test.sa-sb.sa-b::00373,test.sa-sb.sa-b::00373__row646,Danny had some food at a fast-food restaurant. A strange man came into the building. He approached the fountain drink dispensers. He held an empty gallon container near the machine.,1.0,content_diversity,Danny couldn't believe the cheek of the man and went to talk to him and ended up being punched.,"The man filled the container right up and left, nobody seemed to mind so danny carried on eating.",After the container was full he thanked the manager for helping him out so it seemed okay.,He wasn't watching what he was doing and the container overflowed evrywhere and they kicked him out.,The next time Danny ate there he took a similar container and filled it up too!,-0.059,0.924,-0.205,-0.834,-0.339,48.276875,0.464082,0.471144,22.745338,0.218649,50.574551,0.233619,0.000000,23.827873,0.110068
test.sa-sb.sa-b::00373,test.sa-sb.sa-b::00373__row647,Danny had some food at a fast-food restaurant. A strange man came into the building. He approached the fountain drink dispensers. He held an empty gallon container near the machine.,0.0,content_diversity,Danny took his own container next time and filled his up too.,Danny filled his own container up the very next time he went to the place.,The next time Danny ate there he filled up his container as well.,Danny took a container of his own the next time he went there and filled that up too!,Danny went back one day with his own container and did the same as the man.,-0.144,0.836,-0.502,-0.983,-0.775,44.955000,0.625062,0.489558,22.008060,0.306004,42.942947,0.444888,0.000000,21.023044,0.217798
test.sa-sb.sa-b::00374,test.sa-sb.sa-b::00374__row648,Craig was excited to go shopping. He bought a frozen pizza. At the register he gave them a coupon that halved the price. Unfortunately it was turned down by the cashier.,1.0,content_diversity,The coupon had expired yesterday.,The cashier pointed out he bought the wrong brand for the coupon.,The manager referred him to the sign that said the store does not take coupons.,The store that advertised their own pizza with the coupon was not the store Craig was at.,The requirement to use the coupon was not met as it called for buy 3 get 1 half price.,-0.067,0.909,-0.258,-0.877,-0.390,10.253750,0.142167,0.538825,5.524981,0.076603,114.550790,0.601465,0.000000,61.722873,0.324085
