sample_id,sidecar_key,context,label_value,label_name,resp_0,resp_1,resp_2,resp_3,resp_4,metric_averaged_cosine_similarity,metric_averaged_distinct_ngrams,metric_bert_score,metric_bert_sts,metric_sent_bert,metric_icl_E_qwen25_completion_v3,metric_icl_E_rate_qwen25_completion_v3,metric_icl_C_qwen25_completion_v3,metric_icl_D_qwen25_completion_v3,metric_icl_D_rate_qwen25_completion_v3,metric_icl_E_qwen25_completion_v3_std,metric_icl_E_rate_qwen25_completion_v3_std,metric_icl_C_qwen25_completion_v3_std,metric_icl_D_qwen25_completion_v3_std,metric_icl_D_rate_qwen25_completion_v3_std
test.enc.prompt.txt::01575,test.enc.prompt.txt::01575__row610,What's happened to,1.0,content_diversity,the other girl,work today,the weather,everyone else,you lately,-0.008,0.582,-0.274,-0.613,-0.206,3.543125,0.329922,0.416171,1.474547,0.137304,17.390944,1.567750,0.000000,7.237612,0.652453
test.enc.prompt.txt::01575,test.enc.prompt.txt::01575__row611,What's happened to,0.0,content_diversity,work was good today,how was working today?,what happened with work earlier?,how did work go?,work was crazy today,-0.060,0.921,-0.300,-0.922,-0.543,48.782344,2.302909,0.198783,9.697078,0.457778,32.370603,0.936319,0.000000,6.434710,0.186124
test.enc.prompt.txt::01576,test.enc.prompt.txt::01576__row612,I'm the only,1.0,content_diversity,one who cares,girl that walks to work,happiest person you will ever meet,single person here,sad thing here,-0.011,0.980,-0.064,-0.663,-0.203,9.876250,-0.078950,0.434150,4.287776,-0.034276,38.320087,1.965431,0.000000,16.636675,0.853292
test.enc.prompt.txt::01576,test.enc.prompt.txt::01576__row613,I'm the only,0.0,content_diversity,who is single over here?,im kinda single,single people over here,i am the single 1,yes i am single,-0.068,0.921,-0.188,-0.846,-0.672,31.462812,1.632291,0.215045,6.765924,0.351016,23.505894,1.729798,0.000000,5.054828,0.371985
test.enc.prompt.txt::01577,test.enc.prompt.txt::01577__row614,Anyone with fifty,1.0,content_diversity,dollars i need stuff,items of clothing is a nut,can definetly get me dinner,cats are crazy,choices are smart,-0.007,0.990,-0.164,-0.544,-0.131,29.938750,1.302173,0.252409,7.556802,0.328680,52.699288,1.443495,0.000000,13.301760,0.364351
test.enc.prompt.txt::01577,test.enc.prompt.txt::01577__row615,Anyone with fifty,0.0,content_diversity,you can buy me food,i'll let you get me some dinner,we can have some dinner if you buy it,can you get the dinner for today,we can get dinner if you are paying,-0.100,0.866,-0.309,-0.900,-0.674,53.949531,1.688862,0.261451,14.105159,0.441555,35.630131,1.131867,0.000000,9.315534,0.295928
test.enc.prompt.txt::01578,test.enc.prompt.txt::01578__row616,I just thought,1.0,content_diversity,it would be a good change of pace for us.,I could make a quick buck and get out,nobody would ever find out,I wouldn't be challenged at all.,he was a sweet guy.,-0.019,0.966,-0.229,-0.651,-0.229,6.510625,-0.005847,0.465696,3.031972,-0.002723,27.954062,1.337973,0.000000,13.018096,0.623089
test.enc.prompt.txt::01578,test.enc.prompt.txt::01578__row617,I just thought,0.0,content_diversity,it would be my secret forever.,I could take it to my grave,it was long buried and gone.,the vault would keep it safe.,it was between me and my gods.,-0.054,0.936,-0.255,-0.732,-0.278,22.027813,0.809157,0.370049,8.151372,0.299428,31.676700,1.060148,0.000000,11.721934,0.392307
test.enc.prompt.txt::01579,test.enc.prompt.txt::01579__row618,Kayleigh? Do you,1.0,content_diversity,want to come with me,want to just leave,have to tell me something,think this looks good,need anything,-0.027,0.947,-0.163,-0.681,-0.317,13.373906,0.424753,0.565604,7.564333,0.240242,28.499998,1.097261,0.000000,16.119709,0.620615
test.enc.prompt.txt::01579,test.enc.prompt.txt::01579__row619,Kayleigh? Do you,0.0,content_diversity,hey so need something?,do you guys need stuff?,need somethin,hey i can get you stuff,need any thing else?,-0.042,0.952,-0.119,-0.807,-0.522,14.810938,0.796763,0.275725,4.083742,0.219687,38.281638,1.088447,0.000000,10.555194,0.300112
test.enc.prompt.txt::01580,test.enc.prompt.txt::01580__row620,I don't get,1.0,content_diversity,why they act that way,the answer to this,how to climb the hill without a rope,sick when other people do,to be the judge today,-0.022,0.970,-0.047,-0.564,-0.120,14.554531,0.279042,0.462725,6.734740,0.129119,43.126142,1.465946,0.000000,19.955527,0.678329
test.enc.prompt.txt::01580,test.enc.prompt.txt::01580__row621,I don't get,0.0,content_diversity,illnesses that everyone else gets,in an unhealthy way when something is going around,infections like the general public does,to feeling bad even when a great many around me are,under the weather regardless of how the majority is,-0.011,0.975,-0.086,-0.677,-0.372,26.954063,0.675930,0.420285,11.328392,0.284083,65.437680,0.827705,0.000000,27.502485,0.347872
test.enc.prompt.txt::01581,test.enc.prompt.txt::01581__row622,Let's just say,1.0,content_diversity,that we agree to disagree and move on.,"that is an alien, what do we do then?","the president is in on it, who else might be as well?",we buy tickets for the Titanic and start afresh.,"for arguments sake John is telling the truth, what does that prove?",-0.031,0.948,-0.112,-0.646,-0.097,13.170313,0.408276,0.435825,5.739945,0.177937,63.252172,1.090775,0.000000,27.566848,0.475387
test.enc.prompt.txt::01581,test.enc.prompt.txt::01581__row623,Let's just say,0.0,content_diversity,"John isn't lying, so what?","for the sake of an argument he isn't lying, what then?","for arguments sake he is telling the truth, where do we go from there?","for arguments sake John is telling the truth, what does that mean for us?","he is telling the truth, how does that change things?",-0.106,0.821,-0.418,-0.902,-0.666,51.259688,0.913529,0.443935,22.755967,0.405547,25.214205,0.976007,0.000000,11.193467,0.433284
test.enc.prompt.txt::01582,test.enc.prompt.txt::01582__row624,That's dangerous! You,1.0,content_diversity,dont get to say that,can't just do wrap that up,crazy for that,cant turn that on,have to be careful,-0.032,0.964,-0.092,-0.688,-0.358,21.441563,1.301143,0.345174,7.401072,0.449121,56.575939,2.333038,0.000000,19.528549,0.805304
test.enc.prompt.txt::01582,test.enc.prompt.txt::01582__row625,That's dangerous! You,0.0,content_diversity,you gotta be more safe,got to stay safe,be more careful,try to be safe,careful next time,-0.053,0.912,-0.254,-0.822,-0.669,16.961094,1.144341,0.336319,5.704340,0.384864,30.242187,1.259888,0.000000,10.171026,0.423725
test.enc.prompt.txt::01583,test.enc.prompt.txt::01583__row626,You can't play,1.0,content_diversity,a player like me,"dumb all the time, it doesn't work that way.",the viola just because you know violin.,the victim after all you've done.,"with those people, they like to cheat.",-0.015,0.976,-0.086,-0.627,-0.262,2.992813,0.024923,0.410418,1.228303,0.010229,34.589877,1.485718,0.000000,14.196300,0.609765
test.enc.prompt.txt::01583,test.enc.prompt.txt::01583__row627,You can't play,0.0,content_diversity,doe eyed and innocent and get away with it forever!,naive with us and think we will fall for it every time.,the clueless virgin for much longer,people because they will see through the boy scout act eventually,pious and expect to get over on others.,-0.021,0.962,-0.014,-0.590,-0.320,11.694375,0.179646,0.393885,4.606234,0.070760,39.959848,1.238935,0.000000,15.739569,0.487997
test.enc.prompt.txt::01584,test.enc.prompt.txt::01584__row628,"Thanks. Wow. Hey,",1.0,content_diversity,"not sure what I did to deserve a kiss, but I'll take it!","easy there tiger, no need to get so pissed.",I was still eating that.,who knew that aliens were among us this whole time?,watch your language in front of the kids.,-0.007,0.987,-0.071,-0.526,-0.087,14.631875,0.628148,0.464640,6.798560,0.291863,63.537578,1.714165,0.000000,29.522123,0.796470
test.enc.prompt.txt::01584,test.enc.prompt.txt::01584__row629,"Thanks. Wow. Hey,",0.0,content_diversity,I wasn't done picking at that plate.,there's a ton of nachos and guac there.,can I continue to graze while we finish our drinks?,I didn't say I was done!,"watch it, I want my leftovers!",-0.024,0.978,-0.073,-0.587,-0.227,30.685000,0.590535,0.369968,11.352480,0.218479,57.368682,0.929450,0.000000,21.224600,0.343867
test.enc.prompt.txt::01585,test.enc.prompt.txt::01585__row630,Just don't drop,1.0,content_diversity,the food,the ball,anything alright?,the truth yet,your pants infront of everyone,-0.026,0.971,-0.058,-0.553,-0.153,2.856953,0.672736,0.413416,1.181111,0.278120,51.393036,2.059888,0.000000,21.246715,0.851591
test.enc.prompt.txt::01585,test.enc.prompt.txt::01585__row631,Just don't drop,0.0,content_diversity,be careful with our food,so the  korean food is really good,i love it when the chinese food is spicy,our day is not complete without food,food is the shit,-0.076,0.923,-0.124,-0.800,-0.384,48.501562,1.068603,0.251509,12.198585,0.268763,42.650892,1.519087,0.000000,10.727088,0.382064
test.enc.prompt.txt::01586,test.enc.prompt.txt::01586__row632,Most guys tuck,1.0,content_diversity,"their shirt in these days, its the fashion.",into their food too quickly.,their gear under the bed but you can use that cupboard as well.,like this just before they jump.,the envelope in rather than lick it and seal it.,-0.015,0.971,-0.134,-0.551,-0.161,8.114688,0.091761,0.483842,3.926229,0.044398,56.104917,0.589796,0.000000,27.145932,0.285368
test.enc.prompt.txt::01586,test.enc.prompt.txt::01586__row633,Most guys tuck,0.0,content_diversity,under like this before jumping.,themselves into a sort of ball pre jump.,their arms under and in like this before the make the leap.,their legs behind them just before the jump.,thei arms and legs tightly in when jumping.,-0.046,0.909,-0.313,-0.967,-0.413,27.235625,0.475032,0.414351,11.285117,0.196830,58.746354,0.947919,0.000000,24.341629,0.392772
test.enc.prompt.txt::01587,test.enc.prompt.txt::01587__row634,"Freeze! No ""worm-boy"".",1.0,content_diversity,put the cookies down.,bait your own hook.,you aren't going to worm your way out of this.,its not going down on my watch.,eat another worm.,-0.013,0.971,-0.167,-0.641,-0.114,16.379062,0.091692,0.278348,4.559086,0.025522,48.699580,1.442025,0.000000,13.555450,0.401385
test.enc.prompt.txt::01587,test.enc.prompt.txt::01587__row635,"Freeze! No ""worm-boy"".",0.0,content_diversity,you will be held accountable.,you won't get away this time.,I'll have none of your excuses.,the cards are stacked against you.,no one is going to save you now.,-0.020,0.981,-0.250,-0.696,-0.321,23.817188,0.760675,0.404385,9.631323,0.307606,20.817290,0.655665,0.000000,8.418208,0.265141
test.enc.prompt.txt::01588,test.enc.prompt.txt::01588__row636,Can... can... Can,1.0,content_diversity,he still see?,you shut up?,you make dinner?,you go away?,you tell me more?,-0.037,0.762,-0.351,-0.702,-0.237,-7.779609,-0.463700,0.403691,-3.140556,-0.187191,24.101730,1.964096,0.000000,9.729644,0.792887
test.enc.prompt.txt::01588,test.enc.prompt.txt::01588__row637,Can... can... Can,0.0,content_diversity,you explain further?,you expand on that?,you expound?,show me more?,explain more of what you're talking about?,-0.025,0.968,-0.215,-0.799,-0.680,-2.870859,0.661692,0.369507,-1.060803,0.244500,47.441177,2.164036,0.000000,17.529845,0.799626
test.enc.prompt.txt::01589,test.enc.prompt.txt::01589__row638,I couldn't cut,1.0,content_diversity,the well done steak.,the actor from the play.,the freshman from the basketball team.,it on my own.,in line at the grocery store.,-0.048,0.942,-0.294,-0.549,-0.053,3.575938,0.036804,0.420233,1.502727,0.015466,22.910136,2.570041,0.000000,9.627596,1.080016
test.enc.prompt.txt::01589,test.enc.prompt.txt::01589__row639,I couldn't cut,0.0,content_diversity,it without assistance.,it by myself.,it solo.,it with no help.,all alone.,-0.042,0.757,-0.413,-0.727,-0.641,-4.162383,-0.448885,0.282190,-1.174582,-0.126671,31.073091,3.918829,0.000000,8.768509,1.105854
test.enc.prompt.txt::01590,test.enc.prompt.txt::01590__row640,"Uh, we should",1.0,content_diversity,start over,try again perhaps,keep going,ask someone maybe,get it ourselves,0.000,0.600,-0.217,-0.719,-0.315,8.487578,0.737479,0.384290,3.261695,0.283406,31.239651,1.214905,0.000000,12.005098,0.466876
test.enc.prompt.txt::01590,test.enc.prompt.txt::01590__row641,"Uh, we should",0.0,content_diversity,try harder,"do it again, maybe",try to do better this time,go again and try hard,try to do it better and harder this time,-0.076,0.857,-0.314,-0.921,-0.682,17.480312,0.966409,0.430787,7.530297,0.416317,36.513300,1.471005,0.000000,15.729467,0.633690
test.enc.prompt.txt::01591,test.enc.prompt.txt::01591__row642,"Hey, what'd you",1.0,content_diversity,do with all that money?,say when you asked her out?,buy at the store?,think would happen?,want to eat for dinner?,0.000,1.000,-0.230,-0.716,-0.226,2.763906,0.219346,0.514209,1.421226,0.112790,14.218538,0.464200,0.000000,7.311304,0.238696
test.enc.prompt.txt::01591,test.enc.prompt.txt::01591__row643,"Hey, what'd you",0.0,content_diversity,have in mind for dinner?,want for supper?,feel like consuming for dinner?,feel like having for the last meal of the day?,have an evening craving for?,-0.044,0.925,-0.348,-0.896,-0.580,4.974063,0.046032,0.461760,2.296824,0.021256,41.573590,1.416852,0.000000,19.197026,0.654246
test.enc.prompt.txt::01592,test.enc.prompt.txt::01592__row644,What the hell,1.0,content_diversity,happened to the earlier ending we worked on?,is going on in that city?,am I supposed to do now!,do I care if I never see him again?,"was that all about, I would like to know!",-0.025,0.963,-0.061,-0.660,-0.395,-13.880000,-0.133523,0.499019,-6.926381,-0.066630,62.904806,0.817890,0.000000,31.390681,0.408143
test.enc.prompt.txt::01592,test.enc.prompt.txt::01592__row645,What the hell,0.0,content_diversity,choice can I make at this stage!,can I reasonably be expected to accomplish with this?,direction do I move in now?,would Jesus do?,should someone in my position do?,-0.022,0.960,-0.193,-0.745,-0.465,5.796250,0.255455,0.396228,2.296638,0.101218,47.438408,1.595487,0.000000,18.796435,0.632177
test.enc.prompt.txt::01593,test.enc.prompt.txt::01593__row646,No one thinks,1.0,content_diversity,like that any more.,you can do it.,of better things than you.,she will come back.,there is a problem except me.,-0.004,0.991,-0.215,-0.650,-0.370,-7.789844,-0.174359,0.474430,-3.695734,-0.082721,36.638434,0.623615,0.000000,17.382364,0.295862
test.enc.prompt.txt::01593,test.enc.prompt.txt::01593__row647,No one thinks,0.0,content_diversity,you will succeed.,you are going to make it.,you will be able to.,you would dare.,you will try.,-0.098,0.903,-0.393,-0.817,-0.684,5.007969,0.184207,0.364054,1.823170,0.067061,23.168787,1.582689,0.000000,8.434684,0.576184
test.enc.prompt.txt::01594,test.enc.prompt.txt::01594__row648,Mom. Don't cry.,1.0,content_diversity,everything will be alright,it was a stupid mistake,i will study harder next term,i said i'm sorry,you are better off without him,-0.008,0.984,-0.132,-0.617,-0.172,16.623125,0.830292,0.429388,7.137766,0.356517,30.802460,1.151946,0.000000,13.226199,0.494631
test.enc.prompt.txt::01594,test.enc.prompt.txt::01594__row649,Mom. Don't cry.,0.0,content_diversity,you're happier without him,you will be much happier from now on,you don't need him,you don't need his presence,you can do it without him,-0.076,0.894,-0.448,-0.791,-0.505,29.417344,1.165432,0.361541,10.635582,0.421352,30.583366,0.619351,0.000000,11.057147,0.223921
test.enc.prompt.txt::01595,test.enc.prompt.txt::01595__row650,"Just get out,",1.0,content_diversity,"and smell the flowers, will ya!",I don't want to see your face around here any more.,"and fetch that package for me, will ya?",eats some good food and have yourself a drink!,I need some peace and quiet.,-0.025,0.970,-0.176,-0.667,-0.124,18.353906,0.348487,0.502412,9.221220,0.175084,75.200475,1.338201,0.000000,37.781610,0.672328
test.enc.prompt.txt::01595,test.enc.prompt.txt::01595__row651,"Just get out,",0.0,content_diversity,"get some fresh air, ok?","enjoy the smell of nature, and enjoy the weather.","take in some of that beautiful air, and relax.",some clean air will do ya a lot of good.,go off on a hike and fill your lungs with that mountain air.,-0.027,0.943,-0.293,-0.833,-0.466,-1.590313,0.064667,0.473678,-0.753297,0.030632,52.315146,0.554604,0.000000,24.780558,0.262704
test.enc.prompt.txt::01596,test.enc.prompt.txt::01596__row652,What did I,1.0,content_diversity,do to deserve you,bring to the cookout,say,tell you about him,think i was doing,-0.010,0.776,-0.100,-0.624,-0.297,-0.662383,0.538806,0.380457,-0.252008,0.204993,36.943267,1.096706,0.000000,14.055329,0.417249
test.enc.prompt.txt::01596,test.enc.prompt.txt::01596__row653,What did I,0.0,content_diversity,i dont know what i did to desreve someone like you,how do i deserve you,not sure how i got so lucky to get you,"do i deserev you, probably",i think i do deserve you,-0.090,0.912,-0.154,-0.759,-0.382,60.752188,2.002754,0.220571,13.400167,0.441749,70.167436,2.026002,0.000000,15.476897,0.446877
test.enc.prompt.txt::01597,test.enc.prompt.txt::01597__row654,Maybe it went,1.0,content_diversity,the way of the dodo bird!,away after seeing the chaos we call life on earth!,downhill the minute he opened his mouth,to get some air,downstream with the current,-0.026,0.974,-0.042,-0.549,-0.161,20.324375,0.521147,0.454142,9.230162,0.236675,90.943935,1.320415,0.000000,41.301504,0.599656
test.enc.prompt.txt::01597,test.enc.prompt.txt::01597__row655,Maybe it went,0.0,content_diversity,extinct after being in existence for so long.,to the archives to remain a thing of the past,obsolete while we weren't paying attention,on to become useless to us,away from the marketplace.,-0.013,0.971,-0.114,-0.646,-0.493,12.357188,0.162243,0.466481,5.764390,0.075683,25.320165,0.917382,0.000000,11.811369,0.427941
test.enc.prompt.txt::01598,test.enc.prompt.txt::01598__row656,"No, I mean,",1.0,content_diversity,"if you must have your revenge, then that's the way.",I have no idea where it came from,I'm exhausted but I still want to do it!,"as long as you keep it between us, I'm game.",I want to wait and see what happens next.,-0.022,0.956,-0.193,-0.632,-0.268,7.545938,0.230928,0.505262,3.812672,0.116679,63.250244,0.965300,0.000000,31.957919,0.487729
test.enc.prompt.txt::01598,test.enc.prompt.txt::01598__row657,"No, I mean,",0.0,content_diversity,"it will work, but do it only if you will not forgo your pound of flesh!",take that action if you'd rather die than live with the injustice.,that's an extreme plan to be executed if vindication is impossible otherwise.,I would do that if I had no other way to get back at them.,seems like a rough measure best reserved as a last resort.,-0.012,0.970,-0.132,-0.707,-0.447,29.590000,0.337646,0.421538,12.473307,0.142331,92.291580,1.136494,0.000000,38.904401,0.479075
test.enc.prompt.txt::01599,test.enc.prompt.txt::01599__row658,Does he know,1.0,content_diversity,that you are cheating on him,who is behind this,count to 10 on spanish,how to fix a car,how to follow rules,-0.027,0.956,-0.149,-0.533,-0.114,16.962969,0.836847,0.416086,7.058056,0.348200,50.957856,2.157237,0.000000,21.202858,0.897596
test.enc.prompt.txt::01599,test.enc.prompt.txt::01599__row659,Does he know,0.0,content_diversity,that you're unfaithful,you are screwing around,you are cheater,you are sleeping with other guys,you are not honest with him,-0.092,0.901,-0.297,-0.646,-0.572,14.437656,0.749876,0.412050,5.949033,0.308986,12.514257,0.792616,0.000000,5.156497,0.326597
test.enc.prompt.txt::01600,test.enc.prompt.txt::01600__row660,Nobody ever loved,1.0,content_diversity,me this much,ice cream like you,cookies this much,donkeys,this more than me,-0.041,0.727,-0.071,-0.646,-0.209,9.330937,0.685370,0.373531,3.485392,0.256007,27.854534,4.267654,0.000000,10.404523,1.594100
test.enc.prompt.txt::01600,test.enc.prompt.txt::01600__row661,Nobody ever loved,0.0,content_diversity,you said you love me how much?!,how much you love me is crazy,you really love me alot,loving someone this much is insane,ever love someone this much,-0.099,0.847,-0.256,-0.879,-0.632,55.602500,1.958895,0.277616,15.436129,0.543820,40.788204,1.268901,0.000000,11.323447,0.352267
test.enc.prompt.txt::01601,test.enc.prompt.txt::01601__row662,You want my,1.0,content_diversity,love dont you,secrets but i won't tell,trust,"food, take it",spare key?,0.000,1.000,0.018,-0.581,-0.185,-0.389062,0.022582,0.291370,-0.113361,0.006580,29.625802,2.881451,0.000000,8.632065,0.839568
test.enc.prompt.txt::01601,test.enc.prompt.txt::01601__row663,You want my,0.0,content_diversity,here is some food for you,i want you to take this food,i got foood for you to take,please take the food with you,there is plenty for you to take,-0.133,0.829,-0.248,-0.830,-0.501,46.755000,1.746070,0.299263,13.992042,0.522534,39.556375,1.370241,0.000000,11.837759,0.410062
test.enc.prompt.txt::01602,test.enc.prompt.txt::01602__row664,You will find,1.0,content_diversity,"no evidence in this house, we are guilty of nothing inspector.",you wife is seeing another man I am afraid.,yourself in hot water if you keep that up.,the world no longer needs people like us Casey.,your golf ball over there by that willow tree.,-0.008,0.983,-0.091,-0.553,-0.060,2.709687,0.138217,0.360830,0.977736,0.049873,71.469278,0.898324,0.000000,25.788245,0.324142
test.enc.prompt.txt::01602,test.enc.prompt.txt::01602__row665,You will find,0.0,content_diversity,yourself in big trouble if you keep doing that.,a lot of people will be after you for doing that.,yourself in the dog house if you are caught doing that.,yourself in big bother continuing to do that.,that keeping on doin gthat will get you in a lot of trouble.,-0.095,0.876,-0.332,-0.852,-0.391,23.895469,0.543604,0.443335,10.593704,0.240999,66.980354,1.078348,0.000000,29.694752,0.478069
test.enc.prompt.txt::01603,test.enc.prompt.txt::01603__row666,But Sacha always,1.0,content_diversity,is on time,lies to everyone,trusts everyone,calls me after work,tells everyone's business,-0.008,0.787,-0.206,-0.626,-0.272,11.102969,0.796470,0.358156,3.976592,0.285260,24.848243,1.866658,0.000000,8.899540,0.668554
test.enc.prompt.txt::01603,test.enc.prompt.txt::01603__row667,But Sacha always,0.0,content_diversity,im so trusting of most people,i trust a lot of people,trusting a majority of people from now on,im someone who trusts individuals,sometimes im too trusting of everyone,-0.058,0.920,-0.280,-0.955,-0.772,52.300625,1.639813,0.287030,15.011840,0.470675,49.743772,0.848290,0.000000,14.277947,0.243485
test.enc.prompt.txt::01604,test.enc.prompt.txt::01604__row668,I'd better be,1.0,content_diversity,standing still,without you,learning as much as i can,looking for a soulmate,strong,0.000,0.987,-0.035,-0.596,-0.159,14.582578,0.277083,0.372986,5.439101,0.103348,32.999807,1.240597,0.000000,12.308473,0.462726
test.enc.prompt.txt::01604,test.enc.prompt.txt::01604__row669,I'd better be,0.0,content_diversity,studying hard,learning and trying hard,trying my best to learn,studying for the exam,studying as much as possible,-0.028,0.950,-0.119,-0.866,-0.567,18.592578,0.925452,0.483407,8.987778,0.447370,23.225738,0.780725,0.000000,11.227479,0.377408
test.enc.prompt.txt::01605,test.enc.prompt.txt::01605__row670,You haven't heard,1.0,content_diversity,about Michael Jordan?,the good news,mark and jenny broke up,maybe you should listen again,that they are cancelling the show,-0.005,0.991,-0.089,-0.645,-0.130,7.465937,0.452890,0.414565,3.095114,0.187752,46.217881,1.755435,0.000000,19.160302,0.727741
test.enc.prompt.txt::01605,test.enc.prompt.txt::01605__row671,You haven't heard,0.0,content_diversity,mark and jenny aren't together anymore,mark and jenny have split up,mark and jenny are officially not a couple anymore,mark left jenny,jenny broke up with mark,-0.123,0.863,-0.473,-0.937,-0.820,61.367500,2.215960,0.245192,15.046824,0.543336,25.535349,1.170062,0.000000,6.261065,0.286890
test.enc.prompt.txt::01606,test.enc.prompt.txt::01606__row672,I see the,1.0,content_diversity,sun in the sky,times are a changing,dog in the room,water looking clear and blue,stars twinkling above,-0.017,0.967,-0.100,-0.636,-0.226,9.026719,0.574470,0.446639,4.031682,0.256581,47.260529,1.874525,0.000000,21.108380,0.837235
test.enc.prompt.txt::01606,test.enc.prompt.txt::01606__row673,I see the,0.0,content_diversity,nebula lights in the sky,planets shining brightly above me,lights from other far off worlds flashing overhead,glows of far off galaxies blinking in the distant heavens,asteroidal lights flickering as they glide upon the darkness,-0.030,0.950,-0.152,-0.896,-0.573,21.740625,0.592355,0.415973,9.043507,0.246404,83.379435,0.659161,0.000000,34.683571,0.274193
test.enc.prompt.txt::01607,test.enc.prompt.txt::01607__row674,"Rick, I'll put",1.0,content_diversity,it in my car,everything on my tab,down more money,any bet on that,more time into it,-0.021,0.758,-0.170,-0.636,-0.166,6.922344,0.424016,0.425557,2.945850,0.180443,26.209188,1.800477,0.000000,11.153497,0.766205
test.enc.prompt.txt::01607,test.enc.prompt.txt::01607__row675,"Rick, I'll put",0.0,content_diversity,its in my vehicle,lets place it into the car,"my car will work, lets put it here",we can use my car,its inside of my car,-0.066,0.918,-0.304,-0.911,-0.682,53.034063,2.105506,0.240810,12.771107,0.507026,43.505045,0.939908,0.000000,10.476429,0.226339
test.enc.prompt.txt::01608,test.enc.prompt.txt::01608__row676,Shall we draw,1.0,content_diversity,anything we want,the bird,a huge house,the game intentionally,your desk,-0.008,0.585,-0.260,-0.538,-0.174,6.505000,0.316761,0.283475,1.844002,0.089794,45.541974,2.476918,0.000000,12.909993,0.702143
test.enc.prompt.txt::01608,test.enc.prompt.txt::01608__row677,Shall we draw,0.0,content_diversity,arbitrarily,whatever we want,what we wish to draw,something we like,anything we would like to draw,-0.047,0.918,-0.389,-0.838,-0.422,14.491953,0.828700,0.415370,6.019519,0.344217,21.424542,2.582511,0.000000,8.899107,1.072697
test.enc.prompt.txt::01609,test.enc.prompt.txt::01609__row678,"Don't forget, you",1.0,content_diversity,owe me,have to set the stove temp up,bring home some milk,water the flowers,can't eat that 1,-0.004,0.990,-0.098,-0.589,-0.090,11.587500,0.253326,0.322428,3.736138,0.081679,64.577079,2.009639,0.000000,20.821479,0.647964
test.enc.prompt.txt::01609,test.enc.prompt.txt::01609__row679,"Don't forget, you",0.0,content_diversity,hey can you water my flowers?,let me water all of the flowers,pour some water on the flowers,the flowers need some water,i need to water them soon,-0.078,0.909,-0.300,-0.945,-0.720,32.426094,1.081148,0.330425,10.714395,0.357238,40.234872,1.549702,0.000000,13.294612,0.512060
test.enc.prompt.txt::01610,test.enc.prompt.txt::01610__row680,"We've decided, Signor",1.0,content_diversity,that we'll take the horse,on street tacos for lunch,to make you our caterer,to allow you to enter the competition,however we might change our mind,-0.016,0.964,-0.060,-0.588,-0.174,24.498438,1.016280,0.310392,7.604117,0.315445,29.529801,1.506179,0.000000,9.165812,0.467506
test.enc.prompt.txt::01610,test.enc.prompt.txt::01610__row681,"We've decided, Signor",0.0,content_diversity,that the noonday meal will consist of tacos with soft corn shells,to ingest soft corn tortillas filled with fajita meat during second feast,for the middle meal to have road tortillas with fajita meat,the second time we eat today to eat street tacos,for this afternoon's repast to dine on street tacos,-0.053,0.909,-0.246,-0.877,-0.637,104.816250,1.785147,0.308340,32.318994,0.550431,54.212727,0.475439,0.000000,16.715927,0.146597
test.enc.prompt.txt::01611,test.enc.prompt.txt::01611__row682,It was gracious,1.0,content_diversity,what he did,of you to do this,such a good act of kindness,how he brought her flowers,things to say,-0.014,0.973,-0.082,-0.623,-0.340,18.168125,0.500648,0.416094,7.559654,0.208317,35.167389,1.476232,0.000000,14.632952,0.614252
test.enc.prompt.txt::01611,test.enc.prompt.txt::01611__row683,It was gracious,0.0,content_diversity,well that was nice that he did that,very good what was done by him,what did he do that was good?,he did awesome stuff,how good of him,-0.048,0.904,-0.223,-0.813,-0.715,37.050000,1.323539,0.291540,10.801564,0.385865,31.017135,1.307192,0.000000,9.042742,0.381099
test.enc.prompt.txt::01612,test.enc.prompt.txt::01612__row684,It is possible,1.0,content_diversity,to end up on the moon,say sorry,make sure you win,to fly,feel some regret for the situation,-0.009,0.980,-0.194,-0.595,-0.186,0.273281,1.197585,0.251217,0.068653,0.300853,63.996097,1.565129,0.000000,16.076888,0.393186
test.enc.prompt.txt::01612,test.enc.prompt.txt::01612__row685,It is possible,0.0,content_diversity,to apologize to the persons you have wronged,to say you are sorry for being rude,to be apologetic if you feel bad,to say an apology and mean it,to bring an apology to the table.,-0.072,0.916,-0.329,-0.940,-0.703,14.573437,0.486024,0.435084,6.340672,0.211461,26.826596,0.864823,0.000000,11.671828,0.376271
test.enc.prompt.txt::01613,test.enc.prompt.txt::01613__row686,-- It was,1.0,content_diversity,exactly as i thought,amazing,very awesome,too crazy,all my fault,0.000,0.800,-0.191,-0.648,-0.415,4.948438,0.641808,0.332056,1.643159,0.213116,23.107415,1.238651,0.000000,7.672959,0.411302
test.enc.prompt.txt::01613,test.enc.prompt.txt::01613__row687,-- It was,0.0,content_diversity,i take the blame,EVERYTHING was on me,it is my fault really,its on me,its my fauly,-0.032,0.944,-0.144,-0.692,-0.632,38.304062,2.628676,0.110145,4.218992,0.289535,40.129674,2.138196,0.000000,4.420073,0.235511
test.enc.prompt.txt::01614,test.enc.prompt.txt::01614__row688,There's still nobody,1.0,content_diversity,around here,i like more than him,on my level yet,winning the game,shoveling the snow from the driveway,-0.008,0.980,-0.037,-0.577,-0.161,3.295156,0.832637,0.446622,1.471689,0.371874,50.356774,1.517853,0.000000,22.490433,0.677906
